"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2025/03/31 00:10:00","NPX","61845","29.02","0.93","0","1"
"2025/03/31 00:10:00","O H","61846","24.62","-2.5","0.98","1"
"2025/03/31 00:10:00","PJM","61847","27.59","-0.5","0","1"
"2025/03/31 00:10:00","WEST","61752","25.03","-2.27","0.79","1"
"2025/03/31 00:15:00","CAPITL","61757","29.64","0.98","0","1"
"2025/03/31 00:15:00","CENTRL","61754","29.35","-0.63","-1.32","1"
"2025/03/31 00:15:00","DUNWOD","61760","29.95","1.29","0","1"
"2025/03/31 00:15:00","GENESE","61753","27.2","-1.46","0","1"
"2025/03/31 00:15:00","H Q","61844","28.72","0.06","0","1"
"2025/03/31 00:15:00","HUD VL","61758","29.75","1.09","0","1"
"2025/03/31 00:15:00","LONGIL","61762","30.24","1.58","-0.01","1"
"2025/03/31 00:15:00","MHK VL","61756","28.69","0.03","0","1"
"2025/03/31 00:15:00","MILLWD","61759","29.81","1.15","0","1"
"2025/03/31 00:15:00","N.Y.C.","61761","32.48","1.38","-2.44","1"
"2025/03/31 00:15:00","NORTH","61755","28.66","0","0","1"
"2025/03/31 00:15:00","NPX","61845","29.61","0.94","0","1"
"2025/03/31 00:15:00","O H","61846","23.26","-2.61","2.8","1"
"2025/03/31 00:15:00","PJM","61847","28.09","-0.57","0","1"
"2025/03/31 00:15:00","WEST","61752","24.01","-2.38","2.27","1"
"2025/03/31 00:20:00","CAPITL","61757","28.04","0.95","0","1"
"2025/03/31 00:20:00","CENTRL","61754","26.72","-0.6","-0.23","1"
"2025/03/31 00:20:00","DUNWOD","61760","28.34","1.25","0","1"
"2025/03/31 00:20:00","GENESE","61753","25.68","-1.41","0","1"
"2025/03/31 00:20:00","H Q","61844","27.12","0.03","0","1"
"2025/03/31 00:20:00","HUD VL","61758","28.12","1.03","0","1"
"2025/03/31 00:20:00","LONGIL","61762","37.17","1.52","-8.56","1"
"2025/03/31 00:20:00","MHK VL","61756","27.15","0.05","0","1"
"2025/03/31 00:20:00","MILLWD","61759","28.18","1.08","0","1"
"2025/03/31 00:20:00","N.Y.C.","61761","31.11","1.33","-2.69","1"
"2025/03/31 00:20:00","NORTH","61755","27.09","0","0","1"
"2025/03/31 00:20:00","NPX","61845","28.01","0.92","0","1"
"2025/03/31 00:20:00","O H","61846","24.09","-2.52","0.49","1"
"2025/03/31 00:20:00","PJM","61847","26.55","-0.54","0","1"
"2025/03/31 00:20:00","WEST","61752","24.45","-2.25","0.39","1"
"2025/03/31 00:25:00","CAPITL","61757","28.04","0.95","0","1"
"2025/03/31 00:25:00","CENTRL","61754","26.44","-0.65","0","1"
"2025/03/31 00:25:00","DUNWOD","61760","28.34","1.25","0","1"
"2025/03/31 00:25:00","GENESE","61753","25.63","-1.46","0","1"
"2025/03/31 00:25:00","H Q","61844","27.15","0.05","0","1"
"2025/03/31 00:25:00","HUD VL","61758","28.12","1.03","0","1"
"2025/03/31 00:25:00","LONGIL","61762","37.17","1.52","-8.56","1"
"2025/03/31 00:25:00","MHK VL","61756","27.12","0.03","0","1"
"2025/03/31 00:25:00","MILLWD","61759","28.18","1.08","0","1"
"2025/03/31 00:25:00","N.Y.C.","61761","31.11","1.33","-2.69","1"
"2025/03/31 00:25:00","NORTH","61755","27.12","0.03","0","1"
"2025/03/31 00:25:00","NPX","61845","28.01","0.92","0","1"
"2025/03/31 00:25:00","O H","61846","24.52","-2.57","0","1"
"2025/03/31 00:25:00","PJM","61847","26.52","-0.57","0","1"
"2025/03/31 00:25:00","WEST","61752","24.79","-2.3","0","1"
"2025/03/31 00:30:00","CAPITL","61757","29.64","1","0","1"
"2025/03/31 00:30:00","CENTRL","61754","27.92","-0.71","0","1"
"2025/03/31 00:30:00","DUNWOD","61760","29.95","1.32","0","1"
"2025/03/31 00:30:00","GENESE","61753","27","-1.63","0","1"
"2025/03/31 00:30:00","H Q","61844","28.69","0.06","0","1"
"2025/03/31 00:30:00","HUD VL","61758","29.75","1.12","0","1"
"2025/03/31 00:30:00","LONGIL","61762","38.43","1.6","-8.19","1"
"2025/03/31 00:30:00","MHK VL","61756","28.66","0.03","0","1"
"2025/03/31 00:30:00","MILLWD","61759","29.81","1.17","0","1"
"2025/03/31 00:30:00","N.Y.C.","61761","32.51","1.43","-2.44","1"
"2025/03/31 00:30:00","NORTH","61755","28.66","0.03","0","1"
"2025/03/31 00:30:00","NPX","61845","29.64","1","0","1"
"2025/03/31 00:30:00","O H","61846","25.8","-2.84","0","1"
"2025/03/31 00:30:00","PJM","61847","28.03","-0.6","0","1"
"2025/03/31 00:30:00","WEST","61752","26.09","-2.55","0","1"
"2025/03/31 00:35:00","CAPITL","61757","30.54","1.03","0","1"
"2025/03/31 00:35:00","CENTRL","61754","28.74","-0.77","0","1"
"2025/03/31 00:35:00","DUNWOD","61760","30.9","1.39","0","1"
"2025/03/31 00:35:00","GENESE","61753","27.8","-1.71","0","1"
"2025/03/31 00:35:00","H Q","61844","29.57","0.06","0","1"
"2025/03/31 00:35:00","HUD VL","61758","30.66","1.15","0","1"
"2025/03/31 00:35:00","LONGIL","61762","39.11","1.68","-7.91","1"
"2025/03/31 00:35:00","MHK VL","61756","29.54","0.03","0","1"
"2025/03/31 00:35:00","MILLWD","61759","30.75","1.24","0","1"
"2025/03/31 00:35:00","N.Y.C.","61761","33.31","1.5","-2.3","1"
"2025/03/31 00:35:00","NORTH","61755","29.54","0.03","0","1"
"2025/03/31 00:35:00","NPX","61845","30.6","1.09","0","1"
"2025/03/31 00:35:00","O H","61846","26.56","-2.95","0","1"
"2025/03/31 00:35:00","PJM","61847","28.86","-0.65","0","1"
"2025/03/31 00:35:00","WEST","61752","26.86","-2.66","0","1"
"2025/03/31 00:40:00","CAPITL","61757","27.23","0.92","0","1"
"2025/03/31 00:40:00","CENTRL","61754","25.83","-0.66","-0.18","1"
"2025/03/31 00:40:00","DUNWOD","61760","27.55","1.24","0","1"
"2025/03/31 00:40:00","GENESE","61753","24.84","-1.47","0","1"
"2025/03/31 00:40:00","H Q","61844","26.34","0.03","0","1"
"2025/03/31 00:40:00","HUD VL","61758","27.34","1.03","0","1"
"2025/03/31 00:40:00","LONGIL","61762","36.48","1.5","-8.67","1"
"2025/03/31 00:40:00","MHK VL","61756","26.34","0.03","0","1"
"2025/03/31 00:40:00","MILLWD","61759","27.41","1.1","0","1"
"2025/03/31 00:40:00","N.Y.C.","61761","30.43","1.31","-2.81","1"
"2025/03/31 00:40:00","NORTH","61755","26.28","-0.03","0","1"
"2025/03/31 00:40:00","NPX","61845","27.26","0.95","0","1"
"2025/03/31 00:40:00","O H","61846","23.39","-2.55","0.37","1"
"2025/03/31 00:40:00","PJM","61847","25.76","-0.55","0","1"
"2025/03/31 00:40:00","WEST","61752","23.69","-2.32","0.3","1"
"2025/03/31 00:45:00","CAPITL","61757","27.15","0.92","0","1"
"2025/03/31 00:45:00","CENTRL","61754","25.83","-0.65","-0.25","1"
"2025/03/31 00:45:00","DUNWOD","61760","27.49","1.26","0","1"
"2025/03/31 00:45:00","GENESE","61753","24.76","-1.47","0","1"
"2025/03/31 00:45:00","H Q","61844","26.26","0.03","0","1"
"2025/03/31 00:45:00","HUD VL","61758","27.28","1.05","0","1"
"2025/03/31 00:45:00","LONGIL","61762","36.41","1.49","-8.68","1"
"2025/03/31 00:45:00","MHK VL","61756","26.26","0.03","0","1"
"2025/03/31 00:45:00","MILLWD","61759","27.36","1.13","0","1"
"2025/03/31 00:45:00","N.Y.C.","61761","30.41","1.36","-2.82","1"
"2025/03/31 00:45:00","NORTH","61755","26.21","-0.03","0","1"
"2025/03/31 00:45:00","NPX","61845","27.18","0.94","0","1"
"2025/03/31 00:45:00","O H","61846","23.16","-2.54","0.53","1"
"2025/03/31 00:45:00","PJM","61847","25.68","-0.55","0","1"
"2025/03/31 00:45:00","WEST","61752","23.44","-2.36","0.43","1"
"2025/03/31 00:50:00","CAPITL","61757","27.49","0.9","0","1"
"2025/03/31 00:50:00","CENTRL","61754","25.93","-0.66","0","1"
"2025/03/31 00:50:00","DUNWOD","61760","27.87","1.28","0","1"
"2025/03/31 00:50:00","GENESE","61753","25.1","-1.49","0","1"
"2025/03/31 00:50:00","H Q","61844","26.64","0.05","0","1"
"2025/03/31 00:50:00","HUD VL","61758","27.65","1.06","0","1"
"2025/03/31 00:50:00","LONGIL","61762","36.73","1.54","-8.6","1"
"2025/03/31 00:50:00","MHK VL","61756","26.62","0.03","0","1"
"2025/03/31 00:50:00","MILLWD","61759","27.73","1.14","0","1"
"2025/03/31 00:50:00","N.Y.C.","61761","30.73","1.38","-2.76","1"
"2025/03/31 00:50:00","NORTH","61755","26.59","0","0","1"
"2025/03/31 00:50:00","NPX","61845","27.52","0.93","0","1"
"2025/03/31 00:50:00","O H","61846","24.04","-2.55","0","1"
"2025/03/31 00:50:00","PJM","61847","26.03","-0.56","0","1"
"2025/03/31 00:50:00","WEST","61752","24.3","-2.29","0","1"
"2025/03/31 00:55:00","CAPITL","61757","27.23","0.9","0","1"
"2025/03/31 00:55:00","CENTRL","61754","25.71","-0.63","0","1"
"2025/03/31 00:55:00","DUNWOD","61760","27.58","1.24","0","1"
"2025/03/31 00:55:00","GENESE","61753","24.89","-1.45","0","1"
"2025/03/31 00:55:00","H Q","61844","26.39","0.05","0","1"
"2025/03/31 00:55:00","HUD VL","61758","27.36","1.03","0","1"
"2025/03/31 00:55:00","LONGIL","61762","36.47","1.47","-8.66","1"
"2025/03/31 00:55:00","MHK VL","61756","26.34","0","0","1"
"2025/03/31 00:55:00","MILLWD","61759","27.44","1.11","0","1"
"2025/03/31 00:55:00","N.Y.C.","61761","30.48","1.34","-2.8","1"
"2025/03/31 00:55:00","NORTH","61755","26.34","0","0","1"
"2025/03/31 00:55:00","NPX","61845","27.26","0.92","0","1"
"2025/03/31 00:55:00","O H","61846","23.83","-2.5","0","1"
"2025/03/31 00:55:00","PJM","61847","25.81","-0.53","0","1"
"2025/03/31 00:55:00","WEST","61752","24.1","-2.24","0","1"
"2025/03/31 01:00:00","CAPITL","61757","33.58","1.14","0","1"
"2025/03/31 01:00:00","CENTRL","61754","33.07","-0.78","-1.41","1"
"2025/03/31 01:00:00","DUNWOD","61760","33.97","1.53","0","1"
"2025/03/31 01:00:00","GENESE","61753","30.6","-1.85","0","1"
"2025/03/31 01:00:00","H Q","61844","32.48","0.03","0","1"
"2025/03/31 01:00:00","HUD VL","61758","33.71","1.26","0","1"
"2025/03/31 01:00:00","LONGIL","61762","41.47","1.82","-7.21","1"
"2025/03/31 01:00:00","MHK VL","61756","32.45","0","0","1"
"2025/03/31 01:00:00","MILLWD","61759","33.81","1.36","0","1"
"2025/03/31 01:00:00","N.Y.C.","61761","35.8","1.65","-1.7","1"
"2025/03/31 01:00:00","NORTH","61755","32.38","-0.06","0","1"
"2025/03/31 01:00:00","NPX","61845","33.58","1.14","0","1"
"2025/03/31 01:00:00","O H","61846","26.29","-3.18","2.98","1"
"2025/03/31 01:00:00","PJM","61847","31.73","-0.71","0","1"
"2025/03/31 01:00:00","WEST","61752","27.08","-2.95","2.42","1"
"2025/03/31 01:05:00","CAPITL","61757","29.1","0.98","0","1"
"2025/03/31 01:05:00","CENTRL","61754","29.73","-0.65","-2.26","1"
"2025/03/31 01:05:00","DUNWOD","61760","29.44","1.32","0","1"
"2025/03/31 01:05:00","GENESE","61753","26.49","-1.63","0","1"
"2025/03/31 01:05:00","H Q","61844","28.15","0.03","0","1"
"2025/03/31 01:05:00","HUD VL","61758","29.21","1.1","0","1"
"2025/03/31 01:05:00","LONGIL","61762","37.93","1.57","-8.24","1"
"2025/03/31 01:05:00","MHK VL","61756","28.12","0","0","1"
"2025/03/31 01:05:00","MILLWD","61759","29.3","1.18","0","1"
"2025/03/31 01:05:00","N.Y.C.","61761","31.94","1.43","-2.39","1"
"2025/03/31 01:05:00","NORTH","61755","28.06","-0.06","0","1"
"2025/03/31 01:05:00","NPX","61845","29.1","0.98","0","1"
"2025/03/31 01:05:00","O H","61846","20.49","-2.84","4.79","1"
"2025/03/31 01:05:00","PJM","61847","27.53","-0.59","0","1"
"2025/03/31 01:05:00","WEST","61752","21.64","-2.59","3.89","1"
"2025/03/31 01:10:00","CAPITL","61757","29.08","0.98","0","1"
"2025/03/31 01:10:00","CENTRL","61754","29.71","-0.62","-2.23","1"
"2025/03/31 01:10:00","DUNWOD","61760","29.44","1.35","0","1"
"2025/03/31 01:10:00","GENESE","61753","26.5","-1.6","0","1"
"2025/03/31 01:10:00","H Q","61844","28.07","-0.03","0","1"
"2025/03/31 01:10:00","HUD VL","61758","29.22","1.12","0","1"
"2025/03/31 01:10:00","LONGIL","61762","37.9","1.63","-8.18","1"
"2025/03/31 01:10:00","MHK VL","61756","28.07","-0.03","0","1"
"2025/03/31 01:10:00","MILLWD","61759","29.3","1.21","0","1"
"2025/03/31 01:10:00","N.Y.C.","61761","31.91","1.46","-2.35","1"
"2025/03/31 01:10:00","NORTH","61755","27.98","-0.11","0","1"
"2025/03/31 01:10:00","NPX","61845","29.11","1.01","0","1"
"2025/03/31 01:10:00","O H","61846","20.51","-2.78","4.8","1"
"2025/03/31 01:10:00","PJM","61847","27.56","-0.53","0","1"
"2025/03/31 01:10:00","WEST","61752","21.71","-2.5","3.89","1"
"2025/03/31 01:15:00","CAPITL","61757","27.96","0.94","0","1"
"2025/03/31 01:15:00","CENTRL","61754","28.21","-0.65","-1.85","1"
"2025/03/31 01:15:00","DUNWOD","61760","28.31","1.3","0","1"
"2025/03/31 01:15:00","GENESE","61753","25.5","-1.51","0","1"
"2025/03/31 01:15:00","H Q","61844","27.01","0","0","1"
"2025/03/31 01:15:00","HUD VL","61758","28.09","1.08","0","1"
"2025/03/31 01:15:00","LONGIL","61762","36.98","1.54","-8.43","1"
"2025/03/31 01:15:00","MHK VL","61756","26.98","-0.03","0","1"
"2025/03/31 01:15:00","MILLWD","61759","28.17","1.16","0","1"
"2025/03/31 01:15:00","N.Y.C.","61761","30.94","1.4","-2.52","1"
"2025/03/31 01:15:00","NORTH","61755","26.9","-0.11","0","1"
"2025/03/31 01:15:00","NPX","61845","28.01","1","0","1"
"2025/03/31 01:15:00","O H","61846","20.41","-2.62","3.98","1"
"2025/03/31 01:15:00","PJM","61847","26.44","-0.57","0","1"
"2025/03/31 01:15:00","WEST","61752","21.41","-2.38","3.23","1"
"2025/03/31 01:20:00","CAPITL","61757","28.87","0.98","0","1"
"2025/03/31 01:20:00","CENTRL","61754","29.47","-0.64","-2.21","1"
"2025/03/31 01:20:00","DUNWOD","61760","29.23","1.34","0","1"
"2025/03/31 01:20:00","GENESE","61753","26.39","-1.51","0","1"
"2025/03/31 01:20:00","H Q","61844","27.9","0","0","1"
"2025/03/31 01:20:00","HUD VL","61758","29.01","1.12","0","1"
"2025/03/31 01:20:00","LONGIL","61762","37.71","1.59","-8.22","1"
"2025/03/31 01:20:00","MHK VL","61756","27.84","-0.06","0","1"
"2025/03/31 01:20:00","MILLWD","61759","29.07","1.17","0","1"
"2025/03/31 01:20:00","N.Y.C.","61761","31.7","1.42","-2.38","1"
"2025/03/31 01:20:00","NORTH","61755","27.78","-0.11","0","1"
"2025/03/31 01:20:00","NPX","61845","28.9","1","0","1"
"2025/03/31 01:20:00","O H","61846","20.51","-2.62","4.76","1"
"2025/03/31 01:20:00","PJM","61847","27.34","-0.56","0","1"
"2025/03/31 01:20:00","WEST","61752","21.64","-2.4","3.86","1"
"2025/03/31 01:25:00","CAPITL","61757","29.67","1","0","1"
"2025/03/31 01:25:00","CENTRL","61754","30.23","-0.69","-2.25","1"
"2025/03/31 01:25:00","DUNWOD","61760","30.04","1.38","0","1"
"2025/03/31 01:25:00","GENESE","61753","27.11","-1.55","0","1"
"2025/03/31 01:25:00","H Q","61844","28.66","0","0","1"
"2025/03/31 01:25:00","HUD VL","61758","29.81","1.15","0","1"
"2025/03/31 01:25:00","LONGIL","61762","38.34","1.63","-8.04","1"
"2025/03/31 01:25:00","MHK VL","61756","28.61","-0.06","0","1"
"2025/03/31 01:25:00","MILLWD","61759","29.89","1.23","0","1"
"2025/03/31 01:25:00","N.Y.C.","61761","32.39","1.46","-2.26","1"
"2025/03/31 01:25:00","NORTH","61755","28.55","-0.11","0","1"
"2025/03/31 01:25:00","NPX","61845","29.72","1.06","0","1"
"2025/03/31 01:25:00","O H","61846","21.09","-2.72","4.85","1"
"2025/03/31 01:25:00","PJM","61847","28.06","-0.6","0","1"
"2025/03/31 01:25:00","WEST","61752","22.3","-2.44","3.93","1"
"2025/03/31 01:30:00","CAPITL","61757","27.57","0.93","0","1"
"2025/03/31 01:30:00","CENTRL","61754","27.75","-0.64","-1.75","1"
"2025/03/31 01:30:00","DUNWOD","61760","27.89","1.25","0","1"
"2025/03/31 01:30:00","GENESE","61753","25.23","-1.41","0","1"
"2025/03/31 01:30:00","H Q","61844","26.64","0","0","1"
"2025/03/31 01:30:00","HUD VL","61758","27.68","1.04","0","1"
"2025/03/31 01:30:00","LONGIL","61762","36.66","1.49","-8.53","1"
"2025/03/31 01:30:00","MHK VL","61756","26.59","-0.05","0","1"
"2025/03/31 01:30:00","MILLWD","61759","27.76","1.12","0","1"
"2025/03/31 01:30:00","N.Y.C.","61761","30.56","1.33","-2.58","1"
"2025/03/31 01:30:00","NORTH","61755","26.56","-0.08","0","1"
"2025/03/31 01:30:00","NPX","61845","27.6","0.96","0","1"
"2025/03/31 01:30:00","O H","61846","20.39","-2.48","3.77","1"
"2025/03/31 01:30:00","PJM","61847","26.08","-0.56","0","1"
"2025/03/31 01:30:00","WEST","61752","21.35","-2.24","3.06","1"
"2025/03/31 01:35:00","CAPITL","61757","29.01","0.98","0","1"
"2025/03/31 01:35:00","CENTRL","61754","29.58","-0.67","-2.21","1"
"2025/03/31 01:35:00","DUNWOD","61760","29.35","1.32","0","1"
"2025/03/31 01:35:00","GENESE","61753","26.49","-1.54","0","1"
"2025/03/31 01:35:00","H Q","61844","28.03","0","0","1"
"2025/03/31 01:35:00","HUD VL","61758","29.13","1.09","0","1"
"2025/03/31 01:35:00","LONGIL","61762","29.61","1.57","-0.01","1"
"2025/03/31 01:35:00","MHK VL","61756","27.98","-0.06","0","1"
"2025/03/31 01:35:00","MILLWD","61759","29.21","1.18","0","1"
"2025/03/31 01:35:00","N.Y.C.","61761","31.8","1.4","-2.37","1"
"2025/03/31 01:35:00","NORTH","61755","27.95","-0.08","0","1"
"2025/03/31 01:35:00","NPX","61845","29.07","1.04","0","1"
"2025/03/31 01:35:00","O H","61846","20.63","-2.64","4.77","1"
"2025/03/31 01:35:00","PJM","61847","27.44","-0.59","0","1"
"2025/03/31 01:35:00","WEST","61752","21.79","-2.38","3.86","1"
"2025/03/31 01:40:00","CAPITL","61757","29.67","0.98","0","1"
"2025/03/31 01:40:00","CENTRL","61754","28.51","-0.66","-0.48","1"
"2025/03/31 01:40:00","DUNWOD","61760","29.98","1.29","0","1"
"2025/03/31 01:40:00","GENESE","61753","27.2","-1.49","0","1"
"2025/03/31 01:40:00","H Q","61844","28.72","0.03","0","1"
"2025/03/31 01:40:00","HUD VL","61758","29.78","1.09","0","1"
"2025/03/31 01:40:00","LONGIL","61762","30.24","1.55","-0.01","1"
"2025/03/31 01:40:00","MHK VL","61756","28.63","-0.06","0","1"
"2025/03/31 01:40:00","MILLWD","61759","29.84","1.15","0","1"
"2025/03/31 01:40:00","N.Y.C.","61761","32.36","1.41","-2.27","1"
"2025/03/31 01:40:00","NORTH","61755","28.63","-0.06","0","1"
"2025/03/31 01:40:00","NPX","61845","29.69","1","0","1"
"2025/03/31 01:40:00","O H","61846","25.08","-2.58","1.03","1"
"2025/03/31 01:40:00","PJM","61847","28.12","-0.57","0","1"
"2025/03/31 01:40:00","WEST","61752","25.53","-2.32","0.83","1"
"2025/03/31 01:45:00","CAPITL","61757","28.86","0.95","0","1"
"2025/03/31 01:45:00","CENTRL","61754","27.27","-0.64","0","1"
"2025/03/31 01:45:00","DUNWOD","61760","29.17","1.26","0","1"
"2025/03/31 01:45:00","GENESE","61753","26.41","-1.51","0","1"
"2025/03/31 01:45:00","H Q","61844","27.94","0.03","0","1"
"2025/03/31 01:45:00","HUD VL","61758","28.98","1.06","0","1"
"2025/03/31 01:45:00","LONGIL","61762","29.46","1.53","-0.01","1"
"2025/03/31 01:45:00","MHK VL","61756","27.86","-0.06","0","1"
"2025/03/31 01:45:00","MILLWD","61759","29.03","1.12","0","1"
"2025/03/31 01:45:00","N.Y.C.","61761","31.67","1.37","-2.39","1"
"2025/03/31 01:45:00","NORTH","61755","27.89","-0.03","0","1"
"2025/03/31 01:45:00","NPX","61845","28.89","0.98","0","1"
"2025/03/31 01:45:00","O H","61846","25.32","-2.6","0","1"
"2025/03/31 01:45:00","PJM","61847","27.36","-0.56","0","1"
"2025/03/31 01:45:00","WEST","61752","25.65","-2.26","0","1"
"2025/03/31 01:50:00","CAPITL","61757","28.89","0.98","0","1"
"2025/03/31 01:50:00","CENTRL","61754","27.22","-0.7","0","1"
"2025/03/31 01:50:00","DUNWOD","61760","29.2","1.28","0","1"
"2025/03/31 01:50:00","GENESE","61753","26.32","-1.59","0","1"
"2025/03/31 01:50:00","H Q","61844","27.97","0.06","0","1"
"2025/03/31 01:50:00","HUD VL","61758","28.98","1.06","0","1"
"2025/03/31 01:50:00","LONGIL","61762","29.46","1.53","-0.01","1"
"2025/03/31 01:50:00","MHK VL","61756","27.83","-0.08","0","1"
"2025/03/31 01:50:00","MILLWD","61759","29.06","1.14","0","1"
"2025/03/31 01:50:00","N.Y.C.","61761","31.67","1.37","-2.39","1"
"2025/03/31 01:50:00","NORTH","61755","27.91","0","0","1"
"2025/03/31 01:50:00","NPX","61845","28.92","1","0","1"
"2025/03/31 01:50:00","O H","61846","25.23","-2.68","0","1"
"2025/03/31 01:50:00","PJM","61847","27.3","-0.61","0","1"
"2025/03/31 01:50:00","WEST","61752","25.51","-2.4","0","1"
"2025/03/31 01:55:00","CAPITL","61757","27.57","0.93","0","1"
"2025/03/31 01:55:00","CENTRL","61754","25.98","-0.67","0","1"
"2025/03/31 01:55:00","DUNWOD","61760","27.87","1.23","0","1"
"2025/03/31 01:55:00","GENESE","61753","25.12","-1.52","0","1"
"2025/03/31 01:55:00","H Q","61844","26.67","0.03","0","1"
"2025/03/31 01:55:00","HUD VL","61758","27.65","1.01","0","1"
"2025/03/31 01:55:00","LONGIL","61762","28.08","1.44","0","1"
"2025/03/31 01:55:00","MHK VL","61756","26.59","-0.05","0","1"
"2025/03/31 01:55:00","MILLWD","61759","27.73","1.09","0","1"
"2025/03/31 01:55:00","N.Y.C.","61761","30.54","1.31","-2.59","1"
"2025/03/31 01:55:00","NORTH","61755","26.62","-0.03","0","1"
"2025/03/31 01:55:00","NPX","61845","27.6","0.96","0","1"
"2025/03/31 01:55:00","O H","61846","24.06","-2.58","0","1"
"2025/03/31 01:55:00","PJM","61847","26.06","-0.59","0","1"
"2025/03/31 01:55:00","WEST","61752","24.35","-2.29","0","1"
"2025/03/31 02:00:00","CAPITL","61757","34.09","1.09","0","1"
"2025/03/31 02:00:00","CENTRL","61754","32.25","-0.76","0","1"
"2025/03/31 02:00:00","DUNWOD","61760","34.49","1.49","0","1"
"2025/03/31 02:00:00","GENESE","61753","31.29","-1.72","0","1"
"2025/03/31 02:00:00","H Q","61844","33.07","0.07","0","1"
"2025/03/31 02:00:00","HUD VL","61758","34.22","1.22","0","1"
"2025/03/31 02:00:00","LONGIL","61762","34.72","1.72","0","1"
"2025/03/31 02:00:00","MHK VL","61756","32.9","-0.1","0","1"
"2025/03/31 02:00:00","MILLWD","61759","34.32","1.32","0","1"
"2025/03/31 02:00:00","N.Y.C.","61761","36.19","1.58","-1.61","1"
"2025/03/31 02:00:00","NORTH","61755","33","0","0","1"
"2025/03/31 02:00:00","NPX","61845","34.13","1.12","0","1"
"2025/03/31 02:00:00","O H","61846","30.07","-2.94","0","1"
"2025/03/31 02:00:00","PJM","61847","32.37","-0.63","0","1"
"2025/03/31 02:00:00","WEST","61752","30.4","-2.61","0","1"
"2025/03/31 02:05:00","CAPITL","61757","37.73","1.17","0","1"
"2025/03/31 02:05:00","CENTRL","61754","35.75","-0.8","0","1"
"2025/03/31 02:05:00","DUNWOD","61760","38.09","1.54","0","1"
"2025/03/31 02:05:00","GENESE","61753","34.84","-1.72","0","1"
"2025/03/31 02:05:00","H Q","61844","36.63","0.07","0","1"
"2025/03/31 02:05:00","HUD VL","61758","37.84","1.28","0","1"
"2025/03/31 02:05:00","LONGIL","61762","38.39","1.83","0","1"
"2025/03/31 02:05:00","MHK VL","61756","36.45","-0.11","0","1"
"2025/03/31 02:05:00","MILLWD","61759","37.95","1.39","0","1"
"2025/03/31 02:05:00","N.Y.C.","61761","39.27","1.65","-1.07","1"
"2025/03/31 02:05:00","NORTH","61755","36.56","0","0","1"
"2025/03/31 02:05:00","NPX","61845","37.73","1.17","0","1"
"2025/03/31 02:05:00","O H","61846","33.63","-2.93","0","1"
"2025/03/31 02:05:00","PJM","61847","35.93","-0.62","0","1"
"2025/03/31 02:05:00","WEST","61752","34","-2.56","0","1"
"2025/03/31 02:10:00","CAPITL","61757","37.73","1.17","0","1"
"2025/03/31 02:10:00","CENTRL","61754","35.79","-0.77","0","1"
"2025/03/31 02:10:00","DUNWOD","61760","38.09","1.54","0","1"
"2025/03/31 02:10:00","GENESE","61753","34.8","-1.75","0","1"
"2025/03/31 02:10:00","H Q","61844","36.63","0.07","0","1"
"2025/03/31 02:10:00","HUD VL","61758","37.84","1.28","0","1"
"2025/03/31 02:10:00","LONGIL","61762","38.35","1.79","0","1"
