"Time Stamp","Time Zone","Name","PTID","Load"
"10/23/2025 00:00:00","EDT","CAPITL",61757,1096.1769
"10/23/2025 00:00:00","EDT","CENTRL",61754,1459.8428
"10/23/2025 00:00:00","EDT","DUNWOD",61760,496.0479
"10/23/2025 00:00:00","EDT","GENESE",61753,899.6689
"10/23/2025 00:00:00","EDT","HUD VL",61758,866.3534
"10/23/2025 00:00:00","EDT","LONGIL",61762,1671.5
"10/23/2025 00:00:00","EDT","MHK VL",61756,600.0274
"10/23/2025 00:00:00","EDT","MILLWD",61759,220.7842
"10/23/2025 00:00:00","EDT","N.Y.C.",61761,4401.4766
"10/23/2025 00:00:00","EDT","NORTH",61755,562.2705
"10/23/2025 00:00:00","EDT","WEST",61752,1541.9039
"10/23/2025 00:05:00","EDT","CAPITL",61757,1089.0939
"10/23/2025 00:05:00","EDT","CENTRL",61754,1430.0237
"10/23/2025 00:05:00","EDT","DUNWOD",61760,501.2626
"10/23/2025 00:05:00","EDT","GENESE",61753,900.5175
"10/23/2025 00:05:00","EDT","HUD VL",61758,891.3311
"10/23/2025 00:05:00","EDT","LONGIL",61762,1661.9736
"10/23/2025 00:05:00","EDT","MHK VL",61756,569.9782
"10/23/2025 00:05:00","EDT","MILLWD",61759,215.752
"10/23/2025 00:05:00","EDT","N.Y.C.",61761,4367.845
"10/23/2025 00:05:00","EDT","NORTH",61755,592.0926
"10/23/2025 00:05:00","EDT","WEST",61752,1537.3778
"10/23/2025 00:10:00","EDT","CAPITL",61757,1097.7439
"10/23/2025 00:10:00","EDT","CENTRL",61754,1452.0212
"10/23/2025 00:10:00","EDT","DUNWOD",61760,504.3951
"10/23/2025 00:10:00","EDT","GENESE",61753,900.6962
"10/23/2025 00:10:00","EDT","HUD VL",61758,863.0933
"10/23/2025 00:10:00","EDT","LONGIL",61762,1676.217
"10/23/2025 00:10:00","EDT","MHK VL",61756,597.5674
"10/23/2025 00:10:00","EDT","MILLWD",61759,228.4741
"10/23/2025 00:10:00","EDT","N.Y.C.",61761,4325.2354
"10/23/2025 00:10:00","EDT","NORTH",61755,576.5482
"10/23/2025 00:10:00","EDT","WEST",61752,1528.9065
"10/23/2025 00:15:00","EDT","CAPITL",61757,1076.6993
"10/23/2025 00:15:00","EDT","CENTRL",61754,1413.9678
"10/23/2025 00:15:00","EDT","DUNWOD",61760,499.2025
"10/23/2025 00:15:00","EDT","GENESE",61753,894.8129
"10/23/2025 00:15:00","EDT","HUD VL",61758,874.8829
"10/23/2025 00:15:00","EDT","LONGIL",61762,1635.4817
"10/23/2025 00:15:00","EDT","MHK VL",61756,596.021
"10/23/2025 00:15:00","EDT","MILLWD",61759,219.8701
