"Time Stamp","Time Zone","Name","PTID","Load"
"10/27/2025 00:00:00","EDT","CAPITL",61757,1129.3304
"10/27/2025 00:00:00","EDT","CENTRL",61754,1531.6934
"10/27/2025 00:00:00","EDT","DUNWOD",61760,484.9327
"10/27/2025 00:00:00","EDT","GENESE",61753,896.7091
"10/27/2025 00:00:00","EDT","HUD VL",61758,927.522
"10/27/2025 00:00:00","EDT","LONGIL",61762,1726.9651
"10/27/2025 00:00:00","EDT","MHK VL",61756,744.0792
"10/27/2025 00:00:00","EDT","MILLWD",61759,237.3549
"10/27/2025 00:00:00","EDT","N.Y.C.",61761,4359.4473
"10/27/2025 00:00:00","EDT","NORTH",61755,590.7955
"10/27/2025 00:00:00","EDT","WEST",61752,1469.7532
"10/27/2025 00:05:00","EDT","CAPITL",61757,1118.438
"10/27/2025 00:05:00","EDT","CENTRL",61754,1503.9226
"10/27/2025 00:05:00","EDT","DUNWOD",61760,490.2352
"10/27/2025 00:05:00","EDT","GENESE",61753,889.171
"10/27/2025 00:05:00","EDT","HUD VL",61758,896.8472
"10/27/2025 00:05:00","EDT","LONGIL",61762,1703.6412
"10/27/2025 00:05:00","EDT","MHK VL",61756,738.1622
"10/27/2025 00:05:00","EDT","MILLWD",61759,225.4436
"10/27/2025 00:05:00","EDT","N.Y.C.",61761,4314.1113
"10/27/2025 00:05:00","EDT","NORTH",61755,600.2498
"10/27/2025 00:05:00","EDT","WEST",61752,1457.1388
"10/27/2025 00:10:00","EDT","CAPITL",61757,1111.0083
"10/27/2025 00:10:00","EDT","CENTRL",61754,1488.2395
"10/27/2025 00:10:00","EDT","DUNWOD",61760,484.9808
"10/27/2025 00:10:00","EDT","GENESE",61753,888.5861
"10/27/2025 00:10:00","EDT","HUD VL",61758,897.7913
"10/27/2025 00:10:00","EDT","LONGIL",61762,1720.198
"10/27/2025 00:10:00","EDT","MHK VL",61756,732.6466
"10/27/2025 00:10:00","EDT","MILLWD",61759,242.2721
"10/27/2025 00:10:00","EDT","N.Y.C.",61761,4322.8555
"10/27/2025 00:10:00","EDT","NORTH",61755,592.616
"10/27/2025 00:10:00","EDT","WEST",61752,1457.2693
"10/27/2025 00:15:00","EDT","CAPITL",61757,1119.3335
"10/27/2025 00:15:00","EDT","CENTRL",61754,1514.7676
"10/27/2025 00:15:00","EDT","DUNWOD",61760,498.5398
"10/27/2025 00:15:00","EDT","GENESE",61753,890.1972
"10/27/2025 00:15:00","EDT","HUD VL",61758,896.7588
"10/27/2025 00:15:00","EDT","LONGIL",61762,1701.4534
"10/27/2025 00:15:00","EDT","MHK VL",61756,750.7519
"10/27/2025 00:15:00","EDT","MILLWD",61759,255.7394
"10/27/2025 00:15:00","EDT","N.Y.C.",61761,4309.8037
"10/27/2025 00:15:00","EDT","NORTH",61755,582.1661
"10/27/2025 00:15:00","EDT","WEST",61752,1468.4103
"10/27/2025 00:20:00","EDT","CAPITL",61757,1116.1895
"10/27/2025 00:20:00","EDT","CENTRL",61754,1514.6001
"10/27/2025 00:20:00","EDT","DUNWOD",61760,491.5788
"10/27/2025 00:20:00","EDT","GENESE",61753,882.2
"10/27/2025 00:20:00","EDT","HUD VL",61758,876.6301
"10/27/2025 00:20:00","EDT","LONGIL",61762,1697.7913
"10/27/2025 00:20:00","EDT","MHK VL",61756,734.0571
"10/27/2025 00:20:00","EDT","MILLWD",61759,241.6917
"10/27/2025 00:20:00","EDT","N.Y.C.",61761,4312.9785
"10/27/2025 00:20:00","EDT","NORTH",61755,592.9683
"10/27/2025 00:20:00","EDT","WEST",61752,1452.9707
"10/27/2025 00:25:00","EDT","CAPITL",61757,1110.9315
"10/27/2025 00:25:00","EDT","CENTRL",61754,1512.3093
"10/27/2025 00:25:00","EDT","DUNWOD",61760,494.3131
"10/27/2025 00:25:00","EDT","GENESE",61753,878.5989
"10/27/2025 00:25:00","EDT","HUD VL",61758,883.3189
"10/27/2025 00:25:00","EDT","LONGIL",61762,1690.4194
"10/27/2025 00:25:00","EDT","MHK VL",61756,740.132
"10/27/2025 00:25:00","EDT","MILLWD",61759,247.0062
"10/27/2025 00:25:00","EDT","N.Y.C.",61761,4270.9907
"10/27/2025 00:25:00","EDT","NORTH",61755,577.0559
"10/27/2025 00:25:00","EDT","WEST",61752,1442.5153
"10/27/2025 00:30:00","EDT","CAPITL",61757,1104.1392
"10/27/2025 00:30:00","EDT","CENTRL",61754,1501.3928
"10/27/2025 00:30:00","EDT","DUNWOD",61760,494.0684
"10/27/2025 00:30:00","EDT","GENESE",61753,879.0647
"10/27/2025 00:30:00","EDT","HUD VL",61758,897.3954
"10/27/2025 00:30:00","EDT","LONGIL",61762,1670.0334
"10/27/2025 00:30:00","EDT","MHK VL",61756,730.7348
"10/27/2025 00:30:00","EDT","MILLWD",61759,232.3327
"10/27/2025 00:30:00","EDT","N.Y.C.",61761,4272.7334
"10/27/2025 00:30:00","EDT","NORTH",61755,599.5847
"10/27/2025 00:30:00","EDT","WEST",61752,1464.8179
"10/27/2025 00:35:00","EDT","CAPITL",61757,1101.1561
"10/27/2025 00:35:00","EDT","CENTRL",61754,1487.6973
"10/27/2025 00:35:00","EDT","DUNWOD",61760,499.0239
"10/27/2025 00:35:00","EDT","GENESE",61753,877.4072
"10/27/2025 00:35:00","EDT","HUD VL",61758,889.9071
"10/27/2025 00:35:00","EDT","LONGIL",61762,1685.2227
"10/27/2025 00:35:00","EDT","MHK VL",61756,732.2998
"10/27/2025 00:35:00","EDT","MILLWD",61759,234.8099
"10/27/2025 00:35:00","EDT","N.Y.C.",61761,4261.047
"10/27/2025 00:35:00","EDT","NORTH",61755,566.4683
"10/27/2025 00:35:00","EDT","WEST",61752,1451.363
"10/27/2025 00:40:00","EDT","CAPITL",61757,1111.2122
"10/27/2025 00:40:00","EDT","CENTRL",61754,1516.124
"10/27/2025 00:40:00","EDT","DUNWOD",61760,490.7453
"10/27/2025 00:40:00","EDT","GENESE",61753,871.3912
"10/27/2025 00:40:00","EDT","HUD VL",61758,882.5446
