"Time Stamp","Time Zone","Name","PTID","Load"
"10/25/2025 00:00:00","EDT","CAPITL",61757,1103.7648
"10/25/2025 00:00:00","EDT","CENTRL",61754,1482.3318
"10/25/2025 00:00:00","EDT","DUNWOD",61760,511.9539
"10/25/2025 00:00:00","EDT","GENESE",61753,885.384
"10/25/2025 00:00:00","EDT","HUD VL",61758,942.4805
"10/25/2025 00:00:00","EDT","LONGIL",61762,1741.9668
"10/25/2025 00:00:00","EDT","MHK VL",61756,715.8743
"10/25/2025 00:00:00","EDT","MILLWD",61759,225.6945
"10/25/2025 00:00:00","EDT","N.Y.C.",61761,4522.785
"10/25/2025 00:00:00","EDT","NORTH",61755,606.3835
"10/25/2025 00:00:00","EDT","WEST",61752,1461.237
"10/25/2025 00:05:00","EDT","CAPITL",61757,1133.8916
"10/25/2025 00:05:00","EDT","CENTRL",61754,1457.9929
"10/25/2025 00:05:00","EDT","DUNWOD",61760,509.6923
"10/25/2025 00:05:00","EDT","GENESE",61753,882.8184
"10/25/2025 00:05:00","EDT","HUD VL",61758,916.0958
"10/25/2025 00:05:00","EDT","LONGIL",61762,1731.5798
"10/25/2025 00:05:00","EDT","MHK VL",61756,712.5124
"10/25/2025 00:05:00","EDT","MILLWD",61759,240.923
"10/25/2025 00:05:00","EDT","N.Y.C.",61761,4492.757
"10/25/2025 00:05:00","EDT","NORTH",61755,603.9076
"10/25/2025 00:05:00","EDT","WEST",61752,1462.9397
"10/25/2025 00:10:00","EDT","CAPITL",61757,1133.1606
"10/25/2025 00:10:00","EDT","CENTRL",61754,1424.844
"10/25/2025 00:10:00","EDT","DUNWOD",61760,514.7293
"10/25/2025 00:10:00","EDT","GENESE",61753,886.0104
"10/25/2025 00:10:00","EDT","HUD VL",61758,910.5821
"10/25/2025 00:10:00","EDT","LONGIL",61762,1750.7346
"10/25/2025 00:10:00","EDT","MHK VL",61756,710.0002
"10/25/2025 00:10:00","EDT","MILLWD",61759,237.2779
"10/25/2025 00:10:00","EDT","N.Y.C.",61761,4458.7974
"10/25/2025 00:10:00","EDT","NORTH",61755,612.973
"10/25/2025 00:10:00","EDT","WEST",61752,1462.5975
"10/25/2025 00:15:00","EDT","CAPITL",61757,1124.3647
"10/25/2025 00:15:00","EDT","CENTRL",61754,1442.5305
"10/25/2025 00:15:00","EDT","DUNWOD",61760,515.3101
"10/25/2025 00:15:00","EDT","GENESE",61753,879.976
"10/25/2025 00:15:00","EDT","HUD VL",61758,919.4029
"10/25/2025 00:15:00","EDT","LONGIL",61762,1749.7627
"10/25/2025 00:15:00","EDT","MHK VL",61756,713.6832
"10/25/2025 00:15:00","EDT","MILLWD",61759,232.3904
"10/25/2025 00:15:00","EDT","N.Y.C.",61761,4434.554
"10/25/2025 00:15:00","EDT","NORTH",61755,603.2031
"10/25/2025 00:15:00","EDT","WEST",61752,1450.905
"10/25/2025 00:20:00","EDT","CAPITL",61757,1113.9546
"10/25/2025 00:20:00","EDT","CENTRL",61754,1443.1638
"10/25/2025 00:20:00","EDT","DUNWOD",61760,509.2335
"10/25/2025 00:20:00","EDT","GENESE",61753,877.1106
"10/25/2025 00:20:00","EDT","HUD VL",61758,902.9269
"10/25/2025 00:20:00","EDT","LONGIL",61762,1736.775
"10/25/2025 00:20:00","EDT","MHK VL",61756,714.035
"10/25/2025 00:20:00","EDT","MILLWD",61759,233.3294
"10/25/2025 00:20:00","EDT","N.Y.C.",61761,4414.9736
"10/25/2025 00:20:00","EDT","NORTH",61755,596.1267
"10/25/2025 00:20:00","EDT","WEST",61752,1427.3127
"10/25/2025 00:25:00","EDT","CAPITL",61757,1115.9934
