"Time Stamp","Time Zone","Name","PTID","Load"
"01/09/2026 00:00:00","EST","CAPITL",61757,1332.547
"01/09/2026 00:00:00","EST","CENTRL",61754,1730.926
"01/09/2026 00:00:00","EST","DUNWOD",61760,591.6382
"01/09/2026 00:00:00","EST","GENESE",61753,995.6088
"01/09/2026 00:00:00","EST","HUD VL",61758,1070.976
"01/09/2026 00:00:00","EST","LONGIL",61762,2129.7727
"01/09/2026 00:00:00","EST","MHK VL",61756,892.1024
"01/09/2026 00:00:00","EST","MILLWD",61759,315.7816
"01/09/2026 00:00:00","EST","N.Y.C.",61761,4908.5
"01/09/2026 00:00:00","EST","NORTH",61755,664.8246
"01/09/2026 00:00:00","EST","WEST",61752,1585.3765
"01/09/2026 00:05:00","EST","CAPITL",61757,1345.5986
"01/09/2026 00:05:00","EST","CENTRL",61754,1731.1008
"01/09/2026 00:05:00","EST","DUNWOD",61760,593.6216
"01/09/2026 00:05:00","EST","GENESE",61753,998.7808
"01/09/2026 00:05:00","EST","HUD VL",61758,1071.0387
"01/09/2026 00:05:00","EST","LONGIL",61762,2114.4966
"01/09/2026 00:05:00","EST","MHK VL",61756,888.7549
"01/09/2026 00:05:00","EST","MILLWD",61759,309.8189
"01/09/2026 00:05:00","EST","N.Y.C.",61761,4892.66
"01/09/2026 00:05:00","EST","NORTH",61755,661.5385
"01/09/2026 00:05:00","EST","WEST",61752,1589.9382
"01/09/2026 00:10:00","EST","CAPITL",61757,1359.2334
"01/09/2026 00:10:00","EST","CENTRL",61754,1690.5002
"01/09/2026 00:10:00","EST","DUNWOD",61760,610.0292
"01/09/2026 00:10:00","EST","GENESE",61753,994.3888
"01/09/2026 00:10:00","EST","HUD VL",61758,1106.839
"01/09/2026 00:10:00","EST","LONGIL",61762,2106.1875
"01/09/2026 00:10:00","EST","MHK VL",61756,883.9874
"01/09/2026 00:10:00","EST","MILLWD",61759,306.6314
"01/09/2026 00:10:00","EST","N.Y.C.",61761,4869.08
"01/09/2026 00:10:00","EST","NORTH",61755,674.3878
"01/09/2026 00:10:00","EST","WEST",61752,1563.5358
"01/09/2026 00:15:00","EST","CAPITL",61757,1328.1986
"01/09/2026 00:15:00","EST","CENTRL",61754,1716.8843
"01/09/2026 00:15:00","EST","DUNWOD",61760,604.4607
"01/09/2026 00:15:00","EST","GENESE",61753,992.3246
"01/09/2026 00:15:00","EST","HUD VL",61758,1046.2825
"01/09/2026 00:15:00","EST","LONGIL",61762,2097.5342
"01/09/2026 00:15:00","EST","MHK VL",61756,887.1527
"01/09/2026 00:15:00","EST","MILLWD",61759,328.44
"01/09/2026 00:15:00","EST","N.Y.C.",61761,4831.948
"01/09/2026 00:15:00","EST","NORTH",61755,643.5254
"01/09/2026 00:15:00","EST","WEST",61752,1569.9395
"01/09/2026 00:20:00","EST","CAPITL",61757,1336.2704
"01/09/2026 00:20:00","EST","CENTRL",61754,1716.8069
"01/09/2026 00:20:00","EST","DUNWOD",61760,602.053
"01/09/2026 00:20:00","EST","GENESE",61753,983.4063
"01/09/2026 00:20:00","EST","HUD VL",61758,1083.7687
"01/09/2026 00:20:00","EST","LONGIL",61762,2097.3145
"01/09/2026 00:20:00","EST","MHK VL",61756,883.5837
"01/09/2026 00:20:00","EST","MILLWD",61759,311.7901
"01/09/2026 00:20:00","EST","N.Y.C.",61761,4818.7354
"01/09/2026 00:20:00","EST","NORTH",61755,657.167
"01/09/2026 00:20:00","EST","WEST",61752,1565.1462
"01/09/2026 00:25:00","EST","CAPITL",61757,1357.5155
"01/09/2026 00:25:00","EST","CENTRL",61754,1720.7104
"01/09/2026 00:25:00","EST","DUNWOD",61760,594.5915
