"Time Stamp","Time Zone","Name","PTID","Load"
"11/24/2025 00:00:00","EST","CAPITL",61757,1236.7072
"11/24/2025 00:00:00","EST","CENTRL",61754,1566.9795
"11/24/2025 00:00:00","EST","DUNWOD",61760,546.3419
"11/24/2025 00:00:00","EST","GENESE",61753,924.6847
"11/24/2025 00:00:00","EST","HUD VL",61758,972.7482
"11/24/2025 00:00:00","EST","LONGIL",61762,1869.4246
"11/24/2025 00:00:00","EST","MHK VL",61756,789.796
"11/24/2025 00:00:00","EST","MILLWD",61759,277.5342
"11/24/2025 00:00:00","EST","N.Y.C.",61761,4636.089
"11/24/2025 00:00:00","EST","NORTH",61755,648.9537
"11/24/2025 00:00:00","EST","WEST",61752,1536.2339
"11/24/2025 00:05:00","EST","CAPITL",61757,1235.7858
"11/24/2025 00:05:00","EST","CENTRL",61754,1542.6213
"11/24/2025 00:05:00","EST","DUNWOD",61760,542.8241
"11/24/2025 00:05:00","EST","GENESE",61753,914.5517
"11/24/2025 00:05:00","EST","HUD VL",61758,966.2305
"11/24/2025 00:05:00","EST","LONGIL",61762,1861.7747
"11/24/2025 00:05:00","EST","MHK VL",61756,778.6395
"11/24/2025 00:05:00","EST","MILLWD",61759,282.6523
"11/24/2025 00:05:00","EST","N.Y.C.",61761,4610.9023
"11/24/2025 00:05:00","EST","NORTH",61755,652.1112
"11/24/2025 00:05:00","EST","WEST",61752,1507.0946
"11/24/2025 00:10:00","EST","CAPITL",61757,1227.4967
"11/24/2025 00:10:00","EST","CENTRL",61754,1548.3032
"11/24/2025 00:10:00","EST","DUNWOD",61760,545.0001
"11/24/2025 00:10:00","EST","GENESE",61753,915.9962
"11/24/2025 00:10:00","EST","HUD VL",61758,996.2985
"11/24/2025 00:10:00","EST","LONGIL",61762,1852.0624
"11/24/2025 00:10:00","EST","MHK VL",61756,771.4476
"11/24/2025 00:10:00","EST","MILLWD",61759,282.5947
"11/24/2025 00:10:00","EST","N.Y.C.",61761,4608.0566
"11/24/2025 00:10:00","EST","NORTH",61755,665.8942
"11/24/2025 00:10:00","EST","WEST",61752,1529.5334
"11/24/2025 00:15:00","EST","CAPITL",61757,1246.0529
"11/24/2025 00:15:00","EST","CENTRL",61754,1502.9026
"11/24/2025 00:15:00","EST","DUNWOD",61760,546.9639
"11/24/2025 00:15:00","EST","GENESE",61753,901.022
"11/24/2025 00:15:00","EST","HUD VL",61758,961.195
"11/24/2025 00:15:00","EST","LONGIL",61762,1847.6432
"11/24/2025 00:15:00","EST","MHK VL",61756,781.5519
"11/24/2025 00:15:00","EST","MILLWD",61759,294.0187
"11/24/2025 00:15:00","EST","N.Y.C.",61761,4601.2686
"11/24/2025 00:15:00","EST","NORTH",61755,659.0165
"11/24/2025 00:15:00","EST","WEST",61752,1517.9314
"11/24/2025 00:20:00","EST","CAPITL",61757,1244.8668
"11/24/2025 00:20:00","EST","CENTRL",61754,1534.7217
"11/24/2025 00:20:00","EST","DUNWOD",61760,552.4833
"11/24/2025 00:20:00","EST","GENESE",61753,909.7297
"11/24/2025 00:20:00","EST","HUD VL",61758,979.4447
"11/24/2025 00:20:00","EST","LONGIL",61762,1821.6425
"11/24/2025 00:20:00","EST","MHK VL",61756,785.769
"11/24/2025 00:20:00","EST","MILLWD",61759,282.3383
"11/24/2025 00:20:00","EST","N.Y.C.",61761,4589.957
"11/24/2025 00:20:00","EST","NORTH",61755,631.3479
"11/24/2025 00:20:00","EST","WEST",61752,1512.5017
"11/24/2025 00:25:00","EST","CAPITL",61757,1223.5082
"11/24/2025 00:25:00","EST","CENTRL",61754,1547.4663
"11/24/2025 00:25:00","EST","DUNWOD",61760,544.1653
"11/24/2025 00:25:00","EST","GENESE",61753,910.7705
"11/24/2025 00:25:00","EST","HUD VL",61758,971.5798
"11/24/2025 00:25:00","EST","LONGIL",61762,1826.5984
"11/24/2025 00:25:00","EST","MHK VL",61756,761.8815
"11/24/2025 00:25:00","EST","MILLWD",61759,278.5403
"11/24/2025 00:25:00","EST","N.Y.C.",61761,4559.041
"11/24/2025 00:25:00","EST","NORTH",61755,660.5059
"11/24/2025 00:25:00","EST","WEST",61752,1505.3064
"11/24/2025 00:30:00","EST","CAPITL",61757,1219.7056
"11/24/2025 00:30:00","EST","CENTRL",61754,1534.1418
"11/24/2025 00:30:00","EST","DUNWOD",61760,543.7028
"11/24/2025 00:30:00","EST","GENESE",61753,904.967
"11/24/2025 00:30:00","EST","HUD VL",61758,958.8181
"11/24/2025 00:30:00","EST","LONGIL",61762,1805.499
"11/24/2025 00:30:00","EST","MHK VL",61756,790.9519
"11/24/2025 00:30:00","EST","MILLWD",61759,275.4978
"11/24/2025 00:30:00","EST","N.Y.C.",61761,4529.5605
"11/24/2025 00:30:00","EST","NORTH",61755,633.8061
"11/24/2025 00:30:00","EST","WEST",61752,1512.237
"11/24/2025 00:35:00","EST","CAPITL",61757,1196.8666
"11/24/2025 00:35:00","EST","CENTRL",61754,1530.0068
"11/24/2025 00:35:00","EST","DUNWOD",61760,541.24
"11/24/2025 00:35:00","EST","GENESE",61753,899.7697
"11/24/2025 00:35:00","EST","HUD VL",61758,973.1039
"11/24/2025 00:35:00","EST","LONGIL",61762,1816.1938
"11/24/2025 00:35:00","EST","MHK VL",61756,796.8945
"11/24/2025 00:35:00","EST","MILLWD",61759,275.938
"11/24/2025 00:35:00","EST","N.Y.C.",61761,4528.0547
"11/24/2025 00:35:00","EST","NORTH",61755,625.4506
"11/24/2025 00:35:00","EST","WEST",61752,1509.3015
"11/24/2025 00:40:00","EST","CAPITL",61757,1200.9103
