"Time Stamp","Time Zone","Name","PTID","Load"
"01/25/2026 00:00:00","EST","CAPITL",61757,1599.8818
"01/25/2026 00:00:00","EST","CENTRL",61754,2134.5386
"01/25/2026 00:00:00","EST","DUNWOD",61760,773.9056
"01/25/2026 00:00:00","EST","GENESE",61753,1179.2798
"01/25/2026 00:00:00","EST","HUD VL",61758,1438.8722
"01/25/2026 00:00:00","EST","LONGIL",61762,2721.434
"01/25/2026 00:00:00","EST","MHK VL",61756,1112.4214
"01/25/2026 00:00:00","EST","MILLWD",61759,420.6421
"01/25/2026 00:00:00","EST","N.Y.C.",61761,6388.5005
"01/25/2026 00:00:00","EST","NORTH",61755,804.0499
"01/25/2026 00:00:00","EST","WEST",61752,1806.6154
"01/25/2026 00:05:00","EST","CAPITL",61757,1581.3615
"01/25/2026 00:05:00","EST","CENTRL",61754,2135.2786
"01/25/2026 00:05:00","EST","DUNWOD",61760,779.1583
"01/25/2026 00:05:00","EST","GENESE",61753,1177.9373
"01/25/2026 00:05:00","EST","HUD VL",61758,1442.7648
"01/25/2026 00:05:00","EST","LONGIL",61762,2706.2397
"01/25/2026 00:05:00","EST","MHK VL",61756,1136.9198
"01/25/2026 00:05:00","EST","MILLWD",61759,419.2501
"01/25/2026 00:05:00","EST","N.Y.C.",61761,6366.4233
"01/25/2026 00:05:00","EST","NORTH",61755,772.0397
"01/25/2026 00:05:00","EST","WEST",61752,1784.831
"01/25/2026 00:10:00","EST","CAPITL",61757,1626.2432
"01/25/2026 00:10:00","EST","CENTRL",61754,2094.6487
"01/25/2026 00:10:00","EST","DUNWOD",61760,790.0389
"01/25/2026 00:10:00","EST","GENESE",61753,1171.6406
"01/25/2026 00:10:00","EST","HUD VL",61758,1434.1986
"01/25/2026 00:10:00","EST","LONGIL",61762,2691.29
"01/25/2026 00:10:00","EST","MHK VL",61756,1129.0565
"01/25/2026 00:10:00","EST","MILLWD",61759,407.812
"01/25/2026 00:10:00","EST","N.Y.C.",61761,6330.756
"01/25/2026 00:10:00","EST","NORTH",61755,775.9915
"01/25/2026 00:10:00","EST","WEST",61752,1791.2662
"01/25/2026 00:15:00","EST","CAPITL",61757,1600.3945
"01/25/2026 00:15:00","EST","CENTRL",61754,2075.5479
"01/25/2026 00:15:00","EST","DUNWOD",61760,777.0999
"01/25/2026 00:15:00","EST","GENESE",61753,1166.7883
"01/25/2026 00:15:00","EST","HUD VL",61758,1446.5786
"01/25/2026 00:15:00","EST","LONGIL",61762,2674.9238
"01/25/2026 00:15:00","EST","MHK VL",61756,1124.109
"01/25/2026 00:15:00","EST","MILLWD",61759,416.8107
"01/25/2026 00:15:00","EST","N.Y.C.",61761,6330.382
"01/25/2026 00:15:00","EST","NORTH",61755,775.1508
"01/25/2026 00:15:00","EST","WEST",61752,1791.6592
"01/25/2026 00:20:00","EST","CAPITL",61757,1594.0095
"01/25/2026 00:20:00","EST","CENTRL",61754,2096.0803
"01/25/2026 00:20:00","EST","DUNWOD",61760,775.0049
"01/25/2026 00:20:00","EST","GENESE",61753,1165.7302
"01/25/2026 00:20:00","EST","HUD VL",61758,1387.5508
"01/25/2026 00:20:00","EST","LONGIL",61762,2675.6492
"01/25/2026 00:20:00","EST","MHK VL",61756,1126.7832
"01/25/2026 00:20:00","EST","MILLWD",61759,422.0573
"01/25/2026 00:20:00","EST","N.Y.C.",61761,6307.2764
