"Time Stamp","Time Zone","Name","PTID","Load"
"11/07/2025 00:00:00","EST","CAPITL",61757,1194.7502
"11/07/2025 00:00:00","EST","CENTRL",61754,1564.2129
"11/07/2025 00:00:00","EST","DUNWOD",61760,526.9141
"11/07/2025 00:00:00","EST","GENESE",61753,945.9826
"11/07/2025 00:00:00","EST","HUD VL",61758,1042.8354
"11/07/2025 00:00:00","EST","LONGIL",61762,1835.7808
"11/07/2025 00:00:00","EST","MHK VL",61756,770.7056
"11/07/2025 00:00:00","EST","MILLWD",61759,276.3895
"11/07/2025 00:00:00","EST","N.Y.C.",61761,4552.465
"11/07/2025 00:00:00","EST","NORTH",61755,654.075
"11/07/2025 00:00:00","EST","WEST",61752,1556.3746
"11/07/2025 00:05:00","EST","CAPITL",61757,1206.9467
"11/07/2025 00:05:00","EST","CENTRL",61754,1599.1123
"11/07/2025 00:05:00","EST","DUNWOD",61760,519.5281
"11/07/2025 00:05:00","EST","GENESE",61753,941.1487
"11/07/2025 00:05:00","EST","HUD VL",61758,959.7909
"11/07/2025 00:05:00","EST","LONGIL",61762,1834.0139
"11/07/2025 00:05:00","EST","MHK VL",61756,789.1801
"11/07/2025 00:05:00","EST","MILLWD",61759,279.6849
"11/07/2025 00:05:00","EST","N.Y.C.",61761,4509.07
"11/07/2025 00:05:00","EST","NORTH",61755,657.0764
"11/07/2025 00:05:00","EST","WEST",61752,1510.2487
"11/07/2025 00:10:00","EST","CAPITL",61757,1210.71
"11/07/2025 00:10:00","EST","CENTRL",61754,1606.3828
"11/07/2025 00:10:00","EST","DUNWOD",61760,526.5663
"11/07/2025 00:10:00","EST","GENESE",61753,942.8616
"11/07/2025 00:10:00","EST","HUD VL",61758,956.6013
"11/07/2025 00:10:00","EST","LONGIL",61762,1850.8467
"11/07/2025 00:10:00","EST","MHK VL",61756,785.2086
"11/07/2025 00:10:00","EST","MILLWD",61759,277.702
"11/07/2025 00:10:00","EST","N.Y.C.",61761,4479.5186
"11/07/2025 00:10:00","EST","NORTH",61755,650.3158
"11/07/2025 00:10:00","EST","WEST",61752,1507.03
"11/07/2025 00:15:00","EST","CAPITL",61757,1193.471
"11/07/2025 00:15:00","EST","CENTRL",61754,1605.0867
"11/07/2025 00:15:00","EST","DUNWOD",61760,535.4669
"11/07/2025 00:15:00","EST","GENESE",61753,937.9368
"11/07/2025 00:15:00","EST","HUD VL",61758,970.5576
"11/07/2025 00:15:00","EST","LONGIL",61762,1827.6702
"11/07/2025 00:15:00","EST","MHK VL",61756,784.6995
"11/07/2025 00:15:00","EST","MILLWD",61759,269.1515
"11/07/2025 00:15:00","EST","N.Y.C.",61761,4459.3013
"11/07/2025 00:15:00","EST","NORTH",61755,654.0783
"11/07/2025 00:15:00","EST","WEST",61752,1503.7977
"11/07/2025 00:20:00","EST","CAPITL",61757,1191.7261
"11/07/2025 00:20:00","EST","CENTRL",61754,1593.6228
"11/07/2025 00:20:00","EST","DUNWOD",61760,514.0704
"11/07/2025 00:20:00","EST","GENESE",61753,939.0045
"11/07/2025 00:20:00","EST","HUD VL",61758,990.5546
"11/07/2025 00:20:00","EST","LONGIL",61762,1835.9158
"11/07/2025 00:20:00","EST","MHK VL",61756,777.4243
