"Time Stamp","Time Zone","Name","PTID","Load"
"10/14/2025 00:00:00","EDT","CAPITL",61757,1110.178
"10/14/2025 00:00:00","EDT","CENTRL",61754,1385.5535
"10/14/2025 00:00:00","EDT","DUNWOD",61760,510.3961
"10/14/2025 00:00:00","EDT","GENESE",61753,891.3666
"10/14/2025 00:00:00","EDT","HUD VL",61758,879.6688
"10/14/2025 00:00:00","EDT","LONGIL",61762,1757.419
"10/14/2025 00:00:00","EDT","MHK VL",61756,690.3591
"10/14/2025 00:00:00","EDT","MILLWD",61759,205.1571
"10/14/2025 00:00:00","EDT","N.Y.C.",61761,4404.694
"10/14/2025 00:00:00","EDT","NORTH",61755,562.5347
"10/14/2025 00:00:00","EDT","WEST",61752,1460.3127
"10/14/2025 00:05:00","EDT","CAPITL",61757,1087.6145
"10/14/2025 00:05:00","EDT","CENTRL",61754,1388.1604
"10/14/2025 00:05:00","EDT","DUNWOD",61760,509.3842
"10/14/2025 00:05:00","EDT","GENESE",61753,893.1859
"10/14/2025 00:05:00","EDT","HUD VL",61758,863.1932
"10/14/2025 00:05:00","EDT","LONGIL",61762,1761.2811
"10/14/2025 00:05:00","EDT","MHK VL",61756,681.2397
"10/14/2025 00:05:00","EDT","MILLWD",61759,215.7356
"10/14/2025 00:05:00","EDT","N.Y.C.",61761,4355.7246
"10/14/2025 00:05:00","EDT","NORTH",61755,574.8026
"10/14/2025 00:05:00","EDT","WEST",61752,1459.393
"10/14/2025 00:10:00","EDT","CAPITL",61757,1083.5175
"10/14/2025 00:10:00","EDT","CENTRL",61754,1399.8802
"10/14/2025 00:10:00","EDT","DUNWOD",61760,503.3066
"10/14/2025 00:10:00","EDT","GENESE",61753,887.7875
"10/14/2025 00:10:00","EDT","HUD VL",61758,849.6668
"10/14/2025 00:10:00","EDT","LONGIL",61762,1744.8547
"10/14/2025 00:10:00","EDT","MHK VL",61756,679.0464
"10/14/2025 00:10:00","EDT","MILLWD",61759,219.0659
"10/14/2025 00:10:00","EDT","N.Y.C.",61761,4338.0215
"10/14/2025 00:10:00","EDT","NORTH",61755,573.3345
"10/14/2025 00:10:00","EDT","WEST",61752,1459.156
"10/14/2025 00:15:00","EDT","CAPITL",61757,1082.8983
"10/14/2025 00:15:00","EDT","CENTRL",61754,1410.3977
"10/14/2025 00:15:00","EDT","DUNWOD",61760,497.3198
"10/14/2025 00:15:00","EDT","GENESE",61753,882.3374
"10/14/2025 00:15:00","EDT","HUD VL",61758,849.172
"10/14/2025 00:15:00","EDT","LONGIL",61762,1729.7572
"10/14/2025 00:15:00","EDT","MHK VL",61756,676.7186
"10/14/2025 00:15:00","EDT","MILLWD",61759,225.6788
"10/14/2025 00:15:00","EDT","N.Y.C.",61761,4336.908
"10/14/2025 00:15:00","EDT","NORTH",61755,572.4023
"10/14/2025 00:15:00","EDT","WEST",61752,1454.114
"10/14/2025 00:20:00","EDT","CAPITL",61757,1078.1375
"10/14/2025 00:20:00","EDT","CENTRL",61754,1382.8087
"10/14/2025 00:20:00","EDT","DUNWOD",61760,494.7773
"10/14/2025 00:20:00","EDT","GENESE",61753,886.808
"10/14/2025 00:20:00","EDT","HUD VL",61758,841.5062
"10/14/2025 00:20:00","EDT","LONGIL",61762,1731.5906
"10/14/2025 00:20:00","EDT","MHK VL",61756,671.8359
"10/14/2025 00:20:00","EDT","MILLWD",61759,233.0393
"10/14/2025 00:20:00","EDT","N.Y.C.",61761,4313.804
"10/14/2025 00:20:00","EDT","NORTH",61755,578.3718
"10/14/2025 00:20:00","EDT","WEST",61752,1446.9365
"10/14/2025 00:25:00","EDT","CAPITL",61757,1062.481
"10/14/2025 00:25:00","EDT","CENTRL",61754,1373.3234
"10/14/2025 00:25:00","EDT","DUNWOD",61760,493.2206
"10/14/2025 00:25:00","EDT","GENESE",61753,886.2122
"10/14/2025 00:25:00","EDT","HUD VL",61758,875.3938
"10/14/2025 00:25:00","EDT","LONGIL",61762,1717.8545
"10/14/2025 00:25:00","EDT","MHK VL",61756,670.3369
"10/14/2025 00:25:00","EDT","MILLWD",61759,210.4562
"10/14/2025 00:25:00","EDT","N.Y.C.",61761,4292.217
"10/14/2025 00:25:00","EDT","NORTH",61755,567.6736
"10/14/2025 00:25:00","EDT","WEST",61752,1427.8262
"10/14/2025 00:30:00","EDT","CAPITL",61757,1065.8525
"10/14/2025 00:30:00","EDT","CENTRL",61754,1363.109
"10/14/2025 00:30:00","EDT","DUNWOD",61760,497.0793
"10/14/2025 00:30:00","EDT","GENESE",61753,885.1683
"10/14/2025 00:30:00","EDT","HUD VL",61758,836.4983
"10/14/2025 00:30:00","EDT","LONGIL",61762,1714.2124
"10/14/2025 00:30:00","EDT","MHK VL",61756,686.0173
"10/14/2025 00:30:00","EDT","MILLWD",61759,216.3287
"10/14/2025 00:30:00","EDT","N.Y.C.",61761,4276.815
"10/14/2025 00:30:00","EDT","NORTH",61755,574.9286
"10/14/2025 00:30:00","EDT","WEST",61752,1447.172
"10/14/2025 00:35:00","EDT","CAPITL",61757,1065.9088
"10/14/2025 00:35:00","EDT","CENTRL",61754,1373.9061
"10/14/2025 00:35:00","EDT","DUNWOD",61760,498.3567
"10/14/2025 00:35:00","EDT","GENESE",61753,878.1205
"10/14/2025 00:35:00","EDT","HUD VL",61758,853.3762
"10/14/2025 00:35:00","EDT","LONGIL",61762,1714.3722
"10/14/2025 00:35:00","EDT","MHK VL",61756,667.8621
"10/14/2025 00:35:00","EDT","MILLWD",61759,216.0725
"10/14/2025 00:35:00","EDT","N.Y.C.",61761,4263.1445
"10/14/2025 00:35:00","EDT","NORTH",61755,574.3831
"10/14/2025 00:35:00","EDT","WEST",61752,1433.9468
"10/14/2025 00:40:00","EDT","CAPITL",61757,1055.9705
"10/14/2025 00:40:00","EDT","CENTRL",61754,1368.141
"10/14/2025 00:40:00","EDT","DUNWOD",61760,488.8705
"10/14/2025 00:40:00","EDT","GENESE",61753,868.0811
"10/14/2025 00:40:00","EDT","HUD VL",61758,849.0361
"10/14/2025 00:40:00","EDT","LONGIL",61762,1700.574
"10/14/2025 00:40:00","EDT","MHK VL",61756,671.0772
"10/14/2025 00:40:00","EDT","MILLWD",61759,212.6113
"10/14/2025 00:40:00","EDT","N.Y.C.",61761,4258.8594
