"Time Stamp","Time Zone","Name","PTID","Load"
"11/11/2025 00:00:00","EST","CAPITL",61757,1233.548
"11/11/2025 00:00:00","EST","CENTRL",61754,1718.4141
"11/11/2025 00:00:00","EST","DUNWOD",61760,563.9675
"11/11/2025 00:00:00","EST","GENESE",61753,1029.4652
"11/11/2025 00:00:00","EST","HUD VL",61758,1005.276
"11/11/2025 00:00:00","EST","LONGIL",61762,1896.9382
"11/11/2025 00:00:00","EST","MHK VL",61756,783.0457
"11/11/2025 00:00:00","EST","MILLWD",61759,267.0337
"11/11/2025 00:00:00","EST","N.Y.C.",61761,4684.122
"11/11/2025 00:00:00","EST","NORTH",61755,688.0888
"11/11/2025 00:00:00","EST","WEST",61752,1677.3193
"11/11/2025 00:05:00","EST","CAPITL",61757,1224.6653
"11/11/2025 00:05:00","EST","CENTRL",61754,1713.7117
"11/11/2025 00:05:00","EST","DUNWOD",61760,577.5747
"11/11/2025 00:05:00","EST","GENESE",61753,1019.4944
"11/11/2025 00:05:00","EST","HUD VL",61758,980.9256
"11/11/2025 00:05:00","EST","LONGIL",61762,1848.6553
"11/11/2025 00:05:00","EST","MHK VL",61756,835.9219
"11/11/2025 00:05:00","EST","MILLWD",61759,267.1885
"11/11/2025 00:05:00","EST","N.Y.C.",61761,4684.495
"11/11/2025 00:05:00","EST","NORTH",61755,681.6346
"11/11/2025 00:05:00","EST","WEST",61752,1705.8105
"11/11/2025 00:10:00","EST","CAPITL",61757,1229.0343
"11/11/2025 00:10:00","EST","CENTRL",61754,1709.1609
"11/11/2025 00:10:00","EST","DUNWOD",61760,573.8135
"11/11/2025 00:10:00","EST","GENESE",61753,1016.8245
"11/11/2025 00:10:00","EST","HUD VL",61758,979.8665
"11/11/2025 00:10:00","EST","LONGIL",61762,1871.0314
"11/11/2025 00:10:00","EST","MHK VL",61756,807.8406
"11/11/2025 00:10:00","EST","MILLWD",61759,275.1461
"11/11/2025 00:10:00","EST","N.Y.C.",61761,4665.263
