"Time Stamp","Time Zone","Name","PTID","Load"
"01/14/2026 00:00:00","EST","CAPITL",61757,1261.755
"01/14/2026 00:00:00","EST","CENTRL",61754,1658.1226
"01/14/2026 00:00:00","EST","DUNWOD",61760,587.5217
"01/14/2026 00:00:00","EST","GENESE",61753,1001.4099
"01/14/2026 00:00:00","EST","HUD VL",61758,977.8075
"01/14/2026 00:00:00","EST","LONGIL",61762,1975.9431
"01/14/2026 00:00:00","EST","MHK VL",61756,837.9255
"01/14/2026 00:00:00","EST","MILLWD",61759,276.9331
"01/14/2026 00:00:00","EST","N.Y.C.",61761,4994.096
"01/14/2026 00:00:00","EST","NORTH",61755,644.3156
"01/14/2026 00:00:00","EST","WEST",61752,1649.9602
"01/14/2026 00:05:00","EST","CAPITL",61757,1246.2233
"01/14/2026 00:05:00","EST","CENTRL",61754,1696.7783
"01/14/2026 00:05:00","EST","DUNWOD",61760,581.3702
"01/14/2026 00:05:00","EST","GENESE",61753,997.882
"01/14/2026 00:05:00","EST","HUD VL",61758,1003.8129
"01/14/2026 00:05:00","EST","LONGIL",61762,1973.8444
"01/14/2026 00:05:00","EST","MHK VL",61756,838.6069
"01/14/2026 00:05:00","EST","MILLWD",61759,273.2744
"01/14/2026 00:05:00","EST","N.Y.C.",61761,4932.384
"01/14/2026 00:05:00","EST","NORTH",61755,664.6267
"01/14/2026 00:05:00","EST","WEST",61752,1635.4598
"01/14/2026 00:10:00","EST","CAPITL",61757,1267.3856
"01/14/2026 00:10:00","EST","CENTRL",61754,1711.1511
"01/14/2026 00:10:00","EST","DUNWOD",61760,589.9271
"01/14/2026 00:10:00","EST","GENESE",61753,998.8492
"01/14/2026 00:10:00","EST","HUD VL",61758,1005.3017
"01/14/2026 00:10:00","EST","LONGIL",61762,1958.7678
"01/14/2026 00:10:00","EST","MHK VL",61756,839.1627
"01/14/2026 00:10:00","EST","MILLWD",61759,275.2406
"01/14/2026 00:10:00","EST","N.Y.C.",61761,4912.544
"01/14/2026 00:10:00","EST","NORTH",61755,673.8053
"01/14/2026 00:10:00","EST","WEST",61752,1630.3987
"01/14/2026 00:15:00","EST","CAPITL",61757,1257.4476
"01/14/2026 00:15:00","EST","CENTRL",61754,1683.6809
"01/14/2026 00:15:00","EST","DUNWOD",61760,584.2105
"01/14/2026 00:15:00","EST","GENESE",61753,1000.1818
"01/14/2026 00:15:00","EST","HUD VL",61758,1013.837
"01/14/2026 00:15:00","EST","LONGIL",61762,1947.6478
"01/14/2026 00:15:00","EST","MHK VL",61756,843.6928
"01/14/2026 00:15:00","EST","MILLWD",61759,274.0294
"01/14/2026 00:15:00","EST","N.Y.C.",61761,4903.895
"01/14/2026 00:15:00","EST","NORTH",61755,672.8734
