"Time Stamp","Time Zone","Name","PTID","Load"
"10/13/2025 00:00:00","EDT","CAPITL",61757,1044.6858
"10/13/2025 00:00:00","EDT","CENTRL",61754,1364.8704
"10/13/2025 00:00:00","EDT","DUNWOD",61760,490.3147
"10/13/2025 00:00:00","EDT","GENESE",61753,837.7798
"10/13/2025 00:00:00","EDT","HUD VL",61758,864.8436
"10/13/2025 00:00:00","EDT","LONGIL",61762,1738.9403
"10/13/2025 00:00:00","EDT","MHK VL",61756,641.284
"10/13/2025 00:00:00","EDT","MILLWD",61759,199.4826
"10/13/2025 00:00:00","EDT","N.Y.C.",61761,4347.252
"10/13/2025 00:00:00","EDT","NORTH",61755,549.5737
"10/13/2025 00:00:00","EDT","WEST",61752,1358.2692
"10/13/2025 00:05:00","EDT","CAPITL",61757,1050.6829
"10/13/2025 00:05:00","EDT","CENTRL",61754,1349.8281
"10/13/2025 00:05:00","EDT","DUNWOD",61760,486.509
"10/13/2025 00:05:00","EDT","GENESE",61753,835.1045
"10/13/2025 00:05:00","EDT","HUD VL",61758,846.8426
"10/13/2025 00:05:00","EDT","LONGIL",61762,1740.8318
"10/13/2025 00:05:00","EDT","MHK VL",61756,650.6122
"10/13/2025 00:05:00","EDT","MILLWD",61759,205.3228
"10/13/2025 00:05:00","EDT","N.Y.C.",61761,4334.793
"10/13/2025 00:05:00","EDT","NORTH",61755,537.2012
"10/13/2025 00:05:00","EDT","WEST",61752,1367.2991
"10/13/2025 00:10:00","EDT","CAPITL",61757,1054.5541
"10/13/2025 00:10:00","EDT","CENTRL",61754,1344.4126
"10/13/2025 00:10:00","EDT","DUNWOD",61760,490.0843
"10/13/2025 00:10:00","EDT","GENESE",61753,824.2448
"10/13/2025 00:10:00","EDT","HUD VL",61758,828.9096
"10/13/2025 00:10:00","EDT","LONGIL",61762,1714.8728
"10/13/2025 00:10:00","EDT","MHK VL",61756,650.6799
"10/13/2025 00:10:00","EDT","MILLWD",61759,216.9267
"10/13/2025 00:10:00","EDT","N.Y.C.",61761,4333.967
"10/13/2025 00:10:00","EDT","NORTH",61755,531.7112
"10/13/2025 00:10:00","EDT","WEST",61752,1388.8552
"10/13/2025 00:15:00","EDT","CAPITL",61757,1043.2336
"10/13/2025 00:15:00","EDT","CENTRL",61754,1342.1919
"10/13/2025 00:15:00","EDT","DUNWOD",61760,490.0403
"10/13/2025 00:15:00","EDT","GENESE",61753,835.2889
"10/13/2025 00:15:00","EDT","HUD VL",61758,865.89
"10/13/2025 00:15:00","EDT","LONGIL",61762,1701.4083
"10/13/2025 00:15:00","EDT","MHK VL",61756,656.3265
"10/13/2025 00:15:00","EDT","MILLWD",61759,202.1826
"10/13/2025 00:15:00","EDT","N.Y.C.",61761,4326.202
"10/13/2025 00:15:00","EDT","NORTH",61755,507.3168
"10/13/2025 00:15:00","EDT","WEST",61752,1349.649
"10/13/2025 00:20:00","EDT","CAPITL",61757,1032.2184
"10/13/2025 00:20:00","EDT","CENTRL",61754,1338.2793
"10/13/2025 00:20:00","EDT","DUNWOD",61760,500.8858
"10/13/2025 00:20:00","EDT","GENESE",61753,825.9099
"10/13/2025 00:20:00","EDT","HUD VL",61758,862.309
"10/13/2025 00:20:00","EDT","LONGIL",61762,1706.8105
"10/13/2025 00:20:00","EDT","MHK VL",61756,633.6281
"10/13/2025 00:20:00","EDT","MILLWD",61759,207.7274
"10/13/2025 00:20:00","EDT","N.Y.C.",61761,4312.547
"10/13/2025 00:20:00","EDT","NORTH",61755,491.8934
"10/13/2025 00:20:00","EDT","WEST",61752,1336.3916
"10/13/2025 00:25:00","EDT","CAPITL",61757,1007.8485
"10/13/2025 00:25:00","EDT","CENTRL",61754,1319.3267
"10/13/2025 00:25:00","EDT","DUNWOD",61760,509.6573
"10/13/2025 00:25:00","EDT","GENESE",61753,829.7483
"10/13/2025 00:25:00","EDT","HUD VL",61758,853.5671
"10/13/2025 00:25:00","EDT","LONGIL",61762,1692.0107
"10/13/2025 00:25:00","EDT","MHK VL",61756,626.8062
"10/13/2025 00:25:00","EDT","MILLWD",61759,203.6121
"10/13/2025 00:25:00","EDT","N.Y.C.",61761,4279.3564
"10/13/2025 00:25:00","EDT","NORTH",61755,500.2886
"10/13/2025 00:25:00","EDT","WEST",61752,1349.3982
"10/13/2025 00:30:00","EDT","CAPITL",61757,1024.6555
"10/13/2025 00:30:00","EDT","CENTRL",61754,1284.2832
"10/13/2025 00:30:00","EDT","DUNWOD",61760,482.833
"10/13/2025 00:30:00","EDT","GENESE",61753,829.4696
"10/13/2025 00:30:00","EDT","HUD VL",61758,849.1492
"10/13/2025 00:30:00","EDT","LONGIL",61762,1689.9031
"10/13/2025 00:30:00","EDT","MHK VL",61756,637.6158
"10/13/2025 00:30:00","EDT","MILLWD",61759,207.8006
"10/13/2025 00:30:00","EDT","N.Y.C.",61761,4257.9014
"10/13/2025 00:30:00","EDT","NORTH",61755,476.3195
"10/13/2025 00:30:00","EDT","WEST",61752,1365.9927
"10/13/2025 00:34:36","EDT","CAPITL",61757,1019.2609
"10/13/2025 00:34:36","EDT","CENTRL",61754,1288.513
"10/13/2025 00:34:36","EDT","DUNWOD",61760,486.0853
"10/13/2025 00:34:36","EDT","GENESE",61753,816.0903
"10/13/2025 00:34:36","EDT","HUD VL",61758,862.2865
"10/13/2025 00:34:36","EDT","LONGIL",61762,1682.9651
"10/13/2025 00:34:36","EDT","MHK VL",61756,628.1509
"10/13/2025 00:34:36","EDT","MILLWD",61759,197.7186
"10/13/2025 00:34:36","EDT","N.Y.C.",61761,4255.2974
"10/13/2025 00:34:36","EDT","NORTH",61755,493.3516
"10/13/2025 00:34:36","EDT","WEST",61752,1357.762
"10/13/2025 00:35:00","EDT","CAPITL",61757,1022.0062
"10/13/2025 00:35:00","EDT","CENTRL",61754,1290.4048
"10/13/2025 00:35:00","EDT","DUNWOD",61760,477.6406
"10/13/2025 00:35:00","EDT","GENESE",61753,818.1365
"10/13/2025 00:35:00","EDT","HUD VL",61758,837.8289
"10/13/2025 00:35:00","EDT","LONGIL",61762,1669.7417
"10/13/2025 00:35:00","EDT","MHK VL",61756,643.8718
"10/13/2025 00:35:00","EDT","MILLWD",61759,204.5002
"10/13/2025 00:35:00","EDT","N.Y.C.",61761,4254.5664
"10/13/2025 00:35:00","EDT","NORTH",61755,620.9374
"10/13/2025 00:35:00","EDT","WEST",61752,1340.2661
"10/13/2025 00:36:24","EDT","CAPITL",61757,1006.3379
"10/13/2025 00:36:24","EDT","CENTRL",61754,1294.1084
"10/13/2025 00:36:24","EDT","DUNWOD",61760,478.4067
"10/13/2025 00:36:24","EDT","GENESE",61753,823.6995
"10/13/2025 00:36:24","EDT","HUD VL",61758,840.8359
"10/13/2025 00:36:24","EDT","LONGIL",61762,1651.5054
"10/13/2025 00:36:24","EDT","MHK VL",61756,650.5794
"10/13/2025 00:36:24","EDT","MILLWD",61759,214.7485
"10/13/2025 00:36:24","EDT","N.Y.C.",61761,4240.827
"10/13/2025 00:36:24","EDT","NORTH",61755,616.101
"10/13/2025 00:36:24","EDT","WEST",61752,1342.4758
"10/13/2025 00:40:00","EDT","CAPITL",61757,1033.4725
"10/13/2025 00:40:00","EDT","CENTRL",61754,1288.9326
"10/13/2025 00:40:00","EDT","DUNWOD",61760,486.8588
"10/13/2025 00:40:00","EDT","GENESE",61753,813.9015
"10/13/2025 00:40:00","EDT","HUD VL",61758,862.6815
"10/13/2025 00:40:00","EDT","LONGIL",61762,1677.0376
"10/13/2025 00:40:00","EDT","MHK VL",61756,636.4238
"10/13/2025 00:40:00","EDT","MILLWD",61759,189.5236
"10/13/2025 00:40:00","EDT","N.Y.C.",61761,4252.6357
"10/13/2025 00:40:00","EDT","NORTH",61755,624.8621
"10/13/2025 00:40:00","EDT","WEST",61752,1360.2733
"10/13/2025 00:45:00","EDT","CAPITL",61757,1021.9971
"10/13/2025 00:45:00","EDT","CENTRL",61754,1315.3767
"10/13/2025 00:45:00","EDT","DUNWOD",61760,484.092
"10/13/2025 00:45:00","EDT","GENESE",61753,818.3622
"10/13/2025 00:45:00","EDT","HUD VL",61758,833.6104
"10/13/2025 00:45:00","EDT","LONGIL",61762,1646.0195
"10/13/2025 00:45:00","EDT","MHK VL",61756,535.6725
"10/13/2025 00:45:00","EDT","MILLWD",61759,192.9871
"10/13/2025 00:45:00","EDT","N.Y.C.",61761,4226.4414
"10/13/2025 00:45:00","EDT","NORTH",61755,628.9424
"10/13/2025 00:45:00","EDT","WEST",61752,1367.7515
