"Time Stamp","Time Zone","Name","PTID","Load"
"10/12/2025 00:00:00","EDT","CAPITL",61757,1068.5441
"10/12/2025 00:00:00","EDT","CENTRL",61754,1370.0115
"10/12/2025 00:00:00","EDT","DUNWOD",61760,495.5012
"10/12/2025 00:00:00","EDT","GENESE",61753,848.2444
"10/12/2025 00:00:00","EDT","HUD VL",61758,864.0407
"10/12/2025 00:00:00","EDT","LONGIL",61762,1759.8148
"10/12/2025 00:00:00","EDT","MHK VL",61756,631.2245
"10/12/2025 00:00:00","EDT","MILLWD",61759,200.4576
"10/12/2025 00:00:00","EDT","N.Y.C.",61761,4420.189
"10/12/2025 00:00:00","EDT","NORTH",61755,536.0454
"10/12/2025 00:00:00","EDT","WEST",61752,1378.5416
"10/12/2025 00:05:00","EDT","CAPITL",61757,1087.2965
"10/12/2025 00:05:00","EDT","CENTRL",61754,1321.2947
"10/12/2025 00:05:00","EDT","DUNWOD",61760,487.6649
"10/12/2025 00:05:00","EDT","GENESE",61753,843.2482
"10/12/2025 00:05:00","EDT","HUD VL",61758,834.3673
"10/12/2025 00:05:00","EDT","LONGIL",61762,1738.1165
"10/12/2025 00:05:00","EDT","MHK VL",61756,616.3945
"10/12/2025 00:05:00","EDT","MILLWD",61759,229.8865
"10/12/2025 00:05:00","EDT","N.Y.C.",61761,4397.6714
"10/12/2025 00:05:00","EDT","NORTH",61755,531.0682
"10/12/2025 00:05:00","EDT","WEST",61752,1339.9172
"10/12/2025 00:10:00","EDT","CAPITL",61757,1077.1388
"10/12/2025 00:10:00","EDT","CENTRL",61754,1311.6094
"10/12/2025 00:10:00","EDT","DUNWOD",61760,495.6617
"10/12/2025 00:10:00","EDT","GENESE",61753,848.1599
"10/12/2025 00:10:00","EDT","HUD VL",61758,850.5072
"10/12/2025 00:10:00","EDT","LONGIL",61762,1740.0657
"10/12/2025 00:10:00","EDT","MHK VL",61756,627.3827
"10/12/2025 00:10:00","EDT","MILLWD",61759,217.3342
"10/12/2025 00:10:00","EDT","N.Y.C.",61761,4410.046
"10/12/2025 00:10:00","EDT","NORTH",61755,534.2764
"10/12/2025 00:10:00","EDT","WEST",61752,1357.2002
"10/12/2025 00:15:00","EDT","CAPITL",61757,1080.9551
"10/12/2025 00:15:00","EDT","CENTRL",61754,1346.0835
"10/12/2025 00:15:00","EDT","DUNWOD",61760,500.034
"10/12/2025 00:15:00","EDT","GENESE",61753,847.5548
"10/12/2025 00:15:00","EDT","HUD VL",61758,860.9276
"10/12/2025 00:15:00","EDT","LONGIL",61762,1750.5032
"10/12/2025 00:15:00","EDT","MHK VL",61756,621.1577
"10/12/2025 00:15:00","EDT","MILLWD",61759,199.1998
"10/12/2025 00:15:00","EDT","N.Y.C.",61761,4363.773
"10/12/2025 00:15:00","EDT","NORTH",61755,527.3841
"10/12/2025 00:15:00","EDT","WEST",61752,1352.888
"10/12/2025 00:20:00","EDT","CAPITL",61757,1067.7948
"10/12/2025 00:20:00","EDT","CENTRL",61754,1338.2463
"10/12/2025 00:20:00","EDT","DUNWOD",61760,489.0223
"10/12/2025 00:20:00","EDT","GENESE",61753,844.4136
"10/12/2025 00:20:00","EDT","HUD VL",61758,834.1279
"10/12/2025 00:20:00","EDT","LONGIL",61762,1733.4655
"10/12/2025 00:20:00","EDT","MHK VL",61756,623.3104
"10/12/2025 00:20:00","EDT","MILLWD",61759,212.8188
"10/12/2025 00:20:00","EDT","N.Y.C.",61761,4352.123
"10/12/2025 00:20:00","EDT","NORTH",61755,530.783
"10/12/2025 00:20:00","EDT","WEST",61752,1337.3326
"10/12/2025 00:25:00","EDT","CAPITL",61757,1042.9155
"10/12/2025 00:25:00","EDT","CENTRL",61754,1335.8789
"10/12/2025 00:25:00","EDT","DUNWOD",61760,491.4461
"10/12/2025 00:25:00","EDT","GENESE",61753,837.9884
"10/12/2025 00:25:00","EDT","HUD VL",61758,844.9564
"10/12/2025 00:25:00","EDT","LONGIL",61762,1727.2568
"10/12/2025 00:25:00","EDT","MHK VL",61756,616.1741
"10/12/2025 00:25:00","EDT","MILLWD",61759,213.8725
"10/12/2025 00:25:00","EDT","N.Y.C.",61761,4336.138
"10/12/2025 00:25:00","EDT","NORTH",61755,533.7466
"10/12/2025 00:25:00","EDT","WEST",61752,1346.4591
"10/12/2025 00:30:00","EDT","CAPITL",61757,1058.013
"10/12/2025 00:30:00","EDT","CENTRL",61754,1332.5156
"10/12/2025 00:30:00","EDT","DUNWOD",61760,488.8156
"10/12/2025 00:30:00","EDT","GENESE",61753,832.5885
"10/12/2025 00:30:00","EDT","HUD VL",61758,852.4443
"10/12/2025 00:30:00","EDT","LONGIL",61762,1709.298
"10/12/2025 00:30:00","EDT","MHK VL",61756,616.5239
"10/12/2025 00:30:00","EDT","MILLWD",61759,188.0493
"10/12/2025 00:30:00","EDT","N.Y.C.",61761,4323.266
"10/12/2025 00:30:00","EDT","NORTH",61755,526.6837
"10/12/2025 00:30:00","EDT","WEST",61752,1340.8999
"10/12/2025 00:35:00","EDT","CAPITL",61757,1060.5674
"10/12/2025 00:35:00","EDT","CENTRL",61754,1319.9941
"10/12/2025 00:35:00","EDT","DUNWOD",61760,485.871
"10/12/2025 00:35:00","EDT","GENESE",61753,836.2968
"10/12/2025 00:35:00","EDT","HUD VL",61758,831.2661
"10/12/2025 00:35:00","EDT","LONGIL",61762,1713.1638
"10/12/2025 00:35:00","EDT","MHK VL",61756,616.5092
"10/12/2025 00:35:00","EDT","MILLWD",61759,215.5157
"10/12/2025 00:35:00","EDT","N.Y.C.",61761,4319.116
"10/12/2025 00:35:00","EDT","NORTH",61755,535.2715
"10/12/2025 00:35:00","EDT","WEST",61752,1345.9052
"10/12/2025 00:40:00","EDT","CAPITL",61757,1052.8726
"10/12/2025 00:40:00","EDT","CENTRL",61754,1334.7646
"10/12/2025 00:40:00","EDT","DUNWOD",61760,491.029
"10/12/2025 00:40:00","EDT","GENESE",61753,830.5015
"10/12/2025 00:40:00","EDT","HUD VL",61758,814.5907
"10/12/2025 00:40:00","EDT","LONGIL",61762,1695.5764
"10/12/2025 00:40:00","EDT","MHK VL",61756,605.5544
"10/12/2025 00:40:00","EDT","MILLWD",61759,200.568
"10/12/2025 00:40:00","EDT","N.Y.C.",61761,4293.2056
"10/12/2025 00:40:00","EDT","NORTH",61755,532.2611
"10/12/2025 00:40:00","EDT","WEST",61752,1332.5093
"10/12/2025 00:45:00","EDT","CAPITL",61757,1052.7715
"10/12/2025 00:45:00","EDT","CENTRL",61754,1328.187
"10/12/2025 00:45:00","EDT","DUNWOD",61760,483.803
"10/12/2025 00:45:00","EDT","GENESE",61753,829.0078
"10/12/2025 00:45:00","EDT","HUD VL",61758,855.443
"10/12/2025 00:45:00","EDT","LONGIL",61762,1676.8801
"10/12/2025 00:45:00","EDT","MHK VL",61756,602.133
"10/12/2025 00:45:00","EDT","MILLWD",61759,188.5788
"10/12/2025 00:45:00","EDT","N.Y.C.",61761,4298.795
"10/12/2025 00:45:00","EDT","NORTH",61755,531.0092
"10/12/2025 00:45:00","EDT","WEST",61752,1344.5161
"10/12/2025 00:50:00","EDT","CAPITL",61757,1054.1428
