"Time Stamp","Time Zone","Name","PTID","Load"
"01/06/2026 00:00:00","EST","CAPITL",61757,1442.6294
"01/06/2026 00:00:00","EST","CENTRL",61754,1775.3425
"01/06/2026 00:00:00","EST","DUNWOD",61760,616.5096
"01/06/2026 00:00:00","EST","GENESE",61753,1057.6123
"01/06/2026 00:00:00","EST","HUD VL",61758,1099.0918
"01/06/2026 00:00:00","EST","LONGIL",61762,2139.2393
"01/06/2026 00:00:00","EST","MHK VL",61756,951.5963
"01/06/2026 00:00:00","EST","MILLWD",61759,326.5447
"01/06/2026 00:00:00","EST","N.Y.C.",61761,5290.8677
"01/06/2026 00:00:00","EST","NORTH",61755,736.1505
"01/06/2026 00:00:00","EST","WEST",61752,1652.6771
"01/06/2026 00:05:00","EST","CAPITL",61757,1439.142
"01/06/2026 00:05:00","EST","CENTRL",61754,1769.1482
"01/06/2026 00:05:00","EST","DUNWOD",61760,610.8629
"01/06/2026 00:05:00","EST","GENESE",61753,1060.546
"01/06/2026 00:05:00","EST","HUD VL",61758,1146.133
"01/06/2026 00:05:00","EST","LONGIL",61762,2139.9094
"01/06/2026 00:05:00","EST","MHK VL",61756,940.8362
"01/06/2026 00:05:00","EST","MILLWD",61759,304.4333
"01/06/2026 00:05:00","EST","N.Y.C.",61761,5254.992
"01/06/2026 00:05:00","EST","NORTH",61755,740.754
"01/06/2026 00:05:00","EST","WEST",61752,1632.9303
"01/06/2026 00:10:00","EST","CAPITL",61757,1439.5637
"01/06/2026 00:10:00","EST","CENTRL",61754,1792.7761
"01/06/2026 00:10:00","EST","DUNWOD",61760,621.177
"01/06/2026 00:10:00","EST","GENESE",61753,1052.1865
"01/06/2026 00:10:00","EST","HUD VL",61758,1103.8704
"01/06/2026 00:10:00","EST","LONGIL",61762,2130.497
"01/06/2026 00:10:00","EST","MHK VL",61756,935.285
"01/06/2026 00:10:00","EST","MILLWD",61759,314.8994
"01/06/2026 00:10:00","EST","N.Y.C.",61761,5224.4473
"01/06/2026 00:10:00","EST","NORTH",61755,737.5363
"01/06/2026 00:10:00","EST","WEST",61752,1618.5531
"01/06/2026 00:15:00","EST","CAPITL",61757,1424.6996
"01/06/2026 00:15:00","EST","CENTRL",61754,1809.7869
"01/06/2026 00:15:00","EST","DUNWOD",61760,617.4817
"01/06/2026 00:15:00","EST","GENESE",61753,1047.571
"01/06/2026 00:15:00","EST","HUD VL",61758,1128.7645
"01/06/2026 00:15:00","EST","LONGIL",61762,2125.3328
"01/06/2026 00:15:00","EST","MHK VL",61756,936.7593
"01/06/2026 00:15:00","EST","MILLWD",61759,319.2181
"01/06/2026 00:15:00","EST","N.Y.C.",61761,5209.782
"01/06/2026 00:15:00","EST","NORTH",61755,735.8326
"01/06/2026 00:15:00","EST","WEST",61752,1629.5991
"01/06/2026 00:20:00","EST","CAPITL",61757,1435.5734
"01/06/2026 00:20:00","EST","CENTRL",61754,1811.0432
"01/06/2026 00:20:00","EST","DUNWOD",61760,622.1046
"01/06/2026 00:20:00","EST","GENESE",61753,1047.5121
"01/06/2026 00:20:00","EST","HUD VL",61758,1144.4424
"01/06/2026 00:20:00","EST","LONGIL",61762,2101.0566
"01/06/2026 00:20:00","EST","MHK VL",61756,939.1991
"01/06/2026 00:20:00","EST","MILLWD",61759,287.8187
"01/06/2026 00:20:00","EST","N.Y.C.",61761,5185.368
"01/06/2026 00:20:00","EST","NORTH",61755,728.1487
"01/06/2026 00:20:00","EST","WEST",61752,1620.3379
"01/06/2026 00:25:00","EST","CAPITL",61757,1424.6938
"01/06/2026 00:25:00","EST","CENTRL",61754,1764.5422
"01/06/2026 00:25:00","EST","DUNWOD",61760,629.0786
"01/06/2026 00:25:00","EST","GENESE",61753,1040.2181
"01/06/2026 00:25:00","EST","HUD VL",61758,1154.9302
"01/06/2026 00:25:00","EST","LONGIL",61762,2094.052
"01/06/2026 00:25:00","EST","MHK VL",61756,932.5934
"01/06/2026 00:25:00","EST","MILLWD",61759,277.6136
"01/06/2026 00:25:00","EST","N.Y.C.",61761,5157.5347
"01/06/2026 00:25:00","EST","NORTH",61755,741.368
"01/06/2026 00:25:00","EST","WEST",61752,1632.061
"01/06/2026 00:30:00","EST","CAPITL",61757,1427.0052
"01/06/2026 00:30:00","EST","CENTRL",61754,1781.3401
"01/06/2026 00:30:00","EST","DUNWOD",61760,608.2782
"01/06/2026 00:30:00","EST","GENESE",61753,1030.8833
"01/06/2026 00:30:00","EST","HUD VL",61758,1083.4258
"01/06/2026 00:30:00","EST","LONGIL",61762,2083.6997
"01/06/2026 00:30:00","EST","MHK VL",61756,947.5392
"01/06/2026 00:30:00","EST","MILLWD",61759,317.3203
"01/06/2026 00:30:00","EST","N.Y.C.",61761,5119.166
"01/06/2026 00:30:00","EST","NORTH",61755,707.5955
"01/06/2026 00:30:00","EST","WEST",61752,1601.147
"01/06/2026 00:35:00","EST","CAPITL",61757,1423.8851
"01/06/2026 00:35:00","EST","CENTRL",61754,1768.6157
"01/06/2026 00:35:00","EST","DUNWOD",61760,623.0151
"01/06/2026 00:35:00","EST","GENESE",61753,1118.0225
"01/06/2026 00:35:00","EST","HUD VL",61758,1113.7731
"01/06/2026 00:35:00","EST","LONGIL",61762,2084.0334
"01/06/2026 00:35:00","EST","MHK VL",61756,932.2207
"01/06/2026 00:35:00","EST","MILLWD",61759,304.0501
"01/06/2026 00:35:00","EST","N.Y.C.",61761,5102.509
"01/06/2026 00:35:00","EST","NORTH",61755,695.5021
"01/06/2026 00:35:00","EST","WEST",61752,1542.1597
"01/06/2026 00:40:00","EST","CAPITL",61757,1413.9126
"01/06/2026 00:40:00","EST","CENTRL",61754,1786.624
"01/06/2026 00:40:00","EST","DUNWOD",61760,608.376
"01/06/2026 00:40:00","EST","GENESE",61753,1023.4205
"01/06/2026 00:40:00","EST","HUD VL",61758,1114.2849
"01/06/2026 00:40:00","EST","LONGIL",61762,2072.3584
"01/06/2026 00:40:00","EST","MHK VL",61756,928.6003
"01/06/2026 00:40:00","EST","MILLWD",61759,298.2592
"01/06/2026 00:40:00","EST","N.Y.C.",61761,5090.67
"01/06/2026 00:40:00","EST","NORTH",61755,693.905
"01/06/2026 00:40:00","EST","WEST",61752,1601.5635
"01/06/2026 00:45:00","EST","CAPITL",61757,1406.7861
"01/06/2026 00:45:00","EST","CENTRL",61754,1747.0203
"01/06/2026 00:45:00","EST","DUNWOD",61760,602.5666
"01/06/2026 00:45:00","EST","GENESE",61753,1027.1399
"01/06/2026 00:45:00","EST","HUD VL",61758,1106.3109
