"Time Stamp","Time Zone","Name","PTID","Load"
"11/17/2025 00:00:00","EST","CAPITL",61757,1229.3424
"11/17/2025 00:00:00","EST","CENTRL",61754,1650.6938
"11/17/2025 00:00:00","EST","DUNWOD",61760,570.6146
"11/17/2025 00:00:00","EST","GENESE",61753,960.799
"11/17/2025 00:00:00","EST","HUD VL",61758,1022.7201
"11/17/2025 00:00:00","EST","LONGIL",61762,1844.216
"11/17/2025 00:00:00","EST","MHK VL",61756,776.7168
"11/17/2025 00:00:00","EST","MILLWD",61759,267.9072
"11/17/2025 00:00:00","EST","N.Y.C.",61761,4615.6543
"11/17/2025 00:00:00","EST","NORTH",61755,649.9432
"11/17/2025 00:00:00","EST","WEST",61752,1562.0273
"11/17/2025 00:05:00","EST","CAPITL",61757,1208.7012
"11/17/2025 00:05:00","EST","CENTRL",61754,1624.7109
"11/17/2025 00:05:00","EST","DUNWOD",61760,556.8375
"11/17/2025 00:05:00","EST","GENESE",61753,959.9489
"11/17/2025 00:05:00","EST","HUD VL",61758,997.9053
"11/17/2025 00:05:00","EST","LONGIL",61762,1853.6138
"11/17/2025 00:05:00","EST","MHK VL",61756,767.7802
"11/17/2025 00:05:00","EST","MILLWD",61759,270.5422
"11/17/2025 00:05:00","EST","N.Y.C.",61761,4595.3887
"11/17/2025 00:05:00","EST","NORTH",61755,651.6907
"11/17/2025 00:05:00","EST","WEST",61752,1563.9274
"11/17/2025 00:10:00","EST","CAPITL",61757,1224.2875
"11/17/2025 00:10:00","EST","CENTRL",61754,1657.4006
"11/17/2025 00:10:00","EST","DUNWOD",61760,545.5957
"11/17/2025 00:10:00","EST","GENESE",61753,958.9396
"11/17/2025 00:10:00","EST","HUD VL",61758,989.4401
"11/17/2025 00:10:00","EST","LONGIL",61762,1853.7217
"11/17/2025 00:10:00","EST","MHK VL",61756,779.1121
"11/17/2025 00:10:00","EST","MILLWD",61759,281.6618
"11/17/2025 00:10:00","EST","N.Y.C.",61761,4600.827
"11/17/2025 00:10:00","EST","NORTH",61755,646.2206
"11/17/2025 00:10:00","EST","WEST",61752,1538.6201
"11/17/2025 00:15:00","EST","CAPITL",61757,1227.8639
"11/17/2025 00:15:00","EST","CENTRL",61754,1646.865
"11/17/2025 00:15:00","EST","DUNWOD",61760,556.9032
"11/17/2025 00:15:00","EST","GENESE",61753,943.5664
"11/17/2025 00:15:00","EST","HUD VL",61758,981.2078
"11/17/2025 00:15:00","EST","LONGIL",61762,1840.0886
"11/17/2025 00:15:00","EST","MHK VL",61756,794.0089
"11/17/2025 00:15:00","EST","MILLWD",61759,284.0441
"11/17/2025 00:15:00","EST","N.Y.C.",61761,4580.9497
