"Time Stamp","Time Zone","Name","PTID","Load"
"01/02/2026 00:00:00","EST","CAPITL",61757,1499.7139
"01/02/2026 00:00:00","EST","CENTRL",61754,1899.5608
"01/02/2026 00:00:00","EST","DUNWOD",61760,689.465
"01/02/2026 00:00:00","EST","GENESE",61753,1128.0757
"01/02/2026 00:00:00","EST","HUD VL",61758,1245.9456
"01/02/2026 00:00:00","EST","LONGIL",61762,2409.969
"01/02/2026 00:00:00","EST","MHK VL",61756,1037.4988
"01/02/2026 00:00:00","EST","MILLWD",61759,389.0114
"01/02/2026 00:00:00","EST","N.Y.C.",61761,5682.698
"01/02/2026 00:00:00","EST","NORTH",61755,781.5165
"01/02/2026 00:00:00","EST","WEST",61752,1758.0327
"01/02/2026 00:05:00","EST","CAPITL",61757,1477.6758
"01/02/2026 00:05:00","EST","CENTRL",61754,1910.8496
"01/02/2026 00:05:00","EST","DUNWOD",61760,690.1171
"01/02/2026 00:05:00","EST","GENESE",61753,1129.46
"01/02/2026 00:05:00","EST","HUD VL",61758,1256.1287
"01/02/2026 00:05:00","EST","LONGIL",61762,2378.772
"01/02/2026 00:05:00","EST","MHK VL",61756,1016.5213
"01/02/2026 00:05:00","EST","MILLWD",61759,377.0425
"01/02/2026 00:05:00","EST","N.Y.C.",61761,5665.998
"01/02/2026 00:05:00","EST","NORTH",61755,785.6456
"01/02/2026 00:05:00","EST","WEST",61752,1741.9869
"01/02/2026 00:10:00","EST","CAPITL",61757,1491.972
"01/02/2026 00:10:00","EST","CENTRL",61754,1920.978
"01/02/2026 00:10:00","EST","DUNWOD",61760,693.1638
"01/02/2026 00:10:00","EST","GENESE",61753,1124.4742
"01/02/2026 00:10:00","EST","HUD VL",61758,1264.4697
"01/02/2026 00:10:00","EST","LONGIL",61762,2374.3896
"01/02/2026 00:10:00","EST","MHK VL",61756,1022.9653
"01/02/2026 00:10:00","EST","MILLWD",61759,379.2809
"01/02/2026 00:10:00","EST","N.Y.C.",61761,5633.3594
"01/02/2026 00:10:00","EST","NORTH",61755,770.9813
"01/02/2026 00:10:00","EST","WEST",61752,1735.1746
"01/02/2026 00:15:00","EST","CAPITL",61757,1495.3146
"01/02/2026 00:15:00","EST","CENTRL",61754,1844.8582
"01/02/2026 00:15:00","EST","DUNWOD",61760,695.3489
"01/02/2026 00:15:00","EST","GENESE",61753,1121.8115
"01/02/2026 00:15:00","EST","HUD VL",61758,1247.5022
"01/02/2026 00:15:00","EST","LONGIL",61762,2365.3455
"01/02/2026 00:15:00","EST","MHK VL",61756,1009.9694
"01/02/2026 00:15:00","EST","MILLWD",61759,382.687
"01/02/2026 00:15:00","EST","N.Y.C.",61761,5622.9062
"01/02/2026 00:15:00","EST","NORTH",61755,798.4736
"01/02/2026 00:15:00","EST","WEST",61752,1725.4778
"01/02/2026 00:20:00","EST","CAPITL",61757,1493.6085
"01/02/2026 00:20:00","EST","CENTRL",61754,1861.0295
"01/02/2026 00:20:00","EST","DUNWOD",61760,685.4484
"01/02/2026 00:20:00","EST","GENESE",61753,1120.9753
"01/02/2026 00:20:00","EST","HUD VL",61758,1253.7408
"01/02/2026 00:20:00","EST","LONGIL",61762,2362.711
