"Time Stamp","Time Zone","Name","PTID","Load"
"10/22/2025 00:00:00","EDT","CAPITL",61757,1091.656
"10/22/2025 00:00:00","EDT","CENTRL",61754,1418.1477
"10/22/2025 00:00:00","EDT","DUNWOD",61760,514.8074
"10/22/2025 00:00:00","EDT","GENESE",61753,890.9811
"10/22/2025 00:00:00","EDT","HUD VL",61758,867.4883
"10/22/2025 00:00:00","EDT","LONGIL",61762,1720.1158
"10/22/2025 00:00:00","EDT","MHK VL",61756,669.3731
"10/22/2025 00:00:00","EDT","MILLWD",61759,196.0572
"10/22/2025 00:00:00","EDT","N.Y.C.",61761,4440.965
"10/22/2025 00:00:00","EDT","NORTH",61755,520.244
"10/22/2025 00:00:00","EDT","WEST",61752,1453.4012
"10/22/2025 00:05:00","EDT","CAPITL",61757,1079.3372
"10/22/2025 00:05:00","EDT","CENTRL",61754,1435.8342
"10/22/2025 00:05:00","EDT","DUNWOD",61760,499.4935
"10/22/2025 00:05:00","EDT","GENESE",61753,876.3115
"10/22/2025 00:05:00","EDT","HUD VL",61758,869.939
"10/22/2025 00:05:00","EDT","LONGIL",61762,1709.3248
"10/22/2025 00:05:00","EDT","MHK VL",61756,633.7144
"10/22/2025 00:05:00","EDT","MILLWD",61759,210.6616
"10/22/2025 00:05:00","EDT","N.Y.C.",61761,4453.1455
"10/22/2025 00:05:00","EDT","NORTH",61755,548.1825
"10/22/2025 00:05:00","EDT","WEST",61752,1467.1519
"10/22/2025 00:10:00","EDT","CAPITL",61757,1069.9404
"10/22/2025 00:10:00","EDT","CENTRL",61754,1433.3765
"10/22/2025 00:10:00","EDT","DUNWOD",61760,508.3137
"10/22/2025 00:10:00","EDT","GENESE",61753,869.9587
"10/22/2025 00:10:00","EDT","HUD VL",61758,886.3162
"10/22/2025 00:10:00","EDT","LONGIL",61762,1700.5698
"10/22/2025 00:10:00","EDT","MHK VL",61756,668.6341
"10/22/2025 00:10:00","EDT","MILLWD",61759,213.3106
"10/22/2025 00:10:00","EDT","N.Y.C.",61761,4407.253
"10/22/2025 00:10:00","EDT","NORTH",61755,538.5842
"10/22/2025 00:10:00","EDT","WEST",61752,1465.3392
"10/22/2025 00:15:00","EDT","CAPITL",61757,1055.1619
"10/22/2025 00:15:00","EDT","CENTRL",61754,1456.3657
"10/22/2025 00:15:00","EDT","DUNWOD",61760,511.389
"10/22/2025 00:15:00","EDT","GENESE",61753,877.1085
"10/22/2025 00:15:00","EDT","HUD VL",61758,843.741
"10/22/2025 00:15:00","EDT","LONGIL",61762,1702.804
"10/22/2025 00:15:00","EDT","MHK VL",61756,675.9939
"10/22/2025 00:15:00","EDT","MILLWD",61759,203.6184
"10/22/2025 00:15:00","EDT","N.Y.C.",61761,4390.4756
"10/22/2025 00:15:00","EDT","NORTH",61755,525.1652
"10/22/2025 00:15:00","EDT","WEST",61752,1434.6359
"10/22/2025 00:20:00","EDT","CAPITL",61757,1066.0535
"10/22/2025 00:20:00","EDT","CENTRL",61754,1444.4324
"10/22/2025 00:20:00","EDT","DUNWOD",61760,513.0076
"10/22/2025 00:20:00","EDT","GENESE",61753,877.2307
"10/22/2025 00:20:00","EDT","HUD VL",61758,873.6443
