"RTD End Time Stamp","Zone Name","Zone PTID","RTD Actual Load"
"2025/03/31 08:55:00","GENESE","61753","1007.2826"
"2025/03/31 08:55:00","HUD VL","61758","1045.3522"
"2025/03/31 08:55:00","LONGIL","61762","2022.4076"
"2025/03/31 08:55:00","MHK VL","61756","896.7319"
"2025/03/31 08:55:00","MILLWD","61759","291.4056"
"2025/03/31 08:55:00","N.Y.C.","61761","5375.0674"
"2025/03/31 08:55:00","NORTH","61755","668.6987"
"2025/03/31 08:55:00","WEST","61752","1768.4751"
"2025/03/31 09:00:00","CAPITL","61757","1299.2468"
"2025/03/31 09:00:00","CENTRL","61754","1716.4465"
"2025/03/31 09:00:00","DUNWOD","61760","625.0502"
"2025/03/31 09:00:00","GENESE","61753","1009.2518"
"2025/03/31 09:00:00","HUD VL","61758","1058.0643"
"2025/03/31 09:00:00","LONGIL","61762","2026.1833"
"2025/03/31 09:00:00","MHK VL","61756","900.3958"
"2025/03/31 09:00:00","MILLWD","61759","291.1076"
"2025/03/31 09:00:00","N.Y.C.","61761","5378.1885"
"2025/03/31 09:00:00","NORTH","61755","670.5045"
"2025/03/31 09:00:00","WEST","61752","1769.8011"
"2025/03/31 09:05:00","CAPITL","61757","1267.9822"
"2025/03/31 09:05:00","CENTRL","61754","1708.6814"
"2025/03/31 09:05:00","DUNWOD","61760","623.5302"
"2025/03/31 09:05:00","GENESE","61753","1013.2962"
"2025/03/31 09:05:00","HUD VL","61758","1029.2637"
"2025/03/31 09:05:00","LONGIL","61762","2031.7032"
"2025/03/31 09:05:00","MHK VL","61756","893.8673"
"2025/03/31 09:05:00","MILLWD","61759","299.99"
"2025/03/31 09:05:00","N.Y.C.","61761","5422.2666"
"2025/03/31 09:05:00","NORTH","61755","664.0207"
"2025/03/31 09:05:00","WEST","61752","1769.8293"
"2025/03/31 09:10:00","CAPITL","61757","1279.481"
"2025/03/31 09:10:00","CENTRL","61754","1689.9741"
"2025/03/31 09:10:00","DUNWOD","61760","638.7892"
"2025/03/31 09:10:00","GENESE","61753","1028.4441"
"2025/03/31 09:10:00","HUD VL","61758","1036.6648"
"2025/03/31 09:10:00","LONGIL","61762","2033.3107"
"2025/03/31 09:10:00","MHK VL","61756","891.1048"
"2025/03/31 09:10:00","MILLWD","61759","286.4377"
"2025/03/31 09:10:00","N.Y.C.","61761","5426.9824"
"2025/03/31 09:10:00","NORTH","61755","667.0862"
"2025/03/31 09:10:00","WEST","61752","1763.2443"
"2025/03/31 09:15:00","CAPITL","61757","1304.219"
"2025/03/31 09:15:00","CENTRL","61754","1659.2664"
"2025/03/31 09:15:00","DUNWOD","61760","622.8037"
"2025/03/31 09:15:00","GENESE","61753","1032.0859"
"2025/03/31 09:15:00","HUD VL","61758","1043.3484"
"2025/03/31 09:15:00","LONGIL","61762","2045.2756"
"2025/03/31 09:15:00","MHK VL","61756","892.8348"
"2025/03/31 09:15:00","MILLWD","61759","303.5523"
"2025/03/31 09:15:00","N.Y.C.","61761","5444.1357"
"2025/03/31 09:15:00","NORTH","61755","651.9614"
"2025/03/31 09:15:00","WEST","61752","1759.9288"
"2025/03/31 09:20:00","CAPITL","61757","1298.3112"
"2025/03/31 09:20:00","CENTRL","61754","1697.2092"
"2025/03/31 09:20:00","DUNWOD","61760","647.6727"
"2025/03/31 09:20:00","GENESE","61753","1035.81"
"2025/03/31 09:20:00","HUD VL","61758","1090.8276"
"2025/03/31 09:20:00","LONGIL","61762","2026.2728"
"2025/03/31 09:20:00","MHK VL","61756","899.2957"
"2025/03/31 09:20:00","MILLWD","61759","283.8847"
"2025/03/31 09:20:00","N.Y.C.","61761","5433.001"
"2025/03/31 09:20:00","NORTH","61755","654.1122"
"2025/03/31 09:20:00","WEST","61752","1762.8616"
"2025/03/31 09:25:00","CAPITL","61757","1294.8827"
"2025/03/31 09:25:00","CENTRL","61754","1674.502"
"2025/03/31 09:25:00","DUNWOD","61760","627.9752"
"2025/03/31 09:25:00","GENESE","61753","1031.722"
"2025/03/31 09:25:00","HUD VL","61758","1062.7012"
"2025/03/31 09:25:00","LONGIL","61762","2051.7603"
"2025/03/31 09:25:00","MHK VL","61756","865.0129"
"2025/03/31 09:25:00","MILLWD","61759","287.0368"
"2025/03/31 09:25:00","N.Y.C.","61761","5401.1807"
"2025/03/31 09:25:00","NORTH","61755","651.9465"
"2025/03/31 09:25:00","WEST","61752","1743.957"
"2025/03/31 09:30:00","CAPITL","61757","1307.8054"
"2025/03/31 09:30:00","CENTRL","61754","1663.021"
"2025/03/31 09:30:00","DUNWOD","61760","632.8128"
"2025/03/31 09:30:00","GENESE","61753","1026.7432"
"2025/03/31 09:30:00","HUD VL","61758","1063.3348"
"2025/03/31 09:30:00","LONGIL","61762","2026.0957"
"2025/03/31 09:30:00","MHK VL","61756","873.7302"
"2025/03/31 09:30:00","MILLWD","61759","280.2383"
"2025/03/31 09:30:00","N.Y.C.","61761","5456.6426"
"2025/03/31 09:30:00","NORTH","61755","662.7051"
"2025/03/31 09:30:00","WEST","61752","1781.1294"
"2025/03/31 09:35:00","CAPITL","61757","1294.0287"
"2025/03/31 09:35:00","CENTRL","61754","1655.383"
"2025/03/31 09:35:00","DUNWOD","61760","633.6526"
"2025/03/31 09:35:00","GENESE","61753","1011.7631"
"2025/03/31 09:35:00","HUD VL","61758","1043.947"
"2025/03/31 09:35:00","LONGIL","61762","2027.5713"
"2025/03/31 09:35:00","MHK VL","61756","893.3385"
"2025/03/31 09:35:00","MILLWD","61759","289.8034"
"2025/03/31 09:35:00","N.Y.C.","61761","5439.291"
"2025/03/31 09:35:00","NORTH","61755","651.4166"
"2025/03/31 09:35:00","WEST","61752","1790.2551"
"2025/03/31 09:40:00","CAPITL","61757","1307.4706"
"2025/03/31 09:40:00","CENTRL","61754","1656.904"
"2025/03/31 09:40:00","DUNWOD","61760","619.4952"
"2025/03/31 09:40:00","GENESE","61753","1011.8236"
"2025/03/31 09:40:00","HUD VL","61758","1037.5173"
"2025/03/31 09:40:00","LONGIL","61762","2036.7406"
"2025/03/31 09:40:00","MHK VL","61756","864.0396"
"2025/03/31 09:40:00","MILLWD","61759","297.8752"
"2025/03/31 09:40:00","N.Y.C.","61761","5497.7295"
"2025/03/31 09:40:00","NORTH","61755","653.8126"
"2025/03/31 09:40:00","WEST","61752","1757.54"
"2025/03/31 09:45:00","CAPITL","61757","1268.1514"
"2025/03/31 09:45:00","CENTRL","61754","1597.2441"
"2025/03/31 09:45:00","DUNWOD","61760","625.8332"
"2025/03/31 09:45:00","GENESE","61753","998.041"
"2025/03/31 09:45:00","HUD VL","61758","1050.8003"
"2025/03/31 09:45:00","LONGIL","61762","2008.5066"
"2025/03/31 09:45:00","MHK VL","61756","868.4419"
"2025/03/31 09:45:00","MILLWD","61759","292.1039"
"2025/03/31 09:45:00","N.Y.C.","61761","5491.914"
"2025/03/31 09:45:00","NORTH","61755","645.5143"
"2025/03/31 09:45:00","WEST","61752","1774.8802"
"2025/03/31 09:50:00","CAPITL","61757","1253.1268"
"2025/03/31 09:50:00","CENTRL","61754","1623.4182"
"2025/03/31 09:50:00","DUNWOD","61760","638.6846"
"2025/03/31 09:50:00","GENESE","61753","999.7394"
"2025/03/31 09:50:00","HUD VL","61758","1030.3698"
"2025/03/31 09:50:00","LONGIL","61762","2022.8453"
"2025/03/31 09:50:00","MHK VL","61756","869.7664"
"2025/03/31 09:50:00","MILLWD","61759","300.9866"
"2025/03/31 09:50:00","N.Y.C.","61761","5484.3105"
"2025/03/31 09:50:00","NORTH","61755","652.6267"
"2025/03/31 09:50:00","WEST","61752","1768.804"
"2025/03/31 09:55:00","CAPITL","61757","1272.1653"
"2025/03/31 09:55:00","CENTRL","61754","1640.0452"
"2025/03/31 09:55:00","DUNWOD","61760","637.0712"
"2025/03/31 09:55:00","GENESE","61753","990.1034"
"2025/03/31 09:55:00","HUD VL","61758","1045.8882"
"2025/03/31 09:55:00","LONGIL","61762","2028.727"
"2025/03/31 09:55:00","MHK VL","61756","861.5999"
"2025/03/31 09:55:00","MILLWD","61759","300.5617"
"2025/03/31 09:55:00","N.Y.C.","61761","5500.242"
"2025/03/31 09:55:00","NORTH","61755","659.8106"
"2025/03/31 09:55:00","WEST","61752","1772.534"
"2025/03/31 10:00:00","CAPITL","61757","1259.5916"
"2025/03/31 10:00:00","CENTRL","61754","1617.2463"
"2025/03/31 10:00:00","DUNWOD","61760","633.1812"
"2025/03/31 10:00:00","GENESE","61753","981.0366"
"2025/03/31 10:00:00","HUD VL","61758","1059.6675"
"2025/03/31 10:00:00","LONGIL","61762","2030.4559"
"2025/03/31 10:00:00","MHK VL","61756","863.9968"
"2025/03/31 10:00:00","MILLWD","61759","295.1726"
"2025/03/31 10:00:00","N.Y.C.","61761","5525.0527"
"2025/03/31 10:00:00","NORTH","61755","668.4159"
"2025/03/31 10:00:00","WEST","61752","1766.6793"
"2025/03/31 10:05:00","CAPITL","61757","1273.1028"
"2025/03/31 10:05:00","CENTRL","61754","1586.3696"
"2025/03/31 10:05:00","DUNWOD","61760","639.2445"
"2025/03/31 10:05:00","GENESE","61753","967.3484"
"2025/03/31 10:05:00","HUD VL","61758","1034.5941"
"2025/03/31 10:05:00","LONGIL","61762","2023.6808"
"2025/03/31 10:05:00","MHK VL","61756","863.1895"
"2025/03/31 10:05:00","MILLWD","61759","289.2152"
"2025/03/31 10:05:00","N.Y.C.","61761","5526.051"
"2025/03/31 10:05:00","NORTH","61755","659.3488"
"2025/03/31 10:05:00","WEST","61752","1762.7216"
"2025/03/31 10:05:53","CAPITL","61757","1281.5574"
"2025/03/31 10:05:53","CENTRL","61754","1598.9077"
"2025/03/31 10:05:53","DUNWOD","61760","631.5714"
"2025/03/31 10:05:53","GENESE","61753","956.9811"
"2025/03/31 10:05:53","HUD VL","61758","1058.9888"
"2025/03/31 10:05:53","LONGIL","61762","2024.8376"
"2025/03/31 10:05:53","MHK VL","61756","857.6906"
"2025/03/31 10:05:53","MILLWD","61759","289.7681"
"2025/03/31 10:05:53","N.Y.C.","61761","5561.296"
"2025/03/31 10:05:53","NORTH","61755","644.7244"
"2025/03/31 10:05:53","WEST","61752","1784.0369"
"2025/03/31 10:08:05","CAPITL","61757","1265.9769"
"2025/03/31 10:08:05","CENTRL","61754","1609.4797"
"2025/03/31 10:08:05","DUNWOD","61760","631.9879"
"2025/03/31 10:08:05","GENESE","61753","963.0394"
"2025/03/31 10:08:05","HUD VL","61758","1008.4543"
"2025/03/31 10:08:05","LONGIL","61762","2009.6274"
"2025/03/31 10:08:05","MHK VL","61756","854.549"
"2025/03/31 10:08:05","MILLWD","61759","296.235"
"2025/03/31 10:08:05","N.Y.C.","61761","5562.9365"
"2025/03/31 10:08:05","NORTH","61755","650.0795"
"2025/03/31 10:08:05","WEST","61752","1776.082"
"2025/03/31 10:10:00","CAPITL","61757","1261.8308"
"2025/03/31 10:10:00","CENTRL","61754","1603.1729"
"2025/03/31 10:10:00","DUNWOD","61760","636.5232"
"2025/03/31 10:10:00","GENESE","61753","954.7705"
"2025/03/31 10:10:00","HUD VL","61758","1027.1176"
"2025/03/31 10:10:00","LONGIL","61762","2029.037"
"2025/03/31 10:10:00","MHK VL","61756","858.7005"
"2025/03/31 10:10:00","MILLWD","61759","285.7962"
"2025/03/31 10:10:00","N.Y.C.","61761","5546.473"
"2025/03/31 10:10:00","NORTH","61755","643.3488"
"2025/03/31 10:10:00","WEST","61752","1779.0098"
"2025/03/31 10:15:00","CAPITL","61757","1257.1907"
"2025/03/31 10:15:00","CENTRL","61754","1617.8623"
"2025/03/31 10:15:00","DUNWOD","61760","638.4548"
"2025/03/31 10:15:00","GENESE","61753","946.9555"
"2025/03/31 10:15:00","HUD VL","61758","1041.5353"
"2025/03/31 10:15:00","LONGIL","61762","1997.2339"
"2025/03/31 10:15:00","MHK VL","61756","845.1431"
"2025/03/31 10:15:00","MILLWD","61759","287.2646"
"2025/03/31 10:15:00","N.Y.C.","61761","5521.7324"
"2025/03/31 10:15:00","NORTH","61755","649.9387"
"2025/03/31 10:15:00","WEST","61752","1783.4949"
"2025/03/31 10:20:00","CAPITL","61757","1250.2166"
"2025/03/31 10:20:00","CENTRL","61754","1669.9929"
"2025/03/31 10:20:00","DUNWOD","61760","627.1666"
"2025/03/31 10:20:00","GENESE","61753","967.7142"
"2025/03/31 10:20:00","HUD VL","61758","1063.4562"
"2025/03/31 10:20:00","LONGIL","61762","1990.141"
"2025/03/31 10:20:00","MHK VL","61756","819.2191"
"2025/03/31 10:20:00","MILLWD","61759","286.0064"
"2025/03/31 10:20:00","N.Y.C.","61761","5526.874"
"2025/03/31 10:20:00","NORTH","61755","651.4283"
"2025/03/31 10:20:00","WEST","61752","1796.073"
"2025/03/31 10:25:00","CAPITL","61757","1242.364"
"2025/03/31 10:25:00","CENTRL","61754","1650.019"
"2025/03/31 10:25:00","DUNWOD","61760","625.3466"
"2025/03/31 10:25:00","GENESE","61753","988.3381"
"2025/03/31 10:25:00","HUD VL","61758","1068.405"
"2025/03/31 10:25:00","LONGIL","61762","1991.2917"
"2025/03/31 10:25:00","MHK VL","61756","813.4364"
"2025/03/31 10:25:00","MILLWD","61759","283.1632"
"2025/03/31 10:25:00","N.Y.C.","61761","5530.4355"
"2025/03/31 10:25:00","NORTH","61755","640.8522"
"2025/03/31 10:25:00","WEST","61752","1775.8286"
"2025/03/31 10:30:00","CAPITL","61757","1259.9404"
"2025/03/31 10:30:00","CENTRL","61754","1653.7529"
"2025/03/31 10:30:00","DUNWOD","61760","634.8633"
"2025/03/31 10:30:00","GENESE","61753","987.8347"
"2025/03/31 10:30:00","HUD VL","61758","1037.9229"
"2025/03/31 10:30:00","LONGIL","61762","1975.8921"
"2025/03/31 10:30:00","MHK VL","61756","784.23"
"2025/03/31 10:30:00","MILLWD","61759","282.9645"
"2025/03/31 10:30:00","N.Y.C.","61761","5515.663"
"2025/03/31 10:30:00","NORTH","61755","656.3389"
"2025/03/31 10:30:00","WEST","61752","1767.646"
"2025/03/31 10:35:00","CAPITL","61757","1255.072"
"2025/03/31 10:35:00","CENTRL","61754","1596.1091"
"2025/03/31 10:35:00","DUNWOD","61760","623.2642"
"2025/03/31 10:35:00","GENESE","61753","995.3165"
"2025/03/31 10:35:00","HUD VL","61758","1019.8051"
"2025/03/31 10:35:00","LONGIL","61762","1979.6516"
"2025/03/31 10:35:00","MHK VL","61756","789.5625"
"2025/03/31 10:35:00","MILLWD","61759","288.19"
"2025/03/31 10:35:00","N.Y.C.","61761","5534.3105"
"2025/03/31 10:35:00","NORTH","61755","654.392"
"2025/03/31 10:35:00","WEST","61752","1746.9237"
"2025/03/31 10:40:00","CAPITL","61757","1242.5295"
"2025/03/31 10:40:00","CENTRL","61754","1622.6943"
"2025/03/31 10:40:00","DUNWOD","61760","625.8795"
"2025/03/31 10:40:00","GENESE","61753","1012.1281"
"2025/03/31 10:40:00","HUD VL","61758","1019.5181"
"2025/03/31 10:40:00","LONGIL","61762","1996.8761"
"2025/03/31 10:40:00","MHK VL","61756","774.0263"
"2025/03/31 10:40:00","MILLWD","61759","300.6777"
"2025/03/31 10:40:00","N.Y.C.","61761","5521.9116"
"2025/03/31 10:40:00","NORTH","61755","647.6003"
"2025/03/31 10:40:00","WEST","61752","1772.1519"
"2025/03/31 10:45:00","CAPITL","61757","1248.7145"
"2025/03/31 10:45:00","CENTRL","61754","1588.4089"
"2025/03/31 10:45:00","DUNWOD","61760","619.5977"
"2025/03/31 10:45:00","GENESE","61753","1015.889"
"2025/03/31 10:45:00","HUD VL","61758","1029.9017"
"2025/03/31 10:45:00","LONGIL","61762","1990.4783"
"2025/03/31 10:45:00","MHK VL","61756","760.4227"
"2025/03/31 10:45:00","MILLWD","61759","297.2471"
"2025/03/31 10:45:00","N.Y.C.","61761","5538.6055"
"2025/03/31 10:45:00","NORTH","61755","651.2029"
"2025/03/31 10:45:00","WEST","61752","1763.7087"
"2025/03/31 10:50:00","CAPITL","61757","1249.686"
"2025/03/31 10:50:00","CENTRL","61754","1589.6394"
"2025/03/31 10:50:00","DUNWOD","61760","631.6973"
"2025/03/31 10:50:00","GENESE","61753","1017.2441"
"2025/03/31 10:50:00","HUD VL","61758","1013.0636"
"2025/03/31 10:50:00","LONGIL","61762","1987.1053"
"2025/03/31 10:50:00","MHK VL","61756","766.9994"
"2025/03/31 10:50:00","MILLWD","61759","294.0648"
"2025/03/31 10:50:00","N.Y.C.","61761","5503.6313"
"2025/03/31 10:50:00","NORTH","61755","636.3132"
"2025/03/31 10:50:00","WEST","61752","1767.924"
"2025/03/31 10:55:00","CAPITL","61757","1229.7468"
"2025/03/31 10:55:00","CENTRL","61754","1577.6404"
"2025/03/31 10:55:00","DUNWOD","61760","618.9755"
"2025/03/31 10:55:00","GENESE","61753","996.4785"
"2025/03/31 10:55:00","HUD VL","61758","1023.7322"
"2025/03/31 10:55:00","LONGIL","61762","1965.7238"
"2025/03/31 10:55:00","MHK VL","61756","756.198"
"2025/03/31 10:55:00","MILLWD","61759","291.1684"
"2025/03/31 10:55:00","N.Y.C.","61761","5536.1553"
"2025/03/31 10:55:00","NORTH","61755","652.5432"
"2025/03/31 10:55:00","WEST","61752","1764.9207"
"2025/03/31 11:00:00","CAPITL","61757","1214.5742"
"2025/03/31 11:00:00","CENTRL","61754","1578.6709"
"2025/03/31 11:00:00","DUNWOD","61760","638.3867"
"2025/03/31 11:00:00","GENESE","61753","992.0278"
"2025/03/31 11:00:00","HUD VL","61758","998.4669"
"2025/03/31 11:00:00","LONGIL","61762","1951.8171"
"2025/03/31 11:00:00","MHK VL","61756","753.5562"
"2025/03/31 11:00:00","MILLWD","61759","297.9948"
"2025/03/31 11:00:00","N.Y.C.","61761","5584.2266"
"2025/03/31 11:00:00","NORTH","61755","653.4939"
"2025/03/31 11:00:00","WEST","61752","1784.0825"
"2025/03/31 11:05:00","CAPITL","61757","1179.219"
"2025/03/31 11:05:00","CENTRL","61754","1563.7222"
"2025/03/31 11:05:00","DUNWOD","61760","632.6189"
"2025/03/31 11:05:00","GENESE","61753","1001.8107"
"2025/03/31 11:05:00","HUD VL","61758","985.8358"
"2025/03/31 11:05:00","LONGIL","61762","1946.5475"
"2025/03/31 11:05:00","MHK VL","61756","768.2939"
"2025/03/31 11:05:00","MILLWD","61759","298.6827"
"2025/03/31 11:05:00","N.Y.C.","61761","5616.531"
"2025/03/31 11:05:00","NORTH","61755","629.2253"
"2025/03/31 11:05:00","WEST","61752","1780.6537"
"2025/03/31 11:10:00","CAPITL","61757","1176.3904"
"2025/03/31 11:10:00","CENTRL","61754","1533.5999"
"2025/03/31 11:10:00","DUNWOD","61760","654.1339"
"2025/03/31 11:10:00","GENESE","61753","1004.7958"
"2025/03/31 11:10:00","HUD VL","61758","1018.4474"
"2025/03/31 11:10:00","LONGIL","61762","1939.227"
"2025/03/31 11:10:00","MHK VL","61756","751.7859"
"2025/03/31 11:10:00","MILLWD","61759","301.7076"
"2025/03/31 11:10:00","N.Y.C.","61761","5588.7627"
"2025/03/31 11:10:00","NORTH","61755","636.3385"
"2025/03/31 11:10:00","WEST","61752","1753.287"
"2025/03/31 11:15:00","CAPITL","61757","1209.8567"
"2025/03/31 11:15:00","CENTRL","61754","1527.4631"
"2025/03/31 11:15:00","DUNWOD","61760","645.9315"
"2025/03/31 11:15:00","GENESE","61753","1011.2846"
"2025/03/31 11:15:00","HUD VL","61758","1005.8815"
"2025/03/31 11:15:00","LONGIL","61762","1959.9255"
"2025/03/31 11:15:00","MHK VL","61756","731.546"
"2025/03/31 11:15:00","MILLWD","61759","294.5109"
"2025/03/31 11:15:00","N.Y.C.","61761","5604.8804"
"2025/03/31 11:15:00","NORTH","61755","652.2208"
"2025/03/31 11:15:00","WEST","61752","1746.371"
"2025/03/31 11:20:00","CAPITL","61757","1198.7075"
"2025/03/31 11:20:00","CENTRL","61754","1509.1687"
"2025/03/31 11:20:00","DUNWOD","61760","643.6591"
"2025/03/31 11:20:00","GENESE","61753","994.5966"
"2025/03/31 11:20:00","HUD VL","61758","989.359"
"2025/03/31 11:20:00","LONGIL","61762","1958.6033"
"2025/03/31 11:20:00","MHK VL","61756","720.1951"
"2025/03/31 11:20:00","MILLWD","61759","294.015"
"2025/03/31 11:20:00","N.Y.C.","61761","5599.579"
"2025/03/31 11:20:00","NORTH","61755","638.2599"
"2025/03/31 11:20:00","WEST","61752","1756.5546"
"2025/03/31 11:25:00","CAPITL","61757","1174.1676"
"2025/03/31 11:25:00","CENTRL","61754","1452.793"
"2025/03/31 11:25:00","DUNWOD","61760","637.5212"
"2025/03/31 11:25:00","GENESE","61753","1000.9248"
"2025/03/31 11:25:00","HUD VL","61758","1002.7544"
"2025/03/31 11:25:00","LONGIL","61762","1991.229"
"2025/03/31 11:25:00","MHK VL","61756","745.7371"
"2025/03/31 11:25:00","MILLWD","61759","303.1094"
"2025/03/31 11:25:00","N.Y.C.","61761","5604.991"
"2025/03/31 11:25:00","NORTH","61755","632.447"
"2025/03/31 11:25:00","WEST","61752","1753.8263"
"2025/03/31 11:30:00","CAPITL","61757","1126.3925"
"2025/03/31 11:30:00","CENTRL","61754","1522.867"
"2025/03/31 11:30:00","DUNWOD","61760","628.0862"
"2025/03/31 11:30:00","GENESE","61753","1005.0723"
"2025/03/31 11:30:00","HUD VL","61758","1011.3054"
"2025/03/31 11:30:00","LONGIL","61762","1994.7782"
"2025/03/31 11:30:00","MHK VL","61756","731.3566"
"2025/03/31 11:30:00","MILLWD","61759","284.6048"
"2025/03/31 11:30:00","N.Y.C.","61761","5605.6904"
"2025/03/31 11:30:00","NORTH","61755","622.8573"
"2025/03/31 11:30:00","WEST","61752","1761.2483"
"2025/03/31 11:35:00","CAPITL","61757","1147.5767"
"2025/03/31 11:35:00","CENTRL","61754","1536.6111"
"2025/03/31 11:35:00","DUNWOD","61760","635.4333"
"2025/03/31 11:35:00","GENESE","61753","995.5335"
"2025/03/31 11:35:00","HUD VL","61758","971.3087"
"2025/03/31 11:35:00","LONGIL","61762","1998.1436"
"2025/03/31 11:35:00","MHK VL","61756","711.8475"
"2025/03/31 11:35:00","MILLWD","61759","282.1054"
"2025/03/31 11:35:00","N.Y.C.","61761","5601.6797"
"2025/03/31 11:35:00","NORTH","61755","621.9056"
"2025/03/31 11:35:00","WEST","61752","1721.9695"
"2025/03/31 11:40:00","CAPITL","61757","1111.7421"
"2025/03/31 11:40:00","CENTRL","61754","1511.9653"
"2025/03/31 11:40:00","DUNWOD","61760","622.2136"
"2025/03/31 11:40:00","GENESE","61753","984.0516"
"2025/03/31 11:40:00","HUD VL","61758","962.7214"
"2025/03/31 11:40:00","LONGIL","61762","2013.711"
"2025/03/31 11:40:00","MHK VL","61756","697.9925"
"2025/03/31 11:40:00","MILLWD","61759","292.1447"
"2025/03/31 11:40:00","N.Y.C.","61761","5611.962"
"2025/03/31 11:40:00","NORTH","61755","633.2788"
"2025/03/31 11:40:00","WEST","61752","1745.1355"
"2025/03/31 11:45:00","CAPITL","61757","1098.9374"
"2025/03/31 11:45:00","CENTRL","61754","1483.7219"
"2025/03/31 11:45:00","DUNWOD","61760","630.0647"
"2025/03/31 11:45:00","GENESE","61753","984.9636"
"2025/03/31 11:45:00","HUD VL","61758","935.2778"
"2025/03/31 11:45:00","LONGIL","61762","2028.0842"
"2025/03/31 11:45:00","MHK VL","61756","715.9307"
"2025/03/31 11:45:00","MILLWD","61759","281.1592"
"2025/03/31 11:45:00","N.Y.C.","61761","5603.716"
"2025/03/31 11:45:00","NORTH","61755","633.8308"
"2025/03/31 11:45:00","WEST","61752","1752.848"
"2025/03/31 11:50:00","CAPITL","61757","1108.3901"
"2025/03/31 11:50:00","CENTRL","61754","1496.405"
"2025/03/31 11:50:00","DUNWOD","61760","624.6808"
"2025/03/31 11:50:00","GENESE","61753","963.3497"
"2025/03/31 11:50:00","HUD VL","61758","952.1653"
"2025/03/31 11:50:00","LONGIL","61762","2017.9753"
"2025/03/31 11:50:00","MHK VL","61756","703.8162"
"2025/03/31 11:50:00","MILLWD","61759","289.2822"
"2025/03/31 11:50:00","N.Y.C.","61761","5640.8496"
"2025/03/31 11:50:00","NORTH","61755","627.9698"
"2025/03/31 11:50:00","WEST","61752","1746.2101"
"2025/03/31 11:55:00","CAPITL","61757","1100.2349"
"2025/03/31 11:55:00","CENTRL","61754","1521.487"
"2025/03/31 11:55:00","DUNWOD","61760","631.0566"
"2025/03/31 11:55:00","GENESE","61753","945.2365"
"2025/03/31 11:55:00","HUD VL","61758","934.4153"
"2025/03/31 11:55:00","LONGIL","61762","2022.5668"
"2025/03/31 11:55:00","MHK VL","61756","693.9425"
"2025/03/31 11:55:00","MILLWD","61759","281.6349"
"2025/03/31 11:55:00","N.Y.C.","61761","5610.5186"
"2025/03/31 11:55:00","NORTH","61755","636.7496"
"2025/03/31 11:55:00","WEST","61752","1747.7352"
"2025/03/31 12:00:00","CAPITL","61757","1128.9695"
"2025/03/31 12:00:00","CENTRL","61754","1514.227"
"2025/03/31 12:00:00","DUNWOD","61760","633.8946"
"2025/03/31 12:00:00","GENESE","61753","942.5239"
"2025/03/31 12:00:00","HUD VL","61758","897.8666"
"2025/03/31 12:00:00","LONGIL","61762","2032.8506"
"2025/03/31 12:00:00","MHK VL","61756","705.0592"
"2025/03/31 12:00:00","MILLWD","61759","301.4758"
"2025/03/31 12:00:00","N.Y.C.","61761","5607.172"
"2025/03/31 12:00:00","NORTH","61755","617.1128"
"2025/03/31 12:00:00","WEST","61752","1719.6494"
"2025/03/31 12:05:00","CAPITL","61757","1107.1132"
"2025/03/31 12:05:00","CENTRL","61754","1531.5737"
"2025/03/31 12:05:00","DUNWOD","61760","634.1597"
"2025/03/31 12:05:00","GENESE","61753","917.3579"
"2025/03/31 12:05:00","HUD VL","61758","864.5635"
"2025/03/31 12:05:00","LONGIL","61762","2020.2192"
"2025/03/31 12:05:00","MHK VL","61756","710.9157"
"2025/03/31 12:05:00","MILLWD","61759","287.9674"
"2025/03/31 12:05:00","N.Y.C.","61761","5613.08"
"2025/03/31 12:05:00","NORTH","61755","610.429"
"2025/03/31 12:05:00","WEST","61752","1779.5776"
"2025/03/31 12:10:00","CAPITL","61757","1105.3916"
"2025/03/31 12:10:00","CENTRL","61754","1471.5356"
"2025/03/31 12:10:00","DUNWOD","61760","627.1276"
"2025/03/31 12:10:00","GENESE","61753","891.0755"
"2025/03/31 12:10:00","HUD VL","61758","857.6439"
"2025/03/31 12:10:00","LONGIL","61762","2009.358"
"2025/03/31 12:10:00","MHK VL","61756","687.5947"
"2025/03/31 12:10:00","MILLWD","61759","297.8837"
"2025/03/31 12:10:00","N.Y.C.","61761","5614.17"
"2025/03/31 12:10:00","NORTH","61755","630.6757"
"2025/03/31 12:10:00","WEST","61752","1741.4795"
"2025/03/31 12:15:00","CAPITL","61757","1065.4357"
"2025/03/31 12:15:00","CENTRL","61754","1438.1221"
"2025/03/31 12:15:00","DUNWOD","61760","634.4611"
"2025/03/31 12:15:00","GENESE","61753","896.2522"
"2025/03/31 12:15:00","HUD VL","61758","857.0654"
"2025/03/31 12:15:00","LONGIL","61762","2013.7905"
"2025/03/31 12:15:00","MHK VL","61756","707.7252"
"2025/03/31 12:15:00","MILLWD","61759","292.1942"
"2025/03/31 12:15:00","N.Y.C.","61761","5599.0957"
"2025/03/31 12:15:00","NORTH","61755","600.3848"
"2025/03/31 12:15:00","WEST","61752","1747.3522"
"2025/03/31 12:20:00","CAPITL","61757","1065.7021"
"2025/03/31 12:20:00","CENTRL","61754","1450.5635"
"2025/03/31 12:20:00","DUNWOD","61760","638.9196"
"2025/03/31 12:20:00","GENESE","61753","886.823"
"2025/03/31 12:20:00","HUD VL","61758","825.6968"
"2025/03/31 12:20:00","LONGIL","61762","2016.7686"
