"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"11/03/2025 00:05:00","CAPITL",61757,36.48,1.37,0.00
"11/03/2025 00:05:00","CENTRL",61754,34.20,-0.91,0.00
"11/03/2025 00:05:00","DUNWOD",61760,37.32,2.21,0.00
"11/03/2025 00:05:00","GENESE",61753,33.04,-2.07,0.00
"11/03/2025 00:05:00","H Q",61844,35.36,0.25,0.00
"11/03/2025 00:05:00","HUD VL",61758,37.11,2.00,0.00
"11/03/2025 00:05:00","LONGIL",61762,36.88,1.97,0.20
"11/03/2025 00:05:00","MHK VL",61756,35.67,0.56,0.00
"11/03/2025 00:05:00","MILLWD",61759,37.18,2.07,0.00
"11/03/2025 00:05:00","N.Y.C.",61761,37.36,2.25,0.00
"11/03/2025 00:05:00","NORTH",61755,35.74,0.63,0.00
"11/03/2025 00:05:00","NPX",61845,37.23,1.37,-0.75
"11/03/2025 00:05:00","O H",61846,31.67,-3.44,0.00
"11/03/2025 00:05:00","PJM",61847,34.55,-0.56,0.00
"11/03/2025 00:05:00","WEST",61752,31.99,-3.13,0.00
"11/03/2025 00:10:00","CAPITL",61757,36.13,1.39,0.00
"11/03/2025 00:10:00","CENTRL",61754,33.83,-0.90,0.00
"11/03/2025 00:10:00","DUNWOD",61760,36.93,2.19,0.00
"11/03/2025 00:10:00","GENESE",61753,32.76,-1.98,0.00
"11/03/2025 00:10:00","H Q",61844,34.98,0.24,0.00
"11/03/2025 00:10:00","HUD VL",61758,36.72,1.98,0.00
"11/03/2025 00:10:00","LONGIL",61762,36.71,1.98,0.01
"11/03/2025 00:10:00","MHK VL",61756,35.29,0.55,0.00
"11/03/2025 00:10:00","MILLWD",61759,36.79,2.05,0.00
"11/03/2025 00:10:00","N.Y.C.",61761,36.96,2.23,0.00
"11/03/2025 00:10:00","NORTH",61755,35.36,0.63,0.00
"11/03/2025 00:10:00","NPX",61845,36.84,1.35,-0.75
"11/03/2025 00:10:00","O H",61846,31.44,-3.30,0.00
"11/03/2025 00:10:00","PJM",61847,34.22,-0.52,0.00
"11/03/2025 00:10:00","WEST",61752,31.75,-2.99,0.00
"11/03/2025 00:15:00","CAPITL",61757,34.98,1.31,0.00
"11/03/2025 00:15:00","CENTRL",61754,32.96,-0.71,0.00
"11/03/2025 00:15:00","DUNWOD",61760,35.72,2.05,0.00
"11/03/2025 00:15:00","GENESE",61753,31.91,-1.75,0.00
"11/03/2025 00:15:00","H Q",61844,33.87,0.20,0.00
"11/03/2025 00:15:00","HUD VL",61758,35.52,1.85,0.00
"11/03/2025 00:15:00","LONGIL",61762,35.48,1.82,0.00
"11/03/2025 00:15:00","MHK VL",61756,34.24,0.57,0.00
"11/03/2025 00:15:00","MILLWD",61759,35.58,1.92,0.00
"11/03/2025 00:15:00","N.Y.C.",61761,35.79,2.12,0.00
"11/03/2025 00:15:00","NORTH",61755,34.24,0.57,0.00
"11/03/2025 00:15:00","NPX",61845,35.70,1.28,-0.75
"11/03/2025 00:15:00","O H",61846,30.80,-2.86,0.00
"11/03/2025 00:15:00","PJM",61847,33.33,-0.34,0.00
"11/03/2025 00:15:00","WEST",61752,31.14,-2.53,0.00
"11/03/2025 00:20:00","CAPITL",61757,33.70,1.30,0.00
"11/03/2025 00:20:00","CENTRL",61754,31.69,-0.71,0.00
"11/03/2025 00:20:00","DUNWOD",61760,34.41,2.01,0.00
"11/03/2025 00:20:00","GENESE",61753,30.68,-1.72,0.00
"11/03/2025 00:20:00","H Q",61844,32.60,0.20,0.00
"11/03/2025 00:20:00","HUD VL",61758,34.21,1.81,0.00
"11/03/2025 00:20:00","LONGIL",61762,34.28,1.88,0.00
"11/03/2025 00:20:00","MHK VL",61756,32.95,0.55,0.00
"11/03/2025 00:20:00","MILLWD",61759,34.28,1.88,0.00
"11/03/2025 00:20:00","N.Y.C.",61761,34.47,2.08,0.00
"11/03/2025 00:20:00","NORTH",61755,32.89,0.49,0.00
"11/03/2025 00:20:00","NPX",61845,34.38,1.26,-0.72
"11/03/2025 00:20:00","O H",61846,29.58,-2.82,0.00
"11/03/2025 00:20:00","PJM",61847,32.04,-0.36,0.00
"11/03/2025 00:20:00","WEST",61752,29.91,-2.49,0.00
"11/03/2025 00:25:00","CAPITL",61757,33.70,1.30,0.00
"11/03/2025 00:25:00","CENTRL",61754,31.69,-0.71,0.00
"11/03/2025 00:25:00","DUNWOD",61760,34.38,1.98,0.00
"11/03/2025 00:25:00","GENESE",61753,30.75,-1.65,0.00
"11/03/2025 00:25:00","H Q",61844,32.60,0.20,0.00
"11/03/2025 00:25:00","HUD VL",61758,34.21,1.81,0.00
"11/03/2025 00:25:00","LONGIL",61762,34.31,1.91,0.00
"11/03/2025 00:25:00","MHK VL",61756,32.92,0.52,0.00
"11/03/2025 00:25:00","MILLWD",61759,34.28,1.88,0.00
"11/03/2025 00:25:00","N.Y.C.",61761,34.47,2.08,0.00
"11/03/2025 00:25:00","NORTH",61755,32.89,0.49,0.00
"11/03/2025 00:25:00","NPX",61845,34.38,1.26,-0.72
"11/03/2025 00:25:00","O H",61846,29.65,-2.75,0.00
"11/03/2025 00:25:00","PJM",61847,32.08,-0.32,0.00
"11/03/2025 00:25:00","WEST",61752,29.94,-2.46,0.00
"11/03/2025 00:30:00","CAPITL",61757,34.56,1.33,0.00
"11/03/2025 00:30:00","CENTRL",61754,32.47,-0.76,0.00
