"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/16/2026 00:05:00","CAPITL",61757,90.43,4.14,0.00
"01/16/2026 00:05:00","CENTRL",61754,69.51,-2.50,14.27
"01/16/2026 00:05:00","DUNWOD",61760,91.20,4.92,0.00
"01/16/2026 00:05:00","GENESE",61753,29.97,-5.01,51.31
"01/16/2026 00:05:00","H Q",61844,86.80,0.52,0.00
"01/16/2026 00:05:00","HUD VL",61758,90.60,4.31,0.00
"01/16/2026 00:05:00","LONGIL",61762,289.38,6.99,-196.11
"01/16/2026 00:05:00","MHK VL",61756,88.27,1.99,0.00
"01/16/2026 00:05:00","MILLWD",61759,90.94,4.66,0.00
"01/16/2026 00:05:00","N.Y.C.",61761,91.29,5.00,0.00
"01/16/2026 00:05:00","NORTH",61755,87.40,1.12,0.00
"01/16/2026 00:05:00","NPX",61845,89.74,3.45,0.00
"01/16/2026 00:05:00","O H",61846,-0.80,-8.89,78.20
"01/16/2026 00:05:00","PJM",61847,25.84,-1.82,58.63
"01/16/2026 00:05:00","WEST",61752,-7.88,-6.64,87.52
"01/16/2026 00:10:00","CAPITL",61757,110.07,4.84,0.00
"01/16/2026 00:10:00","CENTRL",61754,79.68,-2.84,22.72
"01/16/2026 00:10:00","DUNWOD",61760,111.12,5.89,0.00
"01/16/2026 00:10:00","GENESE",61753,35.90,-5.36,63.97
"01/16/2026 00:10:00","H Q",61844,105.86,0.64,0.00
"01/16/2026 00:10:00","HUD VL",61758,110.38,5.15,0.00
"01/16/2026 00:10:00","LONGIL",61762,297.84,8.52,-184.09
"01/16/2026 00:10:00","MHK VL",61756,107.86,2.63,0.00
"01/16/2026 00:10:00","MILLWD",61759,110.80,5.57,0.00
"01/16/2026 00:10:00","N.Y.C.",61761,111.22,5.99,0.00
"01/16/2026 00:10:00","NORTH",61755,106.50,1.27,0.00
"01/16/2026 00:10:00","NPX",61845,109.44,4.21,0.00
"01/16/2026 00:10:00","O H",61846,3.13,-9.78,92.31
"01/16/2026 00:10:00","PJM",61847,39.72,-1.79,63.72
"01/16/2026 00:10:00","WEST",61752,-6.30,-6.95,104.58
"01/16/2026 00:15:00","CAPITL",61757,54.79,2.36,0.00
"01/16/2026 00:15:00","CENTRL",61754,51.07,-1.36,0.00
"01/16/2026 00:15:00","DUNWOD",61760,55.31,2.88,0.00
"01/16/2026 00:15:00","GENESE",61753,49.34,-3.09,0.00
"01/16/2026 00:15:00","H Q",61844,52.80,0.37,0.00
"01/16/2026 00:15:00","HUD VL",61758,54.95,2.52,0.00
"01/16/2026 00:15:00","LONGIL",61762,292.17,4.14,-235.60
"01/16/2026 00:15:00","MHK VL",61756,53.74,1.31,0.00
"01/16/2026 00:15:00","MILLWD",61759,55.15,2.72,0.00
"01/16/2026 00:15:00","N.Y.C.",61761,55.42,2.99,0.00
"01/16/2026 00:15:00","NORTH",61755,53.22,0.79,0.00
"01/16/2026 00:15:00","NPX",61845,54.37,1.94,0.00
"01/16/2026 00:15:00","O H",61846,46.87,-5.56,0.00
"01/16/2026 00:15:00","PJM",61847,49.71,-1.00,1.72
"01/16/2026 00:15:00","WEST",61752,48.23,-4.20,0.00
"01/16/2026 00:20:00","CAPITL",61757,77.00,3.39,0.00
"01/16/2026 00:20:00","CENTRL",61754,71.55,-2.06,0.00
"01/16/2026 00:20:00","DUNWOD",61760,77.73,4.12,0.00
"01/16/2026 00:20:00","GENESE",61753,68.83,-4.78,0.00
"01/16/2026 00:20:00","H Q",61844,74.13,0.52,0.00
"01/16/2026 00:20:00","HUD VL",61758,77.29,3.68,0.00
"01/16/2026 00:20:00","LONGIL",61762,299.56,5.81,-220.13
"01/16/2026 00:20:00","MHK VL",61756,75.45,1.84,0.00
"01/16/2026 00:20:00","MILLWD",61759,77.58,3.97,0.00
"01/16/2026 00:20:00","N.Y.C.",61761,77.95,4.34,0.00
"01/16/2026 00:20:00","NORTH",61755,74.72,1.11,0.00
"01/16/2026 00:20:00","NPX",61845,76.48,2.87,0.00
"01/16/2026 00:20:00","O H",61846,65.15,-8.46,0.00
"01/16/2026 00:20:00","PJM",61847,72.06,-1.55,0.00
"01/16/2026 00:20:00","WEST",61752,67.06,-6.55,0.00
"01/16/2026 00:25:00","CAPITL",61757,78.59,3.46,0.00
"01/16/2026 00:25:00","CENTRL",61754,73.03,-2.10,0.00
"01/16/2026 00:25:00","DUNWOD",61760,79.26,4.13,0.00
"01/16/2026 00:25:00","GENESE",61753,70.47,-4.66,0.00
"01/16/2026 00:25:00","H Q",61844,75.66,0.53,0.00
"01/16/2026 00:25:00","HUD VL",61758,78.74,3.61,0.00
"01/16/2026 00:25:00","LONGIL",61762,129.61,5.64,-48.84
"01/16/2026 00:25:00","MHK VL",61756,77.01,1.88,0.00
"01/16/2026 00:25:00","MILLWD",61759,79.03,3.90,0.00
"01/16/2026 00:25:00","N.Y.C.",61761,79.41,4.28,0.00
"01/16/2026 00:25:00","NORTH",61755,76.41,1.28,0.00
"01/16/2026 00:25:00","NPX",61845,78.06,2.93,0.00
"01/16/2026 00:25:00","O H",61846,66.86,-8.26,0.00
"01/16/2026 00:25:00","PJM",61847,73.55,-1.58,0.00
"01/16/2026 00:25:00","WEST",61752,68.74,-6.39,0.00
"01/16/2026 00:30:00","CAPITL",61757,66.77,2.94,0.00
"01/16/2026 00:30:00","CENTRL",61754,62.11,-1.72,0.00
"01/16/2026 00:30:00","DUNWOD",61760,67.28,3.44,0.00
"01/16/2026 00:30:00","GENESE",61753,59.87,-3.96,0.00
"01/16/2026 00:30:00","H Q",61844,64.28,0.45,0.00
"01/16/2026 00:30:00","HUD VL",61758,66.83,3.00,0.00
"01/16/2026 00:30:00","LONGIL",61762,121.74,4.72,-53.18
"01/16/2026 00:30:00","MHK VL",61756,65.43,1.60,0.00
"01/16/2026 00:30:00","MILLWD",61759,67.15,3.32,0.00
"01/16/2026 00:30:00","N.Y.C.",61761,67.47,3.64,0.00
"01/16/2026 00:30:00","NORTH",61755,65.04,1.21,0.00
"01/16/2026 00:30:00","NPX",61845,66.26,2.43,0.00
"01/16/2026 00:30:00","O H",61846,56.88,-6.96,0.00
"01/16/2026 00:30:00","PJM",61847,62.56,-1.28,0.00
"01/16/2026 00:30:00","WEST",61752,58.47,-5.36,0.00
"01/16/2026 00:35:00","CAPITL",61757,66.64,2.93,0.00
"01/16/2026 00:35:00","CENTRL",61754,61.86,-1.85,0.00
"01/16/2026 00:35:00","DUNWOD",61760,67.28,3.57,0.00
"01/16/2026 00:35:00","GENESE",61753,59.57,-4.14,0.00
"01/16/2026 00:35:00","H Q",61844,64.16,0.45,0.00
"01/16/2026 00:35:00","HUD VL",61758,66.83,3.12,0.00
"01/16/2026 00:35:00","LONGIL",61762,121.74,4.84,-53.18
"01/16/2026 00:35:00","MHK VL",61756,65.24,1.53,0.00
"01/16/2026 00:35:00","MILLWD",61759,67.09,3.37,0.00
"01/16/2026 00:35:00","N.Y.C.",61761,67.47,3.76,0.00
"01/16/2026 00:35:00","NORTH",61755,64.86,1.15,0.00
"01/16/2026 00:35:00","NPX",61845,66.19,2.48,0.00
"01/16/2026 00:35:00","O H",61846,56.45,-7.26,0.00
"01/16/2026 00:35:00","PJM",61847,62.37,-1.34,0.00
"01/16/2026 00:35:00","WEST",61752,58.10,-5.61,0.00
"01/16/2026 00:40:00","CAPITL",61757,64.79,2.85,0.00
"01/16/2026 00:40:00","CENTRL",61754,60.14,-1.80,0.00
"01/16/2026 00:40:00","DUNWOD",61760,65.34,3.40,0.00
"01/16/2026 00:40:00","GENESE",61753,58.04,-3.90,0.00
"01/16/2026 00:40:00","H Q",61844,62.43,0.49,0.00
"01/16/2026 00:40:00","HUD VL",61758,64.91,2.97,0.00
"01/16/2026 00:40:00","LONGIL",61762,112.83,4.58,-46.31
"01/16/2026 00:40:00","MHK VL",61756,63.42,1.48,0.00
"01/16/2026 00:40:00","MILLWD",61759,65.16,3.22,0.00
"01/16/2026 00:40:00","N.Y.C.",61761,65.46,3.53,0.00
"01/16/2026 00:40:00","NORTH",61755,63.11,1.17,0.00
"01/16/2026 00:40:00","NPX",61845,64.35,2.41,0.00
"01/16/2026 00:40:00","O H",61846,55.12,-6.81,0.00
"01/16/2026 00:40:00","PJM",61847,60.57,-1.36,0.00
"01/16/2026 00:40:00","WEST",61752,56.61,-5.33,0.00
"01/16/2026 00:45:00","CAPITL",61757,77.44,3.48,0.00
"01/16/2026 00:45:00","CENTRL",61754,71.62,-2.22,0.13
"01/16/2026 00:45:00","DUNWOD",61760,78.18,4.21,0.00
"01/16/2026 00:45:00","GENESE",61753,68.78,-4.88,0.30
"01/16/2026 00:45:00","H Q",61844,74.49,0.52,0.00
"01/16/2026 00:45:00","HUD VL",61758,77.66,3.70,0.00
"01/16/2026 00:45:00","LONGIL",61762,121.30,5.70,-41.64
