"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/25/2025 00:05:00","CAPITL",61757,37.08,1.25,0.00
"04/25/2025 00:05:00","CENTRL",61754,35.47,-0.36,0.00
"04/25/2025 00:05:00","DUNWOD",61760,37.76,1.93,0.00
"04/25/2025 00:05:00","GENESE",61753,34.11,-1.72,0.00
"04/25/2025 00:05:00","H Q",61844,33.45,0.07,2.45
"04/25/2025 00:05:00","HUD VL",61758,37.41,1.57,0.00
"04/25/2025 00:05:00","LONGIL",61762,37.73,1.90,0.00
"04/25/2025 00:05:00","MHK VL",61756,36.55,0.72,0.00
"04/25/2025 00:05:00","MILLWD",61759,37.52,1.68,0.00
"04/25/2025 00:05:00","N.Y.C.",61761,37.98,2.15,0.00
"04/25/2025 00:05:00","NORTH",61755,36.15,0.32,0.00
"04/25/2025 00:05:00","NPX",61845,34.49,1.11,2.45
"04/25/2025 00:05:00","O H",61846,33.11,-2.72,0.00
"04/25/2025 00:05:00","PJM",61847,33.31,-0.07,2.45
"04/25/2025 00:05:00","WEST",61752,33.68,-2.15,0.00
"04/25/2025 00:10:00","CAPITL",61757,40.90,1.35,0.00
"04/25/2025 00:10:00","CENTRL",61754,39.24,-0.32,0.00
"04/25/2025 00:10:00","DUNWOD",61760,41.69,2.13,0.00
"04/25/2025 00:10:00","GENESE",61753,37.78,-1.78,0.00
"04/25/2025 00:10:00","H Q",61844,37.10,0.00,2.45
"04/25/2025 00:10:00","HUD VL",61758,41.29,1.74,0.00
"04/25/2025 00:10:00","LONGIL",61762,41.61,2.06,0.00
"04/25/2025 00:10:00","MHK VL",61756,40.39,0.83,0.00
"04/25/2025 00:10:00","MILLWD",61759,41.42,1.86,0.00
"04/25/2025 00:10:00","N.Y.C.",61761,41.93,2.37,0.00
"04/25/2025 00:10:00","NORTH",61755,39.79,0.24,0.00
"04/25/2025 00:10:00","NPX",61845,38.33,1.23,2.45
"04/25/2025 00:10:00","O H",61846,36.71,-2.85,0.00
"04/25/2025 00:10:00","PJM",61847,37.10,0.00,2.45
"04/25/2025 00:10:00","WEST",61752,37.38,-2.18,0.00
"04/25/2025 00:15:00","CAPITL",61757,41.14,1.31,0.00
"04/25/2025 00:15:00","CENTRL",61754,39.51,-0.32,0.00
"04/25/2025 00:15:00","DUNWOD",61760,41.90,2.07,0.00
"04/25/2025 00:15:00","GENESE",61753,38.12,-1.71,0.00
"04/25/2025 00:15:00","H Q",61844,37.37,0.00,2.45
"04/25/2025 00:15:00","HUD VL",61758,41.50,1.67,0.00
"04/25/2025 00:15:00","LONGIL",61762,41.78,1.95,0.00
"04/25/2025 00:15:00","MHK VL",61756,40.66,0.84,0.00
"04/25/2025 00:15:00","MILLWD",61759,41.62,1.79,0.00
"04/25/2025 00:15:00","N.Y.C.",61761,42.14,2.31,0.00
"04/25/2025 00:15:00","NORTH",61755,39.99,0.16,0.00
"04/25/2025 00:15:00","NPX",61845,38.61,1.24,2.45
"04/25/2025 00:15:00","O H",61846,37.12,-2.71,0.00
"04/25/2025 00:15:00","PJM",61847,37.33,-0.04,2.45
"04/25/2025 00:15:00","WEST",61752,37.71,-2.11,0.00
"04/25/2025 00:20:00","CAPITL",61757,41.02,1.39,0.00
"04/25/2025 00:20:00","CENTRL",61754,39.36,-0.28,0.00
