"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/04/2025 00:05:00","CAPITL",61757,22.10,0.91,0.00
"06/04/2025 00:05:00","CENTRL",61754,21.02,-0.17,0.00
"06/04/2025 00:05:00","DUNWOD",61760,23.03,1.84,0.00
"06/04/2025 00:05:00","GENESE",61753,20.68,-0.51,0.00
"06/04/2025 00:05:00","H Q",61844,21.02,-0.17,0.00
"06/04/2025 00:05:00","HUD VL",61758,22.86,1.67,0.00
"06/04/2025 00:05:00","LONGIL",61762,23.30,2.12,0.00
"06/04/2025 00:05:00","MHK VL",61756,21.40,0.21,0.00
"06/04/2025 00:05:00","MILLWD",61759,22.92,1.74,0.00
"06/04/2025 00:05:00","N.Y.C.",61761,23.13,1.95,0.00
"06/04/2025 00:05:00","NORTH",61755,20.91,-0.28,0.00
"06/04/2025 00:05:00","NPX",61845,22.90,1.72,0.00
"06/04/2025 00:05:00","O H",61846,20.02,-1.17,0.00
"06/04/2025 00:05:00","PJM",61847,21.67,0.49,0.00
"06/04/2025 00:05:00","WEST",61752,20.32,-0.87,0.00
"06/04/2025 00:10:00","CAPITL",61757,21.21,0.84,0.00
"06/04/2025 00:10:00","CENTRL",61754,20.28,-0.10,0.00
"06/04/2025 00:10:00","DUNWOD",61760,22.09,1.71,0.00
"06/04/2025 00:10:00","GENESE",61753,19.93,-0.45,0.00
"06/04/2025 00:10:00","H Q",61844,20.21,-0.16,0.00
"06/04/2025 00:10:00","HUD VL",61758,21.93,1.55,0.00
"06/04/2025 00:10:00","LONGIL",61762,22.36,1.98,0.00
"06/04/2025 00:10:00","MHK VL",61756,20.56,0.18,0.00
"06/04/2025 00:10:00","MILLWD",61759,21.97,1.59,0.00
"06/04/2025 00:10:00","N.Y.C.",61761,22.19,1.81,0.00
"06/04/2025 00:10:00","NORTH",61755,20.13,-0.24,0.00
"06/04/2025 00:10:00","NPX",61845,21.89,1.51,0.00
"06/04/2025 00:10:00","O H",61846,19.32,-1.06,0.00
"06/04/2025 00:10:00","PJM",61847,20.87,0.49,0.00
"06/04/2025 00:10:00","WEST",61752,19.62,-0.75,0.00
"06/04/2025 00:15:00","CAPITL",61757,21.29,0.84,0.00
"06/04/2025 00:15:00","CENTRL",61754,20.36,-0.10,0.00
"06/04/2025 00:15:00","DUNWOD",61760,22.11,1.66,0.00
"06/04/2025 00:15:00","GENESE",61753,20.00,-0.45,0.00
"06/04/2025 00:15:00","H Q",61844,20.31,-0.14,0.00
"06/04/2025 00:15:00","HUD VL",61758,21.95,1.49,0.00
"06/04/2025 00:15:00","LONGIL",61762,22.40,1.94,0.00
"06/04/2025 00:15:00","MHK VL",61756,20.62,0.16,0.00
"06/04/2025 00:15:00","MILLWD",61759,21.99,1.53,0.00
"06/04/2025 00:15:00","N.Y.C.",61761,22.19,1.74,0.00
"06/04/2025 00:15:00","NORTH",61755,20.25,-0.20,0.00
"06/04/2025 00:15:00","NPX",61845,21.97,1.51,0.00
"06/04/2025 00:15:00","O H",61846,19.38,-1.06,0.01
"06/04/2025 00:15:00","PJM",61847,20.90,0.45,0.00
"06/04/2025 00:15:00","WEST",61752,19.69,-0.76,0.01
"06/04/2025 00:20:00","CAPITL",61757,21.33,0.90,0.00
"06/04/2025 00:20:00","CENTRL",61754,20.27,-0.16,0.00
"06/04/2025 00:20:00","DUNWOD",61760,22.11,1.68,0.00
"06/04/2025 00:20:00","GENESE",61753,19.93,-0.51,0.00
"06/04/2025 00:20:00","H Q",61844,20.29,-0.14,0.00
"06/04/2025 00:20:00","HUD VL",61758,21.95,1.51,0.00
"06/04/2025 00:20:00","LONGIL",61762,22.40,1.96,0.00
"06/04/2025 00:20:00","MHK VL",61756,20.62,0.18,0.00
"06/04/2025 00:20:00","MILLWD",61759,22.01,1.57,0.00
"06/04/2025 00:20:00","N.Y.C.",61761,22.19,1.76,0.00
"06/04/2025 00:20:00","NORTH",61755,20.23,-0.20,0.00
"06/04/2025 00:20:00","NPX",61845,23.03,1.55,-1.04
"06/04/2025 00:20:00","O H",61846,19.29,-1.14,0.00
"06/04/2025 00:20:00","PJM",61847,20.84,0.41,0.00
"06/04/2025 00:20:00","WEST",61752,19.58,-0.86,0.00
"06/04/2025 00:25:00","CAPITL",61757,22.14,0.93,0.00
"06/04/2025 00:25:00","CENTRL",61754,21.04,-0.17,0.00
"06/04/2025 00:25:00","DUNWOD",61760,22.95,1.74,0.00
"06/04/2025 00:25:00","GENESE",61753,20.66,-0.55,0.00
"06/04/2025 00:25:00","H Q",61844,21.06,-0.15,0.00
"06/04/2025 00:25:00","HUD VL",61758,22.80,1.59,0.00
"06/04/2025 00:25:00","LONGIL",61762,23.27,2.06,0.00
"06/04/2025 00:25:00","MHK VL",61756,21.40,0.19,0.00
"06/04/2025 00:25:00","MILLWD",61759,22.84,1.63,0.00
"06/04/2025 00:25:00","N.Y.C.",61761,23.08,1.87,0.00
"06/04/2025 00:25:00","NORTH",61755,21.00,-0.21,0.00
"06/04/2025 00:25:00","NPX",61845,23.93,1.68,-1.04
"06/04/2025 00:25:00","O H",61846,19.98,-1.23,0.00
"06/04/2025 00:25:00","PJM",61847,21.61,0.40,0.00
"06/04/2025 00:25:00","WEST",61752,20.28,-0.93,0.00
"06/04/2025 00:30:00","CAPITL",61757,21.30,0.94,0.00
"06/04/2025 00:30:00","CENTRL",61754,20.34,-0.14,-0.12
"06/04/2025 00:30:00","DUNWOD",61760,22.07,1.71,0.00
"06/04/2025 00:30:00","GENESE",61753,19.83,-0.49,0.05
"06/04/2025 00:30:00","H Q",61844,20.20,-0.16,0.00
"06/04/2025 00:30:00","HUD VL",61758,21.93,1.57,0.00
"06/04/2025 00:30:00","LONGIL",61762,22.36,2.00,0.00
"06/04/2025 00:30:00","MHK VL",61756,20.56,0.20,0.00
"06/04/2025 00:30:00","MILLWD",61759,21.97,1.61,0.00
"06/04/2025 00:30:00","N.Y.C.",61761,22.19,1.83,0.00
"06/04/2025 00:30:00","NORTH",61755,20.10,-0.27,0.00
"06/04/2025 00:30:00","NPX",61845,23.03,1.63,-1.04
"06/04/2025 00:30:00","O H",61846,19.02,-1.12,0.22
"06/04/2025 00:30:00","PJM",61847,20.74,0.43,0.05
"06/04/2025 00:30:00","WEST",61752,19.26,-0.85,0.25
"06/04/2025 00:35:00","CAPITL",61757,21.28,0.94,0.00
"06/04/2025 00:35:00","CENTRL",61754,20.48,-0.14,-0.28
"06/04/2025 00:35:00","DUNWOD",61760,22.07,1.73,0.00
"06/04/2025 00:35:00","GENESE",61753,19.70,-0.53,0.11
"06/04/2025 00:35:00","H Q",61844,20.18,-0.16,0.00
"06/04/2025 00:35:00","HUD VL",61758,21.91,1.57,0.00
"06/04/2025 00:35:00","LONGIL",61762,22.34,1.99,0.00
"06/04/2025 00:35:00","MHK VL",61756,20.54,0.20,0.00
"06/04/2025 00:35:00","MILLWD",61759,21.95,1.61,0.00
"06/04/2025 00:35:00","N.Y.C.",61761,22.17,1.83,0.00
"06/04/2025 00:35:00","NORTH",61755,20.06,-0.28,0.00
"06/04/2025 00:35:00","NPX",61845,22.85,1.67,-0.84
"06/04/2025 00:35:00","O H",61846,18.64,-1.16,0.54
"06/04/2025 00:35:00","PJM",61847,20.64,0.43,0.13
"06/04/2025 00:35:00","WEST",61752,18.89,-0.85,0.60
"06/04/2025 00:40:00","CAPITL",61757,21.26,0.92,0.00
"06/04/2025 00:40:00","CENTRL",61754,20.12,-0.22,0.00
"06/04/2025 00:40:00","DUNWOD",61760,22.05,1.71,0.00
"06/04/2025 00:40:00","GENESE",61753,19.75,-0.59,0.00
"06/04/2025 00:40:00","H Q",61844,20.20,-0.14,0.00
"06/04/2025 00:40:00","HUD VL",61758,21.91,1.57,0.00
"06/04/2025 00:40:00","LONGIL",61762,22.31,1.97,0.00
"06/04/2025 00:40:00","MHK VL",61756,20.52,0.18,0.00
"06/04/2025 00:40:00","MILLWD",61759,21.95,1.61,0.00
"06/04/2025 00:40:00","N.Y.C.",61761,22.19,1.85,0.00
"06/04/2025 00:40:00","NORTH",61755,20.10,-0.24,0.00
"06/04/2025 00:40:00","NPX",61845,22.91,1.73,-0.84
"06/04/2025 00:40:00","O H",61846,19.05,-1.28,0.01
"06/04/2025 00:40:00","PJM",61847,20.71,0.37,0.00
"06/04/2025 00:40:00","WEST",61752,19.31,-1.02,0.01
"06/04/2025 00:45:00","CAPITL",61757,16.75,0.72,0.00
"06/04/2025 00:45:00","CENTRL",61754,15.87,-0.16,0.00
"06/04/2025 00:45:00","DUNWOD",61760,17.39,1.36,0.00
"06/04/2025 00:45:00","GENESE",61753,15.56,-0.47,0.00
"06/04/2025 00:45:00","H Q",61844,15.90,-0.13,0.00
"06/04/2025 00:45:00","HUD VL",61758,17.28,1.25,0.00
"06/04/2025 00:45:00","LONGIL",61762,17.60,1.57,0.00
"06/04/2025 00:45:00","MHK VL",61756,16.17,0.14,0.00
"06/04/2025 00:45:00","MILLWD",61759,17.31,1.28,0.00
"06/04/2025 00:45:00","N.Y.C.",61761,17.50,1.47,0.00
"06/04/2025 00:45:00","NORTH",61755,15.83,-0.19,0.00
"06/04/2025 00:45:00","NPX",61845,18.20,1.33,-0.84
"06/04/2025 00:45:00","O H",61846,15.03,-0.99,0.00
"06/04/2025 00:45:00","PJM",61847,16.33,0.30,0.00
"06/04/2025 00:45:00","WEST",61752,15.24,-0.78,0.00
"06/04/2025 00:50:00","CAPITL",61757,14.22,0.59,0.00
"06/04/2025 00:50:00","CENTRL",61754,13.54,-0.09,0.00
"06/04/2025 00:50:00","DUNWOD",61760,14.77,1.13,0.00
"06/04/2025 00:50:00","GENESE",61753,13.30,-0.34,0.00
"06/04/2025 00:50:00","H Q",61844,13.53,-0.11,0.00
"06/04/2025 00:50:00","HUD VL",61758,14.67,1.04,0.00
"06/04/2025 00:50:00","LONGIL",61762,14.95,1.31,0.00
"06/04/2025 00:50:00","MHK VL",61756,13.76,0.12,0.00
"06/04/2025 00:50:00","MILLWD",61759,14.70,1.06,0.00
"06/04/2025 00:50:00","N.Y.C.",61761,14.86,1.23,0.00
"06/04/2025 00:50:00","NORTH",61755,13.47,-0.16,0.00
"06/04/2025 00:50:00","NPX",61845,14.69,1.05,0.00
"06/04/2025 00:50:00","O H",61846,12.89,-0.75,0.00
"06/04/2025 00:50:00","PJM",61847,13.94,0.30,0.00
"06/04/2025 00:50:00","WEST",61752,13.08,-0.56,0.00
"06/04/2025 00:55:00","CAPITL",61757,13.17,0.55,0.00
"06/04/2025 00:55:00","CENTRL",61754,12.52,-0.09,0.00
"06/04/2025 00:55:00","DUNWOD",61760,13.67,1.06,0.00
"06/04/2025 00:55:00","GENESE",61753,12.28,-0.33,0.00
"06/04/2025 00:55:00","H Q",61844,12.51,-0.10,0.00
"06/04/2025 00:55:00","HUD VL",61758,13.58,0.97,0.00
"06/04/2025 00:55:00","LONGIL",61762,13.82,1.21,0.00
"06/04/2025 00:55:00","MHK VL",61756,12.73,0.11,0.00
"06/04/2025 00:55:00","MILLWD",61759,13.61,1.00,0.00
