"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/30/2025 00:05:00","CAPITL",61757,25.57,1.10,0.00
"05/30/2025 00:05:00","CENTRL",61754,24.77,0.29,0.00
"05/30/2025 00:05:00","DUNWOD",61760,26.11,1.64,0.00
"05/30/2025 00:05:00","GENESE",61753,24.28,-0.20,0.00
"05/30/2025 00:05:00","H Q",61844,24.20,-0.27,0.00
"05/30/2025 00:05:00","HUD VL",61758,25.87,1.39,0.00
"05/30/2025 00:05:00","LONGIL",61762,26.36,1.88,0.00
"05/30/2025 00:05:00","MHK VL",61756,25.11,0.64,0.00
"05/30/2025 00:05:00","MILLWD",61759,26.02,1.54,0.00
"05/30/2025 00:05:00","N.Y.C.",61761,26.24,1.76,0.00
"05/30/2025 00:05:00","NORTH",61755,23.86,-0.61,0.00
"05/30/2025 00:05:00","NPX",61845,25.57,1.10,0.00
"05/30/2025 00:05:00","O H",61846,23.88,-0.59,0.00
"05/30/2025 00:05:00","PJM",61847,28.96,0.61,-3.87
"05/30/2025 00:05:00","WEST",61752,24.33,-0.15,0.00
"05/30/2025 00:10:00","CAPITL",61757,25.53,1.07,0.00
"05/30/2025 00:10:00","CENTRL",61754,24.67,0.22,0.00
"05/30/2025 00:10:00","DUNWOD",61760,26.09,1.64,0.00
"05/30/2025 00:10:00","GENESE",61753,24.18,-0.27,0.00
"05/30/2025 00:10:00","H Q",61844,24.18,-0.27,0.00
"05/30/2025 00:10:00","HUD VL",61758,25.84,1.39,0.00
"05/30/2025 00:10:00","LONGIL",61762,26.29,1.83,0.00
"05/30/2025 00:10:00","MHK VL",61756,25.04,0.59,0.00
"05/30/2025 00:10:00","MILLWD",61759,25.99,1.54,0.00
"05/30/2025 00:10:00","N.Y.C.",61761,26.24,1.78,0.00
"05/30/2025 00:10:00","NORTH",61755,23.89,-0.56,0.00
"05/30/2025 00:10:00","NPX",61845,25.55,1.10,0.00
"05/30/2025 00:10:00","O H",61846,23.77,-0.68,0.00
"05/30/2025 00:10:00","PJM",61847,28.86,0.54,-3.87
"05/30/2025 00:10:00","WEST",61752,24.18,-0.27,0.00
"05/30/2025 00:15:00","CAPITL",61757,25.55,1.08,0.00
"05/30/2025 00:15:00","CENTRL",61754,24.67,0.19,0.00
"05/30/2025 00:15:00","DUNWOD",61760,26.11,1.64,0.00
"05/30/2025 00:15:00","GENESE",61753,24.23,-0.24,0.00
"05/30/2025 00:15:00","H Q",61844,24.20,-0.27,0.00
"05/30/2025 00:15:00","HUD VL",61758,25.84,1.37,0.00
"05/30/2025 00:15:00","LONGIL",61762,26.26,1.79,0.00
"05/30/2025 00:15:00","MHK VL",61756,25.01,0.54,0.00
"05/30/2025 00:15:00","MILLWD",61759,25.99,1.52,0.00
"05/30/2025 00:15:00","N.Y.C.",61761,26.24,1.76,0.00
"05/30/2025 00:15:00","NORTH",61755,23.91,-0.56,0.00
"05/30/2025 00:15:00","NPX",61845,25.57,1.10,0.00
"05/30/2025 00:15:00","O H",61846,23.81,-0.66,0.00
"05/30/2025 00:15:00","PJM",61847,28.83,0.49,-3.87
"05/30/2025 00:15:00","WEST",61752,24.18,-0.29,0.00
"05/30/2025 00:20:00","CAPITL",61757,25.57,1.08,0.00
"05/30/2025 00:20:00","CENTRL",61754,24.69,0.20,0.00
"05/30/2025 00:20:00","DUNWOD",61760,26.14,1.64,0.00
"05/30/2025 00:20:00","GENESE",61753,24.27,-0.22,0.00
"05/30/2025 00:20:00","H Q",61844,24.23,-0.27,0.00
"05/30/2025 00:20:00","HUD VL",61758,25.87,1.37,0.00
"05/30/2025 00:20:00","LONGIL",61762,26.28,1.79,0.00
"05/30/2025 00:20:00","MHK VL",61756,25.03,0.54,0.00
"05/30/2025 00:20:00","MILLWD",61759,26.02,1.52,0.00
"05/30/2025 00:20:00","N.Y.C.",61761,26.26,1.76,0.00
"05/30/2025 00:20:00","NORTH",61755,23.93,-0.56,0.00
"05/30/2025 00:20:00","NPX",61845,25.62,1.13,0.00
"05/30/2025 00:20:00","O H",61846,23.88,-0.61,0.00
"05/30/2025 00:20:00","PJM",61847,24.99,0.49,0.00
"05/30/2025 00:20:00","WEST",61752,24.25,-0.24,0.00
"05/30/2025 00:25:00","CAPITL",61757,25.55,1.12,0.00
"05/30/2025 00:25:00","CENTRL",61754,24.67,0.24,0.00
"05/30/2025 00:25:00","DUNWOD",61760,26.11,1.68,0.00
"05/30/2025 00:25:00","GENESE",61753,24.21,-0.22,0.00
"05/30/2025 00:25:00","H Q",61844,24.14,-0.29,0.00
"05/30/2025 00:25:00","HUD VL",61758,25.84,1.42,0.00
"05/30/2025 00:25:00","LONGIL",61762,26.26,1.83,0.00
