"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/13/2025 00:05:00","CAPITL",61757,51.72,1.50,0.00
"07/13/2025 00:05:00","CENTRL",61754,51.18,0.90,-0.06
"07/13/2025 00:05:00","DUNWOD",61760,52.72,2.51,0.00
"07/13/2025 00:05:00","GENESE",61753,52.12,1.91,0.00
"07/13/2025 00:05:00","H Q",61844,50.01,-0.20,0.00
"07/13/2025 00:05:00","HUD VL",61758,52.37,2.16,0.00
"07/13/2025 00:05:00","LONGIL",61762,52.97,2.76,0.00
"07/13/2025 00:05:00","MHK VL",61756,52.12,1.91,0.00
"07/13/2025 00:05:00","MILLWD",61759,52.42,2.21,0.00
"07/13/2025 00:05:00","N.Y.C.",61761,52.92,2.71,0.00
"07/13/2025 00:05:00","NORTH",61755,50.31,0.10,0.00
"07/13/2025 00:05:00","NPX",61845,50.86,0.65,0.00
"07/13/2025 00:05:00","O H",61846,51.16,0.95,0.00
"07/13/2025 00:05:00","PJM",61847,51.47,1.26,0.00
"07/13/2025 00:05:00","WEST",61752,52.17,1.96,0.00
"07/13/2025 00:10:00","CAPITL",61757,51.97,1.47,0.00
"07/13/2025 00:10:00","CENTRL",61754,51.38,0.81,-0.07
"07/13/2025 00:10:00","DUNWOD",61760,53.03,2.52,0.00
"07/13/2025 00:10:00","GENESE",61753,52.42,1.92,0.00
"07/13/2025 00:10:00","H Q",61844,50.35,-0.15,0.00
"07/13/2025 00:10:00","HUD VL",61758,52.68,2.17,0.00
"07/13/2025 00:10:00","LONGIL",61762,53.38,2.88,0.00
"07/13/2025 00:10:00","MHK VL",61756,52.47,1.97,0.00
"07/13/2025 00:10:00","MILLWD",61759,52.72,2.22,0.00
"07/13/2025 00:10:00","N.Y.C.",61761,53.23,2.73,0.00
"07/13/2025 00:10:00","NORTH",61755,50.71,0.20,0.00
"07/13/2025 00:10:00","NPX",61845,51.16,0.65,0.00
"07/13/2025 00:10:00","O H",61846,51.46,0.96,0.00
"07/13/2025 00:10:00","PJM",61847,51.77,1.26,0.00
"07/13/2025 00:10:00","WEST",61752,52.47,1.97,0.00
"07/13/2025 00:15:00","CAPITL",61757,52.52,1.48,0.00
"07/13/2025 00:15:00","CENTRL",61754,51.74,0.61,-0.09
"07/13/2025 00:15:00","DUNWOD",61760,53.54,2.50,0.00
"07/13/2025 00:15:00","GENESE",61753,52.93,1.89,0.00
"07/13/2025 00:15:00","H Q",61844,50.94,-0.10,0.00
"07/13/2025 00:15:00","HUD VL",61758,53.18,2.14,0.00
"07/13/2025 00:15:00","LONGIL",61762,53.89,2.86,0.00
"07/13/2025 00:15:00","MHK VL",61756,52.93,1.89,0.00
"07/13/2025 00:15:00","MILLWD",61759,53.23,2.19,0.00
"07/13/2025 00:15:00","N.Y.C.",61761,53.69,2.65,0.00
"07/13/2025 00:15:00","NORTH",61755,51.40,0.36,0.00
"07/13/2025 00:15:00","NPX",61845,51.70,0.66,0.00
"07/13/2025 00:15:00","O H",61846,51.96,0.92,0.00
"07/13/2025 00:15:00","PJM",61847,52.26,1.22,0.00
"07/13/2025 00:15:00","WEST",61752,52.93,1.89,0.00
"07/13/2025 00:20:00","CAPITL",61757,57.10,1.77,0.00
"07/13/2025 00:20:00","CENTRL",61754,56.44,0.88,-0.23
"07/13/2025 00:20:00","DUNWOD",61760,58.20,2.88,0.00
"07/13/2025 00:20:00","GENESE",61753,57.70,2.38,0.00
"07/13/2025 00:20:00","H Q",61844,55.00,-0.33,0.00
"07/13/2025 00:20:00","HUD VL",61758,57.82,2.49,0.00
"07/13/2025 00:20:00","LONGIL",61762,58.48,3.15,0.00
"07/13/2025 00:20:00","MHK VL",61756,57.48,2.16,0.00
"07/13/2025 00:20:00","MILLWD",61759,57.93,2.60,0.00
"07/13/2025 00:20:00","N.Y.C.",61761,58.42,3.10,0.00
"07/13/2025 00:20:00","NORTH",61755,55.22,-0.11,0.00
"07/13/2025 00:20:00","NPX",61845,56.32,1.00,0.00
"07/13/2025 00:20:00","O H",61846,56.87,1.55,0.00
