"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/12/2025 00:05:00","CAPITL",61757,62.43,1.46,0.00
"04/12/2025 00:05:00","CENTRL",61754,61.22,0.24,0.00
"04/12/2025 00:05:00","DUNWOD",61760,63.35,2.38,0.00
"04/12/2025 00:05:00","GENESE",61753,59.69,-1.28,0.00
"04/12/2025 00:05:00","H Q",61844,61.22,0.24,0.00
"04/12/2025 00:05:00","HUD VL",61758,62.74,1.77,0.00
"04/12/2025 00:05:00","LONGIL",61762,62.38,1.40,0.00
"04/12/2025 00:05:00","MHK VL",61756,62.80,1.83,0.00
"04/12/2025 00:05:00","MILLWD",61759,62.92,1.95,0.00
"04/12/2025 00:05:00","N.Y.C.",61761,64.54,2.75,-0.82
"04/12/2025 00:05:00","NORTH",61755,61.95,0.97,0.00
"04/12/2025 00:05:00","NPX",61845,61.95,0.97,0.00
"04/12/2025 00:05:00","O H",61846,57.93,-3.05,0.00
"04/12/2025 00:05:00","PJM",61847,60.91,-0.06,0.00
"04/12/2025 00:05:00","WEST",61752,59.63,-1.34,0.00
"04/12/2025 00:10:00","CAPITL",61757,52.75,1.23,0.00
"04/12/2025 00:10:00","CENTRL",61754,51.97,0.46,0.00
"04/12/2025 00:10:00","DUNWOD",61760,53.42,1.91,0.00
"04/12/2025 00:10:00","GENESE",61753,50.74,-0.77,0.00
"04/12/2025 00:10:00","H Q",61844,51.67,0.16,0.00
"04/12/2025 00:10:00","HUD VL",61758,52.90,1.39,0.00
"04/12/2025 00:10:00","LONGIL",61762,52.49,0.98,0.00
"04/12/2025 00:10:00","MHK VL",61756,53.06,1.54,0.00
"04/12/2025 00:10:00","MILLWD",61759,53.06,1.54,0.00
"04/12/2025 00:10:00","N.Y.C.",61761,54.70,2.21,-0.98
"04/12/2025 00:10:00","NORTH",61755,52.29,0.77,0.00
"04/12/2025 00:10:00","NPX",61845,52.29,0.77,0.00
"04/12/2025 00:10:00","O H",61846,49.45,-2.06,0.00
"04/12/2025 00:10:00","PJM",61847,51.67,0.16,0.00
"04/12/2025 00:10:00","WEST",61752,50.90,-0.62,0.00
"04/12/2025 00:15:00","CAPITL",61757,53.59,1.31,0.00
"04/12/2025 00:15:00","CENTRL",61754,52.55,0.26,0.00
"04/12/2025 00:15:00","DUNWOD",61760,54.32,2.04,0.00
"04/12/2025 00:15:00","GENESE",61753,51.55,-0.73,0.00
"04/12/2025 00:15:00","H Q",61844,52.39,0.10,0.00
"04/12/2025 00:15:00","HUD VL",61758,53.75,1.46,0.00
"04/12/2025 00:15:00","LONGIL",61762,53.38,1.10,0.00
"04/12/2025 00:15:00","MHK VL",61756,53.80,1.52,0.00
"04/12/2025 00:15:00","MILLWD",61759,53.96,1.67,0.00
"04/12/2025 00:15:00","N.Y.C.",61761,55.29,2.41,-0.60
"04/12/2025 00:15:00","NORTH",61755,53.02,0.73,0.00
"04/12/2025 00:15:00","NPX",61845,53.17,0.89,0.00
"04/12/2025 00:15:00","O H",61846,50.24,-2.04,0.00
"04/12/2025 00:15:00","PJM",61847,52.39,0.10,0.00
"04/12/2025 00:15:00","WEST",61752,51.60,-0.68,0.00
"04/12/2025 00:20:00","CAPITL",61757,62.11,1.57,0.00
"04/12/2025 00:20:00","CENTRL",61754,60.96,0.43,0.00
"04/12/2025 00:20:00","DUNWOD",61760,62.84,2.30,0.00
"04/12/2025 00:20:00","GENESE",61753,59.69,-0.85,0.00
"04/12/2025 00:20:00","H Q",61844,60.66,0.12,0.00
"04/12/2025 00:20:00","HUD VL",61758,62.23,1.69,0.00
"04/12/2025 00:20:00","LONGIL",61762,61.69,1.15,-0.01
"04/12/2025 00:20:00","MHK VL",61756,62.29,1.76,0.00
