"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/08/2025 00:05:00","CAPITL",61757,30.35,0.94,0.00
"06/08/2025 00:05:00","CENTRL",61754,29.77,0.35,0.00
"06/08/2025 00:05:00","DUNWOD",61760,31.24,1.82,0.00
"06/08/2025 00:05:00","GENESE",61753,29.65,0.23,0.00
"06/08/2025 00:05:00","H Q",61844,20.30,-0.15,8.97
"06/08/2025 00:05:00","HUD VL",61758,31.03,1.62,0.00
"06/08/2025 00:05:00","LONGIL",61762,31.68,2.26,0.00
"06/08/2025 00:05:00","MHK VL",61756,30.29,0.88,0.00
"06/08/2025 00:05:00","MILLWD",61759,31.06,1.65,0.00
"06/08/2025 00:05:00","N.Y.C.",61761,31.35,1.94,0.00
"06/08/2025 00:05:00","NORTH",61755,29.47,0.06,0.00
"06/08/2025 00:05:00","NPX",61845,21.57,1.12,8.97
"06/08/2025 00:05:00","O H",61846,29.56,0.15,0.00
"06/08/2025 00:05:00","PJM",61847,44.12,0.59,-14.11
"06/08/2025 00:05:00","WEST",61752,30.15,0.74,0.00
"06/08/2025 00:10:00","CAPITL",61757,30.82,0.96,0.00
"06/08/2025 00:10:00","CENTRL",61754,30.17,0.30,0.00
"06/08/2025 00:10:00","DUNWOD",61760,31.72,1.85,0.00
"06/08/2025 00:10:00","GENESE",61753,29.93,0.06,0.00
"06/08/2025 00:10:00","H Q",61844,20.79,-0.12,8.97
"06/08/2025 00:10:00","HUD VL",61758,31.51,1.64,0.00
"06/08/2025 00:10:00","LONGIL",61762,32.11,2.24,0.00
"06/08/2025 00:10:00","MHK VL",61756,30.74,0.87,0.00
"06/08/2025 00:10:00","MILLWD",61759,31.54,1.67,0.00
"06/08/2025 00:10:00","N.Y.C.",61761,31.84,1.97,0.00
"06/08/2025 00:10:00","NORTH",61755,30.02,0.15,0.00
"06/08/2025 00:10:00","NPX",61845,21.89,0.98,8.97
"06/08/2025 00:10:00","O H",61846,29.72,-0.15,0.00
"06/08/2025 00:10:00","PJM",61847,44.43,0.45,-14.11
"06/08/2025 00:10:00","WEST",61752,30.29,0.42,0.00
"06/08/2025 00:15:00","CAPITL",61757,34.94,1.05,0.00
"06/08/2025 00:15:00","CENTRL",61754,34.02,0.14,0.00
"06/08/2025 00:15:00","DUNWOD",61760,36.02,2.14,0.00
"06/08/2025 00:15:00","GENESE",61753,33.72,-0.17,0.00
"06/08/2025 00:15:00","H Q",61844,24.82,-0.10,8.97
"06/08/2025 00:15:00","HUD VL",61758,35.75,1.86,0.00
"06/08/2025 00:15:00","LONGIL",61762,36.36,2.47,0.00
"06/08/2025 00:15:00","MHK VL",61756,34.84,0.95,0.00
"06/08/2025 00:15:00","MILLWD",61759,35.82,1.93,0.00
"06/08/2025 00:15:00","N.Y.C.",61761,36.19,2.31,0.00
"06/08/2025 00:15:00","NORTH",61755,34.09,0.20,0.00
"06/08/2025 00:15:00","NPX",61845,26.35,1.42,8.97
"06/08/2025 00:15:00","O H",61846,33.31,-0.58,0.00
"06/08/2025 00:15:00","PJM",61847,48.17,0.17,-14.11
"06/08/2025 00:15:00","WEST",61752,33.96,0.07,0.00
"06/08/2025 00:20:00","CAPITL",61757,35.27,1.09,0.00
"06/08/2025 00:20:00","CENTRL",61754,34.24,0.07,0.00
"06/08/2025 00:20:00","DUNWOD",61760,36.39,2.22,0.00
"06/08/2025 00:20:00","GENESE",61753,33.90,-0.27,0.00
"06/08/2025 00:20:00","H Q",61844,34.07,-0.10,0.00
"06/08/2025 00:20:00","HUD VL",61758,36.12,1.95,0.00
"06/08/2025 00:20:00","LONGIL",61762,36.64,2.46,0.00
"06/08/2025 00:20:00","MHK VL",61756,35.10,0.92,0.00
"06/08/2025 00:20:00","MILLWD",61759,36.19,2.02,0.00
"06/08/2025 00:20:00","N.Y.C.",61761,36.53,2.36,0.00
