"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/17/2025 00:05:00","CAPITL",61757,34.32,0.80,0.00
"09/17/2025 00:05:00","CENTRL",61754,37.92,0.40,-4.00
"09/17/2025 00:05:00","DUNWOD",61760,34.76,1.24,0.00
"09/17/2025 00:05:00","GENESE",61753,33.82,0.30,0.00
"09/17/2025 00:05:00","H Q",61844,23.69,-0.03,9.80
"09/17/2025 00:05:00","HUD VL",61758,34.56,1.04,0.00
"09/17/2025 00:05:00","LONGIL",61762,34.56,1.04,0.00
"09/17/2025 00:05:00","MHK VL",61756,66.89,1.17,-32.20
"09/17/2025 00:05:00","MILLWD",61759,34.59,1.07,0.00
"09/17/2025 00:05:00","N.Y.C.",61761,34.79,1.27,0.00
"09/17/2025 00:05:00","NORTH",61755,148.44,0.57,-114.35
"09/17/2025 00:05:00","NPX",61845,34.02,0.50,0.00
"09/17/2025 00:05:00","O H",61846,33.29,-0.23,0.00
"09/17/2025 00:05:00","PJM",61847,33.92,0.40,0.00
"09/17/2025 00:05:00","WEST",61752,33.86,0.34,0.00
"09/17/2025 00:10:00","CAPITL",61757,32.87,0.83,1.24
"09/17/2025 00:10:00","CENTRL",61754,40.53,0.40,-6.85
"09/17/2025 00:10:00","DUNWOD",61760,36.04,1.23,-1.53
"09/17/2025 00:10:00","GENESE",61753,33.58,0.30,0.00
"09/17/2025 00:10:00","H Q",61844,16.44,-0.03,16.80
"09/17/2025 00:10:00","HUD VL",61758,35.32,1.03,-1.01
"09/17/2025 00:10:00","LONGIL",61762,35.84,1.03,-1.53
"09/17/2025 00:10:00","MHK VL",61756,89.99,1.16,-55.55
"09/17/2025 00:10:00","MILLWD",61759,35.83,1.06,-1.49
"09/17/2025 00:10:00","N.Y.C.",61761,36.07,1.26,-1.53
"09/17/2025 00:10:00","NORTH",61755,231.87,0.60,-197.99
"09/17/2025 00:10:00","NPX",61845,21.54,0.50,12.24
"09/17/2025 00:10:00","O H",61846,33.08,-0.20,0.00
"09/17/2025 00:10:00","PJM",61847,34.36,0.37,-0.71
"09/17/2025 00:10:00","WEST",61752,33.61,0.33,0.00
"09/17/2025 00:15:00","CAPITL",61757,32.78,0.86,0.00
"09/17/2025 00:15:00","CENTRL",61754,36.17,0.25,-4.00
"09/17/2025 00:15:00","DUNWOD",61760,33.16,1.24,0.00
"09/17/2025 00:15:00","GENESE",61753,32.11,0.19,0.00
"09/17/2025 00:15:00","H Q",61844,22.08,-0.03,9.80
"09/17/2025 00:15:00","HUD VL",61758,32.94,1.02,0.00
"09/17/2025 00:15:00","LONGIL",61762,33.00,1.09,0.00
"09/17/2025 00:15:00","MHK VL",61756,65.41,1.09,-32.40
"09/17/2025 00:15:00","MILLWD",61759,33.00,1.09,0.00
"09/17/2025 00:15:00","N.Y.C.",61761,33.26,1.34,0.00
"09/17/2025 00:15:00","NORTH",61755,148.02,0.60,-115.49
"09/17/2025 00:15:00","NPX",61845,32.46,0.54,0.00
"09/17/2025 00:15:00","O H",61846,31.54,-0.38,0.00
"09/17/2025 00:15:00","PJM",61847,32.17,0.25,0.00
"09/17/2025 00:15:00","WEST",61752,31.98,0.06,0.00
"09/17/2025 00:20:00","CAPITL",61757,28.97,0.79,0.00
"09/17/2025 00:20:00","CENTRL",61754,32.29,0.11,-4.00
"09/17/2025 00:20:00","DUNWOD",61760,29.37,1.18,0.00
"09/17/2025 00:20:00","GENESE",61753,28.24,0.06,0.00
"09/17/2025 00:20:00","H Q",61844,18.35,-0.03,9.80
"09/17/2025 00:20:00","HUD VL",61758,29.17,0.99,0.00
"09/17/2025 00:20:00","LONGIL",61762,29.25,1.07,0.00
"09/17/2025 00:20:00","MHK VL",61756,61.52,0.93,-32.40
"09/17/2025 00:20:00","MILLWD",61759,29.23,1.04,0.00
"09/17/2025 00:20:00","N.Y.C.",61761,29.42,1.24,0.00
"09/17/2025 00:20:00","NORTH",61755,144.19,0.51,-115.50
"09/17/2025 00:20:00","NPX",61845,28.72,0.53,0.00
"09/17/2025 00:20:00","O H",61846,27.68,-0.51,0.00
"09/17/2025 00:20:00","PJM",61847,28.32,0.14,0.00
"09/17/2025 00:20:00","WEST",61752,28.04,-0.14,0.00
"09/17/2025 00:25:00","CAPITL",61757,27.35,0.74,0.00
"09/17/2025 00:25:00","CENTRL",61754,30.74,0.13,-4.00
"09/17/2025 00:25:00","DUNWOD",61760,27.70,1.09,0.00
