"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/26/2025 00:05:00","CAPITL",61757,28.73,1.05,0.00
"04/26/2025 00:05:00","CENTRL",61754,27.12,-0.55,0.00
"04/26/2025 00:05:00","DUNWOD",61760,29.47,1.80,0.00
"04/26/2025 00:05:00","GENESE",61753,26.26,-1.41,0.00
"04/26/2025 00:05:00","H Q",61844,27.73,0.06,0.00
"04/26/2025 00:05:00","HUD VL",61758,29.08,1.41,0.00
"04/26/2025 00:05:00","LONGIL",61762,29.75,2.08,0.00
"04/26/2025 00:05:00","MHK VL",61756,27.87,0.20,0.00
"04/26/2025 00:05:00","MILLWD",61759,29.22,1.55,0.00
"04/26/2025 00:05:00","N.Y.C.",61761,29.64,1.97,0.00
"04/26/2025 00:05:00","NORTH",61755,27.87,0.20,0.00
"04/26/2025 00:05:00","NPX",61845,28.75,1.08,0.00
"04/26/2025 00:05:00","O H",61846,25.29,-2.38,0.00
"04/26/2025 00:05:00","PJM",61847,27.56,-0.11,0.00
"04/26/2025 00:05:00","WEST",61752,25.65,-2.02,0.00
"04/26/2025 00:10:00","CAPITL",61757,27.73,1.07,0.00
"04/26/2025 00:10:00","CENTRL",61754,26.13,-0.53,0.00
"04/26/2025 00:10:00","DUNWOD",61760,28.42,1.76,0.00
"04/26/2025 00:10:00","GENESE",61753,25.25,-1.41,0.00
"04/26/2025 00:10:00","H Q",61844,26.69,0.03,0.00
"04/26/2025 00:10:00","HUD VL",61758,28.07,1.41,0.00
"04/26/2025 00:10:00","LONGIL",61762,28.67,2.00,-0.01
"04/26/2025 00:10:00","MHK VL",61756,26.80,0.13,0.00
"04/26/2025 00:10:00","MILLWD",61759,28.21,1.55,0.00
"04/26/2025 00:10:00","N.Y.C.",61761,28.61,1.95,0.00
"04/26/2025 00:10:00","NORTH",61755,26.80,0.13,0.00
"04/26/2025 00:10:00","NPX",61845,27.73,1.07,0.00
"04/26/2025 00:10:00","O H",61846,24.32,-2.35,0.00
"04/26/2025 00:10:00","PJM",61847,26.58,-0.08,0.00
