"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/30/2025 00:05:00","CAPITL",61757,26.48,0.62,0.00
"09/30/2025 00:05:00","CENTRL",61754,25.87,0.00,-0.01
"09/30/2025 00:05:00","DUNWOD",61760,27.20,1.34,0.00
"09/30/2025 00:05:00","GENESE",61753,25.95,0.08,-0.01
"09/30/2025 00:05:00","H Q",61844,26.02,0.16,0.00
"09/30/2025 00:05:00","HUD VL",61758,26.97,1.11,0.00
"09/30/2025 00:05:00","LONGIL",61762,27.18,1.32,0.00
"09/30/2025 00:05:00","MHK VL",61756,26.59,0.72,-0.01
"09/30/2025 00:05:00","MILLWD",61759,27.05,1.19,0.00
"09/30/2025 00:05:00","N.Y.C.",61761,27.44,1.58,0.00
"09/30/2025 00:05:00","NORTH",61755,26.09,0.23,0.00
"09/30/2025 00:05:00","NPX",61845,30.58,0.60,-4.13
"09/30/2025 00:05:00","O H",61846,24.42,-0.36,1.08
"09/30/2025 00:05:00","PJM",61847,26.10,0.23,-0.01
"09/30/2025 00:05:00","WEST",61752,25.87,0.00,-0.01
"09/30/2025 00:10:00","CAPITL",61757,26.51,0.60,0.00
"09/30/2025 00:10:00","CENTRL",61754,25.97,0.05,-0.01
"09/30/2025 00:10:00","DUNWOD",61760,27.18,1.27,0.00
"09/30/2025 00:10:00","GENESE",61753,26.20,0.29,-0.01
"09/30/2025 00:10:00","H Q",61844,26.07,0.16,0.00
"09/30/2025 00:10:00","HUD VL",61758,26.97,1.06,0.00
"09/30/2025 00:10:00","LONGIL",61762,27.15,1.24,0.00
"09/30/2025 00:10:00","MHK VL",61756,26.62,0.70,-0.01
"09/30/2025 00:10:00","MILLWD",61759,27.02,1.11,0.00
"09/30/2025 00:10:00","N.Y.C.",61761,27.41,1.50,0.00
"09/30/2025 00:10:00","NORTH",61755,26.17,0.26,0.00
"09/30/2025 00:10:00","NPX",61845,30.58,0.54,-4.13
"09/30/2025 00:10:00","O H",61846,24.78,-0.05,1.08
"09/30/2025 00:10:00","PJM",61847,26.25,0.34,-0.01
"09/30/2025 00:10:00","WEST",61752,26.20,0.29,-0.01
"09/30/2025 00:15:00","CAPITL",61757,26.41,0.57,0.00
"09/30/2025 00:15:00","CENTRL",61754,26.07,0.16,-0.07
"09/30/2025 00:15:00","DUNWOD",61760,27.05,1.21,0.00
"09/30/2025 00:15:00","GENESE",61753,26.30,0.41,-0.05
"09/30/2025 00:15:00","H Q",61844,25.97,0.13,0.00
"09/30/2025 00:15:00","HUD VL",61758,26.82,0.98,0.00
"09/30/2025 00:15:00","LONGIL",61762,27.05,1.21,0.00
"09/30/2025 00:15:00","MHK VL",61756,26.59,0.72,-0.03
"09/30/2025 00:15:00","MILLWD",61759,26.92,1.09,0.00
"09/30/2025 00:15:00","N.Y.C.",61761,27.26,1.42,0.00
"09/30/2025 00:15:00","NORTH",61755,26.02,0.18,0.00
"09/30/2025 00:15:00","NPX",61845,30.51,0.54,-4.13
"09/30/2025 00:15:00","O H",61846,24.93,0.13,1.03
"09/30/2025 00:15:00","PJM",61847,26.26,0.39,-0.03
"09/30/2025 00:15:00","WEST",61752,26.38,0.49,-0.05
"09/30/2025 00:20:00","CAPITL",61757,26.64,0.60,0.00
"09/30/2025 00:20:00","CENTRL",61754,26.29,0.16,-0.10
"09/30/2025 00:20:00","DUNWOD",61760,27.24,1.20,0.00
"09/30/2025 00:20:00","GENESE",61753,26.50,0.39,-0.07
"09/30/2025 00:20:00","H Q",61844,26.17,0.13,0.00
"09/30/2025 00:20:00","HUD VL",61758,26.97,0.94,0.00
"09/30/2025 00:20:00","LONGIL",61762,27.18,1.14,0.00
"09/30/2025 00:20:00","MHK VL",61756,26.81,0.73,-0.04
"09/30/2025 00:20:00","MILLWD",61759,27.08,1.04,0.00
"09/30/2025 00:20:00","N.Y.C.",61761,27.42,1.38,0.00
"09/30/2025 00:20:00","NORTH",61755,26.20,0.16,0.00
"09/30/2025 00:20:00","NPX",61845,26.61,0.57,0.00
