"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/13/2025 00:05:00","CAPITL",61757,29.17,1.12,0.00
"09/13/2025 00:05:00","CENTRL",61754,28.05,0.00,0.00
"09/13/2025 00:05:00","DUNWOD",61760,29.48,1.43,0.00
"09/13/2025 00:05:00","GENESE",61753,27.72,-0.34,0.00
"09/13/2025 00:05:00","H Q",61844,28.02,-0.03,0.00
"09/13/2025 00:05:00","HUD VL",61758,29.23,1.18,0.00
"09/13/2025 00:05:00","LONGIL",61762,29.56,1.51,0.00
"09/13/2025 00:05:00","MHK VL",61756,28.98,0.92,0.00
"09/13/2025 00:05:00","MILLWD",61759,29.34,1.29,0.00
"09/13/2025 00:05:00","N.Y.C.",61761,29.68,1.63,0.00
"09/13/2025 00:05:00","NORTH",61755,28.47,0.42,0.00
"09/13/2025 00:05:00","NPX",61845,28.78,0.73,0.00
"09/13/2025 00:05:00","O H",61846,25.64,-0.84,1.57
"09/13/2025 00:05:00","PJM",61847,28.25,0.20,0.00
"09/13/2025 00:05:00","WEST",61752,27.63,-0.42,0.00
"09/13/2025 00:10:00","CAPITL",61757,29.83,1.12,0.00
"09/13/2025 00:10:00","CENTRL",61754,28.74,0.03,0.00
"09/13/2025 00:10:00","DUNWOD",61760,30.17,1.46,0.00
"09/13/2025 00:10:00","GENESE",61753,28.42,-0.29,0.00
"09/13/2025 00:10:00","H Q",61844,28.65,-0.06,0.00
"09/13/2025 00:10:00","HUD VL",61758,29.91,1.21,0.00
"09/13/2025 00:10:00","LONGIL",61762,30.23,1.52,0.00
"09/13/2025 00:10:00","MHK VL",61756,29.65,0.95,0.00
"09/13/2025 00:10:00","MILLWD",61759,30.03,1.32,0.00
"09/13/2025 00:10:00","N.Y.C.",61761,30.37,1.66,0.00
"09/13/2025 00:10:00","NORTH",61755,29.08,0.37,0.00
"09/13/2025 00:10:00","NPX",61845,29.42,0.72,0.00
"09/13/2025 00:10:00","O H",61846,26.36,-0.77,1.57
"09/13/2025 00:10:00","PJM",61847,28.91,0.20,0.00
"09/13/2025 00:10:00","WEST",61752,28.36,-0.34,0.00
