"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/13/2025 00:05:00","CAPITL",61757,29.30,0.52,0.00
"10/13/2025 00:05:00","CENTRL",61754,28.69,-0.09,0.00
"10/13/2025 00:05:00","DUNWOD",61760,29.81,1.03,0.00
"10/13/2025 00:05:00","GENESE",61753,28.55,-0.23,0.00
"10/13/2025 00:05:00","H Q",61844,29.06,0.29,0.00
"10/13/2025 00:05:00","HUD VL",61758,29.73,0.95,0.00
"10/13/2025 00:05:00","LONGIL",61762,29.27,0.49,0.00
"10/13/2025 00:05:00","MHK VL",61756,29.35,0.58,0.00
"10/13/2025 00:05:00","MILLWD",61759,29.70,0.92,0.00
"10/13/2025 00:05:00","N.Y.C.",61761,29.90,1.12,0.00
"10/13/2025 00:05:00","NORTH",61755,29.50,0.72,0.00
"10/13/2025 00:05:00","NPX",61845,29.18,0.40,0.00
"10/13/2025 00:05:00","O H",61846,28.29,-0.49,0.00
"10/13/2025 00:05:00","PJM",61847,29.06,0.29,0.00
"10/13/2025 00:05:00","WEST",61752,28.61,-0.17,0.00
"10/13/2025 00:10:00","CAPITL",61757,29.24,0.52,0.00
"10/13/2025 00:10:00","CENTRL",61754,28.55,-0.17,0.00
"10/13/2025 00:10:00","DUNWOD",61760,29.81,1.09,0.00
"10/13/2025 00:10:00","GENESE",61753,28.46,-0.26,0.00
"10/13/2025 00:10:00","H Q",61844,29.04,0.32,0.00
"10/13/2025 00:10:00","HUD VL",61758,29.70,0.98,0.00
"10/13/2025 00:10:00","LONGIL",61762,29.35,0.63,0.00
"10/13/2025 00:10:00","MHK VL",61756,29.27,0.54,0.00
"10/13/2025 00:10:00","MILLWD",61759,29.70,0.98,0.00
"10/13/2025 00:10:00","N.Y.C.",61761,29.90,1.18,0.00
"10/13/2025 00:10:00","NORTH",61755,29.44,0.72,0.00
"10/13/2025 00:10:00","NPX",61845,29.15,0.43,0.00
"10/13/2025 00:10:00","O H",61846,28.15,-0.57,0.00
"10/13/2025 00:10:00","PJM",61847,28.98,0.26,0.00
"10/13/2025 00:10:00","WEST",61752,28.44,-0.29,0.00
"10/13/2025 00:15:00","CAPITL",61757,27.82,0.52,0.00
"10/13/2025 00:15:00","CENTRL",61754,27.17,-0.14,0.00
"10/13/2025 00:15:00","DUNWOD",61760,28.37,1.06,0.00
"10/13/2025 00:15:00","GENESE",61753,26.98,-0.33,0.00
"10/13/2025 00:15:00","H Q",61844,27.58,0.27,0.00
"10/13/2025 00:15:00","HUD VL",61758,28.26,0.96,0.00
"10/13/2025 00:15:00","LONGIL",61762,27.93,0.63,0.00
"10/13/2025 00:15:00","MHK VL",61756,27.80,0.49,0.00
"10/13/2025 00:15:00","MILLWD",61759,28.26,0.96,0.00
"10/13/2025 00:15:00","N.Y.C.",61761,28.45,1.15,0.00
"10/13/2025 00:15:00","NORTH",61755,27.96,0.65,0.00
"10/13/2025 00:15:00","NPX",61845,27.77,0.46,0.00
"10/13/2025 00:15:00","O H",61846,26.62,-0.68,0.00
"10/13/2025 00:15:00","PJM",61847,27.52,0.22,0.00
"10/13/2025 00:15:00","WEST",61752,26.92,-0.38,0.00
"10/13/2025 00:20:00","CAPITL",61757,27.85,0.55,0.00
"10/13/2025 00:20:00","CENTRL",61754,27.20,-0.11,0.00
"10/13/2025 00:20:00","DUNWOD",61760,28.34,1.04,0.00
"10/13/2025 00:20:00","GENESE",61753,26.98,-0.33,0.00
"10/13/2025 00:20:00","H Q",61844,27.58,0.27,0.00
"10/13/2025 00:20:00","HUD VL",61758,28.26,0.96,0.00
"10/13/2025 00:20:00","LONGIL",61762,27.88,0.57,0.00
"10/13/2025 00:20:00","MHK VL",61756,27.80,0.49,0.00
"10/13/2025 00:20:00","MILLWD",61759,28.23,0.93,0.00
"10/13/2025 00:20:00","N.Y.C.",61761,28.42,1.12,0.00
"10/13/2025 00:20:00","NORTH",61755,27.93,0.63,0.00
"10/13/2025 00:20:00","NPX",61845,27.77,0.46,0.00
"10/13/2025 00:20:00","O H",61846,26.59,-0.71,0.00
"10/13/2025 00:20:00","PJM",61847,27.52,0.22,0.00
"10/13/2025 00:20:00","WEST",61752,26.90,-0.41,0.00
"10/13/2025 00:25:00","CAPITL",61757,27.34,0.54,0.00
"10/13/2025 00:25:00","CENTRL",61754,26.73,-0.08,0.00
"10/13/2025 00:25:00","DUNWOD",61760,27.83,1.02,0.00
"10/13/2025 00:25:00","GENESE",61753,26.65,-0.16,0.00
"10/13/2025 00:25:00","H Q",61844,27.02,0.21,0.00
"10/13/2025 00:25:00","HUD VL",61758,27.74,0.94,0.00
"10/13/2025 00:25:00","LONGIL",61762,27.34,0.54,0.00
"10/13/2025 00:25:00","MHK VL",61756,27.26,0.46,0.00
"10/13/2025 00:25:00","MILLWD",61759,27.72,0.91,0.00
"10/13/2025 00:25:00","N.Y.C.",61761,27.93,1.13,0.00
"10/13/2025 00:25:00","NORTH",61755,27.37,0.56,0.00
"10/13/2025 00:25:00","NPX",61845,27.29,0.48,0.00
"10/13/2025 00:25:00","O H",61846,26.43,-0.38,0.00
"10/13/2025 00:25:00","PJM",61847,27.10,0.30,0.00
"10/13/2025 00:25:00","WEST",61752,26.70,-0.11,0.00
"10/13/2025 00:30:00","CAPITL",61757,27.84,0.57,0.00
"10/13/2025 00:30:00","CENTRL",61754,27.18,-0.08,0.00
"10/13/2025 00:30:00","DUNWOD",61760,28.33,1.06,0.00
"10/13/2025 00:30:00","GENESE",61753,27.10,-0.16,0.00
"10/13/2025 00:30:00","H Q",61844,27.48,0.22,0.00
"10/13/2025 00:30:00","HUD VL",61758,28.24,0.98,0.00
"10/13/2025 00:30:00","LONGIL",61762,27.84,0.57,0.00
"10/13/2025 00:30:00","MHK VL",61756,27.73,0.46,0.00
"10/13/2025 00:30:00","MILLWD",61759,28.24,0.98,0.00
"10/13/2025 00:30:00","N.Y.C.",61761,28.41,1.14,0.00
"10/13/2025 00:30:00","NORTH",61755,27.81,0.55,0.00
"10/13/2025 00:30:00","NPX",61845,27.78,0.52,0.00
"10/13/2025 00:30:00","O H",61846,26.88,-0.38,0.00
"10/13/2025 00:30:00","PJM",61847,27.59,0.33,0.00
"10/13/2025 00:30:00","WEST",61752,27.15,-0.11,0.00
"10/13/2025 00:34:36","CAPITL",61757,29.27,0.60,0.00
"10/13/2025 00:34:36","CENTRL",61754,28.64,-0.03,0.00
"10/13/2025 00:34:36","DUNWOD",61760,29.82,1.15,0.00
"10/13/2025 00:34:36","GENESE",61753,28.50,-0.17,0.00
"10/13/2025 00:34:36","H Q",61844,28.87,0.20,0.00
"10/13/2025 00:34:36","HUD VL",61758,29.73,1.06,0.00
"10/13/2025 00:34:36","LONGIL",61762,29.27,0.60,0.00
"10/13/2025 00:34:36","MHK VL",61756,29.18,0.52,0.00
"10/13/2025 00:34:36","MILLWD",61759,29.70,1.03,0.00
"10/13/2025 00:34:36","N.Y.C.",61761,29.90,1.23,0.00
"10/13/2025 00:34:36","NORTH",61755,29.21,0.54,0.00
"10/13/2025 00:34:36","NPX",61845,29.24,0.57,0.00
"10/13/2025 00:34:36","O H",61846,28.29,-0.37,0.00
"10/13/2025 00:34:36","PJM",61847,29.04,0.37,0.00
"10/13/2025 00:34:36","WEST",61752,28.58,-0.09,0.00
"10/13/2025 00:35:00","CAPITL",61757,-25.02,-0.71,0.00
"10/13/2025 00:35:00","CENTRL",61754,-24.29,0.02,0.00
"10/13/2025 00:35:00","DUNWOD",61760,-25.68,-1.36,0.00
"10/13/2025 00:35:00","GENESE",61753,-24.39,-0.07,0.00
"10/13/2025 00:35:00","H Q",61844,-23.49,0.83,0.00
"10/13/2025 00:35:00","HUD VL",61758,-25.55,-1.24,0.00
"10/13/2025 00:35:00","LONGIL",61762,-25.26,-0.95,0.00
"10/13/2025 00:35:00","MHK VL",61756,-24.83,-0.51,0.00
"10/13/2025 00:35:00","MILLWD",61759,-25.58,-1.26,0.00
"10/13/2025 00:35:00","N.Y.C.",61761,-25.77,-1.46,0.00
"10/13/2025 00:35:00","NORTH",61755,-23.85,0.46,0.00
"10/13/2025 00:35:00","NPX",61845,-25.04,-0.73,0.00
"10/13/2025 00:35:00","O H",61846,-24.34,-0.02,0.00
"10/13/2025 00:35:00","PJM",61847,-24.92,-0.61,0.00
"10/13/2025 00:35:00","WEST",61752,-24.58,-0.27,0.00
"10/13/2025 00:36:24","CAPITL",61757,-25.02,-0.71,0.00
"10/13/2025 00:36:24","CENTRL",61754,-24.29,0.02,0.00
"10/13/2025 00:36:24","DUNWOD",61760,-25.68,-1.36,0.00
"10/13/2025 00:36:24","GENESE",61753,-24.39,-0.07,0.00
"10/13/2025 00:36:24","H Q",61844,-23.49,0.83,0.00
"10/13/2025 00:36:24","HUD VL",61758,-25.55,-1.24,0.00
"10/13/2025 00:36:24","LONGIL",61762,-25.26,-0.95,0.00
"10/13/2025 00:36:24","MHK VL",61756,-24.83,-0.51,0.00
"10/13/2025 00:36:24","MILLWD",61759,-25.58,-1.26,0.00
"10/13/2025 00:36:24","N.Y.C.",61761,-25.77,-1.46,0.00
"10/13/2025 00:36:24","NORTH",61755,-23.85,0.46,0.00
"10/13/2025 00:36:24","NPX",61845,-25.04,-0.73,0.00
"10/13/2025 00:36:24","O H",61846,-24.34,-0.02,0.00
"10/13/2025 00:36:24","PJM",61847,-24.92,-0.61,0.00
"10/13/2025 00:36:24","WEST",61752,-24.58,-0.27,0.00
"10/13/2025 00:40:00","CAPITL",61757,10.75,0.33,0.00
"10/13/2025 00:40:00","CENTRL",61754,10.36,-0.06,0.00
"10/13/2025 00:40:00","DUNWOD",61760,11.05,0.63,0.00
"10/13/2025 00:40:00","GENESE",61753,10.40,-0.02,0.00
"10/13/2025 00:40:00","H Q",61844,9.89,-0.53,0.00
"10/13/2025 00:40:00","HUD VL",61758,10.99,0.57,0.00
"10/13/2025 00:40:00","LONGIL",61762,10.90,0.48,0.00
"10/13/2025 00:40:00","MHK VL",61756,10.54,0.11,0.00
"10/13/2025 00:40:00","MILLWD",61759,10.99,0.57,0.00
"10/13/2025 00:40:00","N.Y.C.",61761,11.09,0.67,0.00
"10/13/2025 00:40:00","NORTH",61755,10.05,-0.37,0.00
"10/13/2025 00:40:00","NPX",61845,10.78,0.35,0.00
"10/13/2025 00:40:00","O H",61846,10.33,-0.09,0.00
"10/13/2025 00:40:00","PJM",61847,10.65,0.23,0.00
"10/13/2025 00:40:00","WEST",61752,10.40,-0.02,0.00
"10/13/2025 00:45:00","CAPITL",61757,10.75,0.33,0.00
"10/13/2025 00:45:00","CENTRL",61754,10.36,-0.06,0.00
"10/13/2025 00:45:00","DUNWOD",61760,11.05,0.63,0.00
"10/13/2025 00:45:00","GENESE",61753,10.40,-0.02,0.00
"10/13/2025 00:45:00","H Q",61844,9.89,-0.53,0.00
"10/13/2025 00:45:00","HUD VL",61758,10.99,0.57,0.00
"10/13/2025 00:45:00","LONGIL",61762,10.90,0.48,0.00
"10/13/2025 00:45:00","MHK VL",61756,10.54,0.11,0.00
"10/13/2025 00:45:00","MILLWD",61759,10.99,0.57,0.00
"10/13/2025 00:45:00","N.Y.C.",61761,11.09,0.67,0.00
"10/13/2025 00:45:00","NORTH",61755,10.05,-0.37,0.00
"10/13/2025 00:45:00","NPX",61845,10.78,0.35,0.00
"10/13/2025 00:45:00","O H",61846,10.33,-0.09,0.00
"10/13/2025 00:45:00","PJM",61847,10.65,0.23,0.00
"10/13/2025 00:45:00","WEST",61752,10.40,-0.02,0.00
"10/13/2025 00:50:00","CAPITL",61757,10.72,0.31,0.00
"10/13/2025 00:50:00","CENTRL",61754,10.38,-0.03,0.00
"10/13/2025 00:50:00","DUNWOD",61760,11.01,0.60,0.00
"10/13/2025 00:50:00","GENESE",61753,10.37,-0.04,0.00
"10/13/2025 00:50:00","H Q",61844,9.87,-0.54,0.00
"10/13/2025 00:50:00","HUD VL",61758,10.96,0.55,0.00
"10/13/2025 00:50:00","LONGIL",61762,10.87,0.46,0.00
"10/13/2025 00:50:00","MHK VL",61756,10.53,0.11,0.00
"10/13/2025 00:50:00","MILLWD",61759,10.96,0.55,0.00
"10/13/2025 00:50:00","N.Y.C.",61761,11.06,0.65,0.00
"10/13/2025 00:50:00","NORTH",61755,10.02,-0.40,0.00
"10/13/2025 00:50:00","NPX",61845,10.75,0.34,0.00
"10/13/2025 00:50:00","O H",61846,10.28,-0.14,0.00
