"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/24/2025 00:05:00","CAPITL",61757,55.15,1.91,0.00
"03/24/2025 00:05:00","CENTRL",61754,52.26,-1.17,-0.20
"03/24/2025 00:05:00","DUNWOD",61760,55.57,2.34,0.00
"03/24/2025 00:05:00","GENESE",61753,50.36,-2.88,0.00
"03/24/2025 00:05:00","H Q",61844,53.77,0.53,0.00
"03/24/2025 00:05:00","HUD VL",61758,55.15,1.91,0.00
"03/24/2025 00:05:00","LONGIL",61762,65.80,3.51,-9.05
"03/24/2025 00:05:00","MHK VL",61756,54.14,0.90,0.00
"03/24/2025 00:05:00","MILLWD",61759,55.37,2.13,0.00
"03/24/2025 00:05:00","N.Y.C.",61761,55.97,2.56,-0.18
"03/24/2025 00:05:00","NORTH",61755,54.46,1.23,0.00
"03/24/2025 00:05:00","NPX",61845,54.89,1.65,0.00
"03/24/2025 00:05:00","O H",61846,47.88,-4.95,0.41
"03/24/2025 00:05:00","PJM",61847,52.28,-0.96,0.00
"03/24/2025 00:05:00","WEST",61752,48.76,-4.15,0.32
"03/24/2025 00:10:00","CAPITL",61757,55.15,1.86,0.00
"03/24/2025 00:10:00","CENTRL",61754,52.40,-0.91,-0.01
"03/24/2025 00:10:00","DUNWOD",61760,55.42,2.13,0.00
"03/24/2025 00:10:00","GENESE",61753,50.68,-2.61,0.00
"03/24/2025 00:10:00","H Q",61844,53.71,0.42,0.00
"03/24/2025 00:10:00","HUD VL",61758,55.05,1.76,0.00
"03/24/2025 00:10:00","LONGIL",61762,56.62,3.31,-0.02
"03/24/2025 00:10:00","MHK VL",61756,54.25,0.96,0.00
"03/24/2025 00:10:00","MILLWD",61759,55.20,1.92,0.00
"03/24/2025 00:10:00","N.Y.C.",61761,55.63,2.34,0.00
"03/24/2025 00:10:00","NORTH",61755,54.35,1.07,0.00
"03/24/2025 00:10:00","NPX",61845,54.78,1.49,0.00
"03/24/2025 00:10:00","O H",61846,48.68,-4.58,0.03
"03/24/2025 00:10:00","PJM",61847,52.49,-0.80,0.00
"03/24/2025 00:10:00","WEST",61752,49.59,-3.68,0.02
"03/24/2025 00:15:00","CAPITL",61757,57.74,2.00,0.00
"03/24/2025 00:15:00","CENTRL",61754,57.11,-1.11,-2.48
"03/24/2025 00:15:00","DUNWOD",61760,58.02,2.29,0.00
"03/24/2025 00:15:00","GENESE",61753,52.95,-2.79,0.00
"03/24/2025 00:15:00","H Q",61844,56.13,0.39,0.00
"03/24/2025 00:15:00","HUD VL",61758,57.63,1.90,0.00
"03/24/2025 00:15:00","LONGIL",61762,59.21,3.46,-0.01
"03/24/2025 00:15:00","MHK VL",61756,56.68,0.95,0.00
"03/24/2025 00:15:00","MILLWD",61759,57.74,2.00,0.00
"03/24/2025 00:15:00","N.Y.C.",61761,58.19,2.45,0.00
"03/24/2025 00:15:00","NORTH",61755,56.74,1.00,0.00
"03/24/2025 00:15:00","NPX",61845,57.36,1.62,0.00
"03/24/2025 00:15:00","O H",61846,45.74,-4.91,5.10
"03/24/2025 00:15:00","PJM",61847,54.74,-1.00,0.00
"03/24/2025 00:15:00","WEST",61752,47.62,-4.07,4.05
"03/24/2025 00:20:00","CAPITL",61757,56.35,2.01,0.00
"03/24/2025 00:20:00","CENTRL",61754,55.78,-1.14,-2.58
