"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/22/2025 00:05:00","CAPITL",61757,28.91,0.87,0.00
"05/22/2025 00:05:00","CENTRL",61754,32.20,-1.07,-5.22
"05/22/2025 00:05:00","DUNWOD",61760,29.52,1.49,0.00
"05/22/2025 00:05:00","GENESE",61753,26.13,-1.91,0.00
"05/22/2025 00:05:00","H Q",61844,28.12,0.08,0.00
"05/22/2025 00:05:00","HUD VL",61758,29.36,1.32,0.00
"05/22/2025 00:05:00","LONGIL",61762,47.35,2.07,-17.24
"05/22/2025 00:05:00","MHK VL",61756,27.93,-0.11,0.00
"05/22/2025 00:05:00","MILLWD",61759,29.41,1.37,0.00
"05/22/2025 00:05:00","N.Y.C.",61761,29.60,1.57,0.01
"05/22/2025 00:05:00","NORTH",61755,28.10,0.06,0.00
"05/22/2025 00:05:00","NPX",61845,29.73,0.81,-0.88
"05/22/2025 00:05:00","O H",61846,15.45,-2.89,9.70
"05/22/2025 00:05:00","PJM",61847,25.02,-0.34,2.69
"05/22/2025 00:05:00","WEST",61752,14.33,-2.38,11.32
"05/22/2025 00:10:00","CAPITL",61757,27.58,0.86,0.00
"05/22/2025 00:10:00","CENTRL",61754,30.81,-1.02,-5.10
"05/22/2025 00:10:00","DUNWOD",61760,28.17,1.44,0.00
"05/22/2025 00:10:00","GENESE",61753,24.94,-1.79,0.00
"05/22/2025 00:10:00","H Q",61844,26.78,0.05,0.00
"05/22/2025 00:10:00","HUD VL",61758,28.01,1.28,0.00
"05/22/2025 00:10:00","LONGIL",61762,47.73,2.01,-19.00
"05/22/2025 00:10:00","MHK VL",61756,26.60,-0.13,0.00
"05/22/2025 00:10:00","MILLWD",61759,28.09,1.36,0.00
"05/22/2025 00:10:00","N.Y.C.",61761,28.27,1.55,0.01
"05/22/2025 00:10:00","NORTH",61755,26.68,-0.05,0.00
"05/22/2025 00:10:00","NPX",61845,28.43,0.83,-0.88
"05/22/2025 00:10:00","O H",61846,14.52,-2.73,9.48
"05/22/2025 00:10:00","PJM",61847,23.81,-0.29,2.63
"05/22/2025 00:10:00","WEST",61752,13.42,-2.25,11.06
"05/22/2025 00:15:00","CAPITL",61757,24.74,0.77,0.00
"05/22/2025 00:15:00","CENTRL",61754,27.81,-0.94,-4.77
"05/22/2025 00:15:00","DUNWOD",61760,25.31,1.34,0.00
"05/22/2025 00:15:00","GENESE",61753,22.36,-1.61,0.00
"05/22/2025 00:15:00","H Q",61844,23.99,0.02,0.00
"05/22/2025 00:15:00","HUD VL",61758,25.17,1.20,0.00
"05/22/2025 00:15:00","LONGIL",61762,33.77,1.85,-7.95
"05/22/2025 00:15:00","MHK VL",61756,23.85,-0.12,0.00
"05/22/2025 00:15:00","MILLWD",61759,25.22,1.25,0.00
"05/22/2025 00:15:00","N.Y.C.",61761,25.41,1.44,0.00
"05/22/2025 00:15:00","NORTH",61755,23.87,-0.10,0.00
"05/22/2025 00:15:00","NPX",61845,25.69,0.77,-0.95
"05/22/2025 00:15:00","O H",61846,12.72,-2.45,8.81
"05/22/2025 00:15:00","PJM",61847,21.27,-0.26,2.44
"05/22/2025 00:15:00","WEST",61752,11.68,-2.04,10.25
"05/22/2025 00:20:00","CAPITL",61757,24.66,0.79,0.00
"05/22/2025 00:20:00","CENTRL",61754,27.80,-0.93,-4.86
"05/22/2025 00:20:00","DUNWOD",61760,25.23,1.36,0.00
"05/22/2025 00:20:00","GENESE",61753,22.27,-1.60,0.00
"05/22/2025 00:20:00","H Q",61844,23.87,0.00,0.00
"05/22/2025 00:20:00","HUD VL",61758,25.06,1.19,0.00
"05/22/2025 00:20:00","LONGIL",61762,40.59,1.86,-14.85
"05/22/2025 00:20:00","MHK VL",61756,23.75,-0.12,0.00
"05/22/2025 00:20:00","MILLWD",61759,25.14,1.26,0.00
"05/22/2025 00:20:00","N.Y.C.",61761,25.33,1.46,0.00
"05/22/2025 00:20:00","NORTH",61755,23.75,-0.12,0.00
"05/22/2025 00:20:00","NPX",61845,25.47,0.76,-0.84
"05/22/2025 00:20:00","O H",61846,12.51,-2.41,8.96
"05/22/2025 00:20:00","PJM",61847,21.15,-0.24,2.48
"05/22/2025 00:20:00","WEST",61752,11.44,-2.01,10.43
"05/22/2025 00:25:00","CAPITL",61757,24.66,0.79,0.00
"05/22/2025 00:25:00","CENTRL",61754,27.83,-0.91,-4.86
"05/22/2025 00:25:00","DUNWOD",61760,25.21,1.34,0.00
"05/22/2025 00:25:00","GENESE",61753,22.32,-1.55,0.00
"05/22/2025 00:25:00","H Q",61844,23.87,0.00,0.00
"05/22/2025 00:25:00","HUD VL",61758,25.06,1.19,0.00
"05/22/2025 00:25:00","LONGIL",61762,31.83,1.86,-6.09
"05/22/2025 00:25:00","MHK VL",61756,23.75,-0.12,0.00
"05/22/2025 00:25:00","MILLWD",61759,25.11,1.24,0.00
"05/22/2025 00:25:00","N.Y.C.",61761,25.33,1.46,0.00
"05/22/2025 00:25:00","NORTH",61755,23.75,-0.12,0.00
"05/22/2025 00:25:00","NPX",61845,25.47,0.76,-0.84
"05/22/2025 00:25:00","O H",61846,12.54,-2.36,8.97
"05/22/2025 00:25:00","PJM",61847,21.17,-0.22,2.48
"05/22/2025 00:25:00","WEST",61752,11.48,-1.96,10.44
"05/22/2025 00:30:00","CAPITL",61757,24.71,0.79,0.00
"05/22/2025 00:30:00","CENTRL",61754,27.79,-0.91,-4.78
"05/22/2025 00:30:00","DUNWOD",61760,25.26,1.34,0.00
"05/22/2025 00:30:00","GENESE",61753,22.36,-1.55,0.00
"05/22/2025 00:30:00","H Q",61844,23.94,0.02,0.00
"05/22/2025 00:30:00","HUD VL",61758,25.09,1.17,0.00
"05/22/2025 00:30:00","LONGIL",61762,33.69,1.82,-7.96
"05/22/2025 00:30:00","MHK VL",61756,23.80,-0.12,0.00
"05/22/2025 00:30:00","MILLWD",61759,25.16,1.24,0.00
