"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/20/2025 00:05:00","CAPITL",61757,29.25,1.23,0.00
"04/20/2025 00:05:00","CENTRL",61754,27.46,-0.56,0.00
"04/20/2025 00:05:00","DUNWOD",61760,30.10,2.07,0.00
"04/20/2025 00:05:00","GENESE",61753,26.31,-1.71,0.00
"04/20/2025 00:05:00","H Q",61844,27.88,-0.14,0.00
"04/20/2025 00:05:00","HUD VL",61758,29.65,1.62,0.00
"04/20/2025 00:05:00","LONGIL",61762,29.73,1.71,0.00
"04/20/2025 00:05:00","MHK VL",61756,29.39,0.06,-1.31
"04/20/2025 00:05:00","MILLWD",61759,29.90,1.88,0.00
"04/20/2025 00:05:00","N.Y.C.",61761,32.30,2.32,-1.95
"04/20/2025 00:05:00","NORTH",61755,22.13,-0.25,5.64
"04/20/2025 00:05:00","NPX",61845,31.19,1.48,-1.68
"04/20/2025 00:05:00","O H",61846,25.28,-2.75,0.00
"04/20/2025 00:05:00","PJM",61847,27.99,-0.03,0.00
"04/20/2025 00:05:00","WEST",61752,25.75,-2.27,0.00
"04/20/2025 00:10:00","CAPITL",61757,29.26,1.21,0.00
"04/20/2025 00:10:00","CENTRL",61754,27.49,-0.56,0.00
"04/20/2025 00:10:00","DUNWOD",61760,30.10,2.05,0.00
"04/20/2025 00:10:00","GENESE",61753,26.37,-1.68,0.00
"04/20/2025 00:10:00","H Q",61844,27.94,-0.11,0.00
"04/20/2025 00:10:00","HUD VL",61758,29.68,1.63,0.00
"04/20/2025 00:10:00","LONGIL",61762,29.79,1.74,0.00
"04/20/2025 00:10:00","MHK VL",61756,29.54,0.03,-1.46
"04/20/2025 00:10:00","MILLWD",61759,29.90,1.85,0.00
"04/20/2025 00:10:00","N.Y.C.",61761,32.18,2.33,-1.80
"04/20/2025 00:10:00","NORTH",61755,21.91,-0.23,5.92
"04/20/2025 00:10:00","NPX",61845,31.19,1.46,-1.68
"04/20/2025 00:10:00","O H",61846,25.36,-2.69,0.00
"04/20/2025 00:10:00","PJM",61847,28.02,-0.03,0.00
