"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/29/2025 00:05:00","CAPITL",61757,30.20,1.05,0.00
"05/29/2025 00:05:00","CENTRL",61754,29.18,0.03,0.00
"05/29/2025 00:05:00","DUNWOD",61760,30.58,1.43,0.00
"05/29/2025 00:05:00","GENESE",61753,28.88,-0.26,0.00
"05/29/2025 00:05:00","H Q",61844,29.00,-0.15,0.00
"05/29/2025 00:05:00","HUD VL",61758,30.43,1.28,0.00
"05/29/2025 00:05:00","LONGIL",61762,30.96,1.81,0.00
"05/29/2025 00:05:00","MHK VL",61756,29.64,0.50,0.00
"05/29/2025 00:05:00","MILLWD",61759,30.49,1.34,0.00
"05/29/2025 00:05:00","N.Y.C.",61761,30.78,1.63,0.00
"05/29/2025 00:05:00","NORTH",61755,28.97,-0.17,0.00
"05/29/2025 00:05:00","NPX",61845,30.05,0.90,0.00
"05/29/2025 00:05:00","O H",61846,28.62,-0.52,0.00
"05/29/2025 00:05:00","PJM",61847,29.61,0.46,0.00
"05/29/2025 00:05:00","WEST",61752,29.09,-0.06,0.00
"05/29/2025 00:10:00","CAPITL",61757,29.64,1.00,0.00
"05/29/2025 00:10:00","CENTRL",61754,28.61,-0.03,0.00
"05/29/2025 00:10:00","DUNWOD",61760,30.04,1.40,0.00
"05/29/2025 00:10:00","GENESE",61753,28.29,-0.34,0.00
"05/29/2025 00:10:00","H Q",61844,28.52,-0.11,0.00
"05/29/2025 00:10:00","HUD VL",61758,29.89,1.26,0.00
"05/29/2025 00:10:00","LONGIL",61762,30.44,1.81,0.00
"05/29/2025 00:10:00","MHK VL",61756,29.12,0.49,0.00
"05/29/2025 00:10:00","MILLWD",61759,29.95,1.32,0.00
"05/29/2025 00:10:00","N.Y.C.",61761,30.24,1.60,0.00
"05/29/2025 00:10:00","NORTH",61755,28.55,-0.09,0.00
"05/29/2025 00:10:00","NPX",61845,29.49,0.86,0.00
"05/29/2025 00:10:00","O H",61846,28.01,-0.63,0.00
"05/29/2025 00:10:00","PJM",61847,29.04,0.40,0.00
"05/29/2025 00:10:00","WEST",61752,28.44,-0.20,0.00
"05/29/2025 00:15:00","CAPITL",61757,29.60,1.03,0.00
"05/29/2025 00:15:00","CENTRL",61754,28.57,0.00,0.00
"05/29/2025 00:15:00","DUNWOD",61760,30.03,1.46,0.00
"05/29/2025 00:15:00","GENESE",61753,28.34,-0.23,0.00
"05/29/2025 00:15:00","H Q",61844,28.40,-0.17,0.00
"05/29/2025 00:15:00","HUD VL",61758,29.89,1.31,0.00
"05/29/2025 00:15:00","LONGIL",61762,30.43,1.86,0.00
"05/29/2025 00:15:00","MHK VL",61756,29.06,0.49,0.00
"05/29/2025 00:15:00","MILLWD",61759,29.94,1.37,0.00
"05/29/2025 00:15:00","N.Y.C.",61761,30.23,1.66,0.00
"05/29/2025 00:15:00","NORTH",61755,28.31,-0.26,0.00
"05/29/2025 00:15:00","NPX",61845,29.46,0.89,0.00
"05/29/2025 00:15:00","O H",61846,28.08,-0.49,0.00
"05/29/2025 00:15:00","PJM",61847,29.03,0.46,0.00
"05/29/2025 00:15:00","WEST",61752,28.48,-0.09,0.00
"05/29/2025 00:20:00","CAPITL",61757,29.57,1.03,0.00
"05/29/2025 00:20:00","CENTRL",61754,28.49,-0.06,0.00
"05/29/2025 00:20:00","DUNWOD",61760,30.03,1.48,0.00
"05/29/2025 00:20:00","GENESE",61753,28.29,-0.26,0.00
"05/29/2025 00:20:00","H Q",61844,28.37,-0.17,0.00
"05/29/2025 00:20:00","HUD VL",61758,29.89,1.34,0.00
"05/29/2025 00:20:00","LONGIL",61762,30.43,1.88,0.00
"05/29/2025 00:20:00","MHK VL",61756,29.03,0.48,0.00
"05/29/2025 00:20:00","MILLWD",61759,29.94,1.40,0.00
"05/29/2025 00:20:00","N.Y.C.",61761,30.23,1.68,0.00
"05/29/2025 00:20:00","NORTH",61755,28.29,-0.26,0.00
"05/29/2025 00:20:00","NPX",61845,29.43,0.89,0.00
"05/29/2025 00:20:00","O H",61846,28.00,-0.54,0.00
"05/29/2025 00:20:00","PJM",61847,28.91,0.37,0.00
"05/29/2025 00:20:00","WEST",61752,28.40,-0.14,0.00
"05/29/2025 00:25:00","CAPITL",61757,29.57,1.06,0.00
"05/29/2025 00:25:00","CENTRL",61754,28.52,0.00,0.00
"05/29/2025 00:25:00","DUNWOD",61760,30.00,1.48,0.00
"05/29/2025 00:25:00","GENESE",61753,28.29,-0.23,0.00
"05/29/2025 00:25:00","H Q",61844,28.35,-0.17,0.00
"05/29/2025 00:25:00","HUD VL",61758,29.83,1.31,0.00
"05/29/2025 00:25:00","LONGIL",61762,30.34,1.83,0.00
"05/29/2025 00:25:00","MHK VL",61756,29.03,0.51,0.00
"05/29/2025 00:25:00","MILLWD",61759,29.89,1.37,0.00
"05/29/2025 00:25:00","N.Y.C.",61761,30.17,1.65,0.00
"05/29/2025 00:25:00","NORTH",61755,28.26,-0.26,0.00
"05/29/2025 00:25:00","NPX",61845,29.40,0.88,0.00
"05/29/2025 00:25:00","O H",61846,28.03,-0.48,0.00
"05/29/2025 00:25:00","PJM",61847,28.89,0.37,0.00
"05/29/2025 00:25:00","WEST",61752,28.40,-0.11,0.00
"05/29/2025 00:30:00","CAPITL",61757,29.10,1.04,0.00
"05/29/2025 00:30:00","CENTRL",61754,28.07,0.00,0.00
"05/29/2025 00:30:00","DUNWOD",61760,29.52,1.46,0.00
"05/29/2025 00:30:00","GENESE",61753,27.81,-0.25,0.00
"05/29/2025 00:30:00","H Q",61844,27.90,-0.17,0.00
"05/29/2025 00:30:00","HUD VL",61758,29.38,1.32,0.00
"05/29/2025 00:30:00","LONGIL",61762,29.86,1.80,0.00
"05/29/2025 00:30:00","MHK VL",61756,28.57,0.51,0.00
"05/29/2025 00:30:00","MILLWD",61759,29.41,1.35,0.00
"05/29/2025 00:30:00","N.Y.C.",61761,29.72,1.66,0.00
"05/29/2025 00:30:00","NORTH",61755,27.78,-0.28,0.00
"05/29/2025 00:30:00","NPX",61845,28.94,0.87,0.00
"05/29/2025 00:30:00","O H",61846,27.56,-0.50,0.00
"05/29/2025 00:30:00","PJM",61847,28.46,0.39,0.00
"05/29/2025 00:30:00","WEST",61752,27.98,-0.08,0.00
"05/29/2025 00:35:00","CAPITL",61757,28.75,1.03,0.00
"05/29/2025 00:35:00","CENTRL",61754,27.77,0.06,0.00
"05/29/2025 00:35:00","DUNWOD",61760,29.16,1.44,0.00
"05/29/2025 00:35:00","GENESE",61753,27.50,-0.22,0.00
"05/29/2025 00:35:00","H Q",61844,27.53,-0.19,0.00
"05/29/2025 00:35:00","HUD VL",61758,28.99,1.28,0.00
"05/29/2025 00:35:00","LONGIL",61762,29.47,1.75,0.00
"05/29/2025 00:35:00","MHK VL",61756,28.19,0.47,0.00
"05/29/2025 00:35:00","MILLWD",61759,29.05,1.33,0.00
"05/29/2025 00:35:00","N.Y.C.",61761,29.33,1.61,0.00
"05/29/2025 00:35:00","NORTH",61755,27.41,-0.30,0.00
"05/29/2025 00:35:00","NPX",61845,28.55,0.83,0.00
"05/29/2025 00:35:00","O H",61846,27.27,-0.44,0.00
"05/29/2025 00:35:00","PJM",61847,28.16,0.44,0.00
"05/29/2025 00:35:00","WEST",61752,27.66,-0.06,0.00
"05/29/2025 00:40:00","CAPITL",61757,28.31,1.01,0.00
"05/29/2025 00:40:00","CENTRL",61754,27.33,0.03,0.00
"05/29/2025 00:40:00","DUNWOD",61760,28.72,1.42,0.00
"05/29/2025 00:40:00","GENESE",61753,27.05,-0.25,0.00
"05/29/2025 00:40:00","H Q",61844,27.11,-0.19,0.00
"05/29/2025 00:40:00","HUD VL",61758,28.58,1.28,0.00
"05/29/2025 00:40:00","LONGIL",61762,29.05,1.75,0.00
"05/29/2025 00:40:00","MHK VL",61756,27.76,0.46,0.00
"05/29/2025 00:40:00","MILLWD",61759,28.64,1.34,0.00
"05/29/2025 00:40:00","N.Y.C.",61761,28.91,1.61,0.00
"05/29/2025 00:40:00","NORTH",61755,26.97,-0.33,0.00
"05/29/2025 00:40:00","NPX",61845,28.15,0.85,0.00
"05/29/2025 00:40:00","O H",61846,26.81,-0.49,0.00
"05/29/2025 00:40:00","PJM",61847,27.71,0.41,0.00
"05/29/2025 00:40:00","WEST",61752,27.19,-0.11,0.00
"05/29/2025 00:45:00","CAPITL",61757,28.28,1.01,0.00
"05/29/2025 00:45:00","CENTRL",61754,27.30,0.03,0.00
"05/29/2025 00:45:00","DUNWOD",61760,28.72,1.44,0.00
"05/29/2025 00:45:00","GENESE",61753,27.00,-0.27,0.00
"05/29/2025 00:45:00","H Q",61844,27.08,-0.19,0.00
"05/29/2025 00:45:00","HUD VL",61758,28.58,1.31,0.00
"05/29/2025 00:45:00","LONGIL",61762,29.07,1.80,0.00
"05/29/2025 00:45:00","MHK VL",61756,27.74,0.46,0.00
"05/29/2025 00:45:00","MILLWD",61759,28.61,1.34,0.00
"05/29/2025 00:45:00","N.Y.C.",61761,28.88,1.61,0.00
"05/29/2025 00:45:00","NORTH",61755,26.92,-0.36,0.00
"05/29/2025 00:45:00","NPX",61845,28.12,0.85,0.00
"05/29/2025 00:45:00","O H",61846,26.73,-0.55,0.00
"05/29/2025 00:45:00","PJM",61847,27.68,0.41,0.00
"05/29/2025 00:45:00","WEST",61752,27.14,-0.14,0.00
"05/29/2025 00:50:00","CAPITL",61757,28.18,1.01,0.00
"05/29/2025 00:50:00","CENTRL",61754,27.20,0.03,0.00
"05/29/2025 00:50:00","DUNWOD",61760,28.59,1.41,0.00
"05/29/2025 00:50:00","GENESE",61753,26.99,-0.19,0.00
"05/29/2025 00:50:00","H Q",61844,26.99,-0.19,0.00
"05/29/2025 00:50:00","HUD VL",61758,28.45,1.28,0.00
"05/29/2025 00:50:00","LONGIL",61762,28.92,1.74,0.00
