"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/10/2025 00:05:00","CAPITL",61757,31.06,1.00,-7.92
"09/10/2025 00:05:00","CENTRL",61754,21.82,-0.33,0.00
"09/10/2025 00:05:00","DUNWOD",61760,24.54,1.26,-1.13
"09/10/2025 00:05:00","GENESE",61753,21.57,-0.58,0.00
"09/10/2025 00:05:00","H Q",61844,22.12,-0.02,0.00
"09/10/2025 00:05:00","HUD VL",61758,24.53,1.11,-1.27
"09/10/2025 00:05:00","LONGIL",61762,24.65,1.37,-1.13
"09/10/2025 00:05:00","MHK VL",61756,23.08,0.51,-0.43
"09/10/2025 00:05:00","MILLWD",61759,24.46,1.17,-1.14
"09/10/2025 00:05:00","N.Y.C.",61761,24.70,1.42,-1.14
"09/10/2025 00:05:00","NORTH",61755,22.39,0.24,0.00
"09/10/2025 00:05:00","NPX",61845,27.10,0.97,-3.98
"09/10/2025 00:05:00","O H",61846,15.65,-1.17,5.32
"09/10/2025 00:05:00","PJM",61847,22.86,0.04,-0.67
"09/10/2025 00:05:00","WEST",61752,21.17,-0.97,0.00
"09/10/2025 00:10:00","CAPITL",61757,30.73,1.02,-6.53
"09/10/2025 00:10:00","CENTRL",61754,22.88,-0.30,0.00
"09/10/2025 00:10:00","DUNWOD",61760,25.39,1.27,-0.93
"09/10/2025 00:10:00","GENESE",61753,22.67,-0.51,0.00
"09/10/2025 00:10:00","H Q",61844,23.14,-0.05,0.00
"09/10/2025 00:10:00","HUD VL",61758,25.36,1.14,-1.05
"09/10/2025 00:10:00","LONGIL",61762,25.51,1.39,-0.94
"09/10/2025 00:10:00","MHK VL",61756,24.06,0.53,-0.34
"09/10/2025 00:10:00","MILLWD",61759,25.30,1.18,-0.94
"09/10/2025 00:10:00","N.Y.C.",61761,25.56,1.44,-0.94
"09/10/2025 00:10:00","NORTH",61755,23.41,0.23,0.00
"09/10/2025 00:10:00","NPX",61845,27.45,0.97,-3.29
"09/10/2025 00:10:00","O H",61846,16.81,-1.04,5.32
"09/10/2025 00:10:00","PJM",61847,23.80,0.07,-0.55
"09/10/2025 00:10:00","WEST",61752,22.32,-0.86,0.00
"09/10/2025 00:15:00","CAPITL",61757,25.55,1.12,0.00
"09/10/2025 00:15:00","CENTRL",61754,24.20,-0.22,0.00
"09/10/2025 00:15:00","DUNWOD",61760,25.69,1.27,0.00
"09/10/2025 00:15:00","GENESE",61753,24.08,-0.34,0.00
"09/10/2025 00:15:00","H Q",61844,24.35,-0.07,0.00
"09/10/2025 00:15:00","HUD VL",61758,25.55,1.12,0.00
"09/10/2025 00:15:00","LONGIL",61762,25.77,1.34,0.00
"09/10/2025 00:15:00","MHK VL",61756,25.01,0.59,0.00
"09/10/2025 00:15:00","MILLWD",61759,25.60,1.17,0.00
"09/10/2025 00:15:00","N.Y.C.",61761,25.82,1.39,0.00
"09/10/2025 00:15:00","NORTH",61755,24.57,0.15,0.00
"09/10/2025 00:15:00","NPX",61845,25.40,0.98,0.00
"09/10/2025 00:15:00","O H",61846,18.29,-0.81,5.32
"09/10/2025 00:15:00","PJM",61847,24.57,0.15,0.00
"09/10/2025 00:15:00","WEST",61752,23.84,-0.59,0.00
"09/10/2025 00:20:00","CAPITL",61757,25.69,1.13,0.00
"09/10/2025 00:20:00","CENTRL",61754,24.47,-0.10,0.00
"09/10/2025 00:20:00","DUNWOD",61760,25.79,1.23,0.00
"09/10/2025 00:20:00","GENESE",61753,24.32,-0.25,0.00
"09/10/2025 00:20:00","H Q",61844,24.47,-0.10,0.00
"09/10/2025 00:20:00","HUD VL",61758,25.64,1.08,0.00
"09/10/2025 00:20:00","LONGIL",61762,25.86,1.30,0.00
"09/10/2025 00:20:00","MHK VL",61756,25.15,0.59,0.00
"09/10/2025 00:20:00","MILLWD",61759,25.69,1.13,0.00
"09/10/2025 00:20:00","N.Y.C.",61761,25.86,1.30,0.00
"09/10/2025 00:20:00","NORTH",61755,24.69,0.12,0.00
"09/10/2025 00:20:00","NPX",61845,25.50,0.93,0.00
"09/10/2025 00:20:00","O H",61846,23.92,-0.64,0.00
"09/10/2025 00:20:00","PJM",61847,24.78,0.22,0.00
"09/10/2025 00:20:00","WEST",61752,24.17,-0.39,0.00
"09/10/2025 00:25:00","CAPITL",61757,25.65,1.15,0.00
"09/10/2025 00:25:00","CENTRL",61754,24.32,-0.17,0.00
"09/10/2025 00:25:00","DUNWOD",61760,25.74,1.25,0.00
"09/10/2025 00:25:00","GENESE",61753,24.18,-0.32,0.00
"09/10/2025 00:25:00","H Q",61844,24.40,-0.10,0.00
"09/10/2025 00:25:00","HUD VL",61758,25.62,1.13,0.00
"09/10/2025 00:25:00","LONGIL",61762,25.84,1.35,0.00
"09/10/2025 00:25:00","MHK VL",61756,25.08,0.59,0.00
"09/10/2025 00:25:00","MILLWD",61759,25.67,1.18,0.00
"09/10/2025 00:25:00","N.Y.C.",61761,25.84,1.35,0.00
"09/10/2025 00:25:00","NORTH",61755,24.59,0.10,0.00
"09/10/2025 00:25:00","NPX",61845,25.48,0.98,0.00
"09/10/2025 00:25:00","O H",61846,23.73,-0.76,0.00
"09/10/2025 00:25:00","PJM",61847,24.69,0.20,0.00
"09/10/2025 00:25:00","WEST",61752,23.98,-0.52,0.00
"09/10/2025 00:30:00","CAPITL",61757,31.58,1.02,-8.39
"09/10/2025 00:30:00","CENTRL",61754,21.92,-0.24,0.00
"09/10/2025 00:30:00","DUNWOD",61760,24.56,1.20,-1.20
"09/10/2025 00:30:00","GENESE",61753,21.79,-0.38,0.00
"09/10/2025 00:30:00","H Q",61844,22.10,-0.07,0.00
"09/10/2025 00:30:00","HUD VL",61758,24.55,1.04,-1.35
"09/10/2025 00:30:00","LONGIL",61762,24.65,1.28,-1.20
"09/10/2025 00:30:00","MHK VL",61756,23.13,0.53,-0.44
