"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/22/2025 00:05:00","CAPITL",61757,27.09,0.56,0.00
"08/22/2025 00:05:00","CENTRL",61754,26.48,-0.05,0.00
"08/22/2025 00:05:00","DUNWOD",61760,27.23,0.69,0.00
"08/22/2025 00:05:00","GENESE",61753,26.70,0.16,0.00
"08/22/2025 00:05:00","H Q",61844,26.39,0.37,0.52
"08/22/2025 00:05:00","HUD VL",61758,27.09,0.56,0.00
"08/22/2025 00:05:00","LONGIL",61762,27.15,0.61,0.00
"08/22/2025 00:05:00","MHK VL",61756,27.49,0.95,0.00
"08/22/2025 00:05:00","MILLWD",61759,27.09,0.56,0.00
"08/22/2025 00:05:00","N.Y.C.",61761,27.33,0.80,0.00
"08/22/2025 00:05:00","NORTH",61755,27.44,0.90,0.00
"08/22/2025 00:05:00","NPX",61845,26.25,0.24,0.52
"08/22/2025 00:05:00","O H",61846,26.43,-0.11,0.00
"08/22/2025 00:05:00","PJM",61847,26.07,0.05,0.52
"08/22/2025 00:05:00","WEST",61752,26.86,0.32,0.00
"08/22/2025 00:10:00","CAPITL",61757,26.48,0.55,0.00
"08/22/2025 00:10:00","CENTRL",61754,25.86,-0.08,0.00
"08/22/2025 00:10:00","DUNWOD",61760,26.61,0.67,0.00
"08/22/2025 00:10:00","GENESE",61753,26.10,0.16,0.00
"08/22/2025 00:10:00","H Q",61844,25.76,0.34,0.52
"08/22/2025 00:10:00","HUD VL",61758,26.48,0.55,0.00
"08/22/2025 00:10:00","LONGIL",61762,26.56,0.62,0.00
"08/22/2025 00:10:00","MHK VL",61756,26.87,0.93,0.00
"08/22/2025 00:10:00","MILLWD",61759,26.51,0.57,0.00
"08/22/2025 00:10:00","N.Y.C.",61761,26.77,0.83,0.00
"08/22/2025 00:10:00","NORTH",61755,26.77,0.83,0.00
"08/22/2025 00:10:00","NPX",61845,25.68,0.26,0.52
"08/22/2025 00:10:00","O H",61846,25.86,-0.08,0.00
