"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/21/2025 00:05:00","CAPITL",61757,29.14,0.93,0.00
"04/21/2025 00:05:00","CENTRL",61754,27.76,-0.45,0.00
"04/21/2025 00:05:00","DUNWOD",61760,29.82,1.61,0.00
"04/21/2025 00:05:00","GENESE",61753,26.61,-1.61,0.00
"04/21/2025 00:05:00","H Q",61844,28.41,0.20,0.00
"04/21/2025 00:05:00","HUD VL",61758,29.43,1.21,0.00
"04/21/2025 00:05:00","LONGIL",61762,29.57,1.35,0.00
"04/21/2025 00:05:00","MHK VL",61756,28.92,0.71,0.00
"04/21/2025 00:05:00","MILLWD",61759,29.65,1.44,0.00
"04/21/2025 00:05:00","N.Y.C.",61761,30.11,1.89,0.00
"04/21/2025 00:05:00","NORTH",61755,28.83,0.62,0.00
"04/21/2025 00:05:00","NPX",61845,29.20,0.99,0.00
"04/21/2025 00:05:00","O H",61846,25.65,-2.57,0.00
"04/21/2025 00:05:00","PJM",61847,28.02,-0.20,0.00
"04/21/2025 00:05:00","WEST",61752,26.10,-2.12,0.00
"04/21/2025 00:10:00","CAPITL",61757,29.18,0.96,0.00
"04/21/2025 00:10:00","CENTRL",61754,27.77,-0.45,0.00
"04/21/2025 00:10:00","DUNWOD",61760,29.83,1.61,0.00
"04/21/2025 00:10:00","GENESE",61753,26.64,-1.58,0.00
"04/21/2025 00:10:00","H Q",61844,28.39,0.17,0.00
"04/21/2025 00:10:00","HUD VL",61758,29.43,1.21,0.00
"04/21/2025 00:10:00","LONGIL",61762,29.55,1.33,0.00
"04/21/2025 00:10:00","MHK VL",61756,28.95,0.73,0.00
"04/21/2025 00:10:00","MILLWD",61759,29.63,1.41,0.00
"04/21/2025 00:10:00","N.Y.C.",61761,30.11,1.89,0.00
"04/21/2025 00:10:00","NORTH",61755,28.79,0.56,0.00
"04/21/2025 00:10:00","NPX",61845,29.21,0.99,0.00
"04/21/2025 00:10:00","O H",61846,25.68,-2.54,0.00
"04/21/2025 00:10:00","PJM",61847,27.99,-0.23,0.00
"04/21/2025 00:10:00","WEST",61752,26.13,-2.09,0.00
"04/21/2025 00:15:00","CAPITL",61757,28.35,0.90,0.00
