"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/21/2025 00:05:00","CAPITL",61757,37.90,0.74,0.00
"05/21/2025 00:05:00","CENTRL",61754,36.19,-0.97,0.00
"05/21/2025 00:05:00","DUNWOD",61760,38.76,1.60,0.00
"05/21/2025 00:05:00","GENESE",61753,35.15,-2.01,0.00
"05/21/2025 00:05:00","H Q",61844,37.35,0.19,0.00
"05/21/2025 00:05:00","HUD VL",61758,38.61,1.45,0.00
"05/21/2025 00:05:00","LONGIL",61762,43.88,2.30,-4.41
"05/21/2025 00:05:00","MHK VL",61756,37.75,0.59,0.00
"05/21/2025 00:05:00","MILLWD",61759,38.65,1.49,0.00
"05/21/2025 00:05:00","N.Y.C.",61761,38.83,1.67,0.00
"05/21/2025 00:05:00","NORTH",61755,37.64,0.48,0.00
"05/21/2025 00:05:00","NPX",61845,37.68,0.52,0.00
"05/21/2025 00:05:00","O H",61846,34.07,-3.08,0.00
"05/21/2025 00:05:00","PJM",61847,36.86,-0.30,0.00
"05/21/2025 00:05:00","WEST",61752,34.74,-2.41,0.00
"05/21/2025 00:10:00","CAPITL",61757,37.16,0.77,0.00
"05/21/2025 00:10:00","CENTRL",61754,35.41,-0.98,0.00
"05/21/2025 00:10:00","DUNWOD",61760,37.99,1.60,0.00
"05/21/2025 00:10:00","GENESE",61753,34.32,-2.07,0.00
"05/21/2025 00:10:00","H Q",61844,36.54,0.15,0.00
"05/21/2025 00:10:00","HUD VL",61758,37.85,1.46,0.00
"05/21/2025 00:10:00","LONGIL",61762,46.96,2.29,-8.27
"05/21/2025 00:10:00","MHK VL",61756,36.94,0.55,0.00
"05/21/2025 00:10:00","MILLWD",61759,37.89,1.49,0.00
"05/21/2025 00:10:00","N.Y.C.",61761,38.07,1.67,0.00
"05/21/2025 00:10:00","NORTH",61755,36.76,0.36,0.00
"05/21/2025 00:10:00","NPX",61845,36.97,0.58,0.00
"05/21/2025 00:10:00","O H",61846,33.26,-3.13,0.00
"05/21/2025 00:10:00","PJM",61847,36.14,-0.25,0.00
"05/21/2025 00:10:00","WEST",61752,33.92,-2.48,0.00
"05/21/2025 00:15:00","CAPITL",61757,38.07,0.78,0.00
"05/21/2025 00:15:00","CENTRL",61754,36.28,-1.00,0.00
"05/21/2025 00:15:00","DUNWOD",61760,38.88,1.60,0.00
"05/21/2025 00:15:00","GENESE",61753,35.16,-2.12,0.00
"05/21/2025 00:15:00","H Q",61844,37.43,0.15,0.00
"05/21/2025 00:15:00","HUD VL",61758,38.73,1.45,0.00
"05/21/2025 00:15:00","LONGIL",61762,44.96,2.27,-5.41
"05/21/2025 00:15:00","MHK VL",61756,37.84,0.56,0.00
"05/21/2025 00:15:00","MILLWD",61759,38.73,1.45,0.00
"05/21/2025 00:15:00","N.Y.C.",61761,39.00,1.72,0.00
"05/21/2025 00:15:00","NORTH",61755,37.69,0.41,0.00
"05/21/2025 00:15:00","NPX",61845,37.91,0.63,0.00
"05/21/2025 00:15:00","O H",61846,34.07,-3.21,0.00
"05/21/2025 00:15:00","PJM",61847,36.94,-0.34,0.00
"05/21/2025 00:15:00","WEST",61752,34.71,-2.57,0.00
"05/21/2025 00:20:00","CAPITL",61757,37.94,0.78,0.00
"05/21/2025 00:20:00","CENTRL",61754,36.23,-0.93,0.00
"05/21/2025 00:20:00","DUNWOD",61760,38.61,1.45,0.00
"05/21/2025 00:20:00","GENESE",61753,35.11,-2.04,0.00
"05/21/2025 00:20:00","H Q",61844,37.35,0.19,0.00
"05/21/2025 00:20:00","HUD VL",61758,38.46,1.30,0.00
"05/21/2025 00:20:00","LONGIL",61762,44.73,2.15,-5.42
"05/21/2025 00:20:00","MHK VL",61756,37.75,0.59,0.00
