"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/12/2026 00:05:00","CAPITL",61757,58.96,2.38,0.00
"01/12/2026 00:05:00","CENTRL",61754,61.95,-1.87,-7.24
"01/12/2026 00:05:00","DUNWOD",61760,60.48,3.90,0.00
"01/12/2026 00:05:00","GENESE",61753,52.56,-4.02,0.00
"01/12/2026 00:05:00","H Q",61844,56.86,0.28,0.00
"01/12/2026 00:05:00","HUD VL",61758,60.09,3.51,0.00
"01/12/2026 00:05:00","LONGIL",61762,61.73,5.15,0.00
"01/12/2026 00:05:00","MHK VL",61756,57.31,0.73,0.00
"01/12/2026 00:05:00","MILLWD",61759,60.31,3.73,0.00
"01/12/2026 00:05:00","N.Y.C.",61761,60.71,4.13,0.00
"01/12/2026 00:05:00","NORTH",61755,57.15,0.57,0.00
"01/12/2026 00:05:00","NPX",61845,59.18,2.60,0.00
"01/12/2026 00:05:00","O H",61846,36.39,-6.79,13.40
"01/12/2026 00:05:00","PJM",61847,34.84,-0.68,21.06
"01/12/2026 00:05:00","WEST",61752,35.75,-5.49,15.34
"01/12/2026 00:10:00","CAPITL",61757,56.68,2.28,0.00
"01/12/2026 00:10:00","CENTRL",61754,59.85,-1.69,-7.14
"01/12/2026 00:10:00","DUNWOD",61760,58.10,3.70,0.00
"01/12/2026 00:10:00","GENESE",61753,50.65,-3.75,0.00
"01/12/2026 00:10:00","H Q",61844,54.62,0.22,0.00
"01/12/2026 00:10:00","HUD VL",61758,57.72,3.32,0.00
"01/12/2026 00:10:00","LONGIL",61762,59.30,4.90,0.00
"01/12/2026 00:10:00","MHK VL",61756,55.10,0.71,0.00
"01/12/2026 00:10:00","MILLWD",61759,57.93,3.53,0.00
"01/12/2026 00:10:00","N.Y.C.",61761,58.37,3.97,0.00
"01/12/2026 00:10:00","NORTH",61755,54.89,0.49,0.00
"01/12/2026 00:10:00","NPX",61845,56.90,2.50,0.00
"01/12/2026 00:10:00","O H",61846,34.83,-6.36,13.20
"01/12/2026 00:10:00","PJM",61847,32.85,-0.54,21.01
