"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/18/2025 00:05:00","CAPITL",61757,48.63,2.00,0.00
"12/18/2025 00:05:00","CENTRL",61754,46.39,-0.23,0.00
"12/18/2025 00:05:00","DUNWOD",61760,49.05,2.42,0.00
"12/18/2025 00:05:00","GENESE",61753,45.41,-1.21,0.00
"12/18/2025 00:05:00","H Q",61844,46.67,0.05,0.00
"12/18/2025 00:05:00","HUD VL",61758,48.77,2.15,0.00
"12/18/2025 00:05:00","LONGIL",61762,50.03,3.40,0.00
"12/18/2025 00:05:00","MHK VL",61756,48.16,1.54,0.00
"12/18/2025 00:05:00","MILLWD",61759,48.86,2.24,0.00
"12/18/2025 00:05:00","N.Y.C.",61761,49.23,2.61,0.00
"12/18/2025 00:05:00","NORTH",61755,47.46,0.84,0.00
"12/18/2025 00:05:00","NPX",61845,47.98,1.49,0.13
"12/18/2025 00:05:00","O H",61846,44.43,-2.19,0.00
"12/18/2025 00:05:00","PJM",61847,46.81,0.19,0.00
"12/18/2025 00:05:00","WEST",61752,45.88,-0.75,0.00
"12/18/2025 00:10:00","CAPITL",61757,48.63,1.92,0.00
"12/18/2025 00:10:00","CENTRL",61754,46.39,-0.32,0.00
"12/18/2025 00:10:00","DUNWOD",61760,49.00,2.29,0.00
"12/18/2025 00:10:00","GENESE",61753,45.40,-1.31,0.00
"12/18/2025 00:10:00","H Q",61844,46.85,0.14,0.00
"12/18/2025 00:10:00","HUD VL",61758,48.72,2.01,0.00
"12/18/2025 00:10:00","LONGIL",61762,50.03,3.32,0.00
"12/18/2025 00:10:00","MHK VL",61756,48.16,1.45,0.00
"12/18/2025 00:10:00","MILLWD",61759,48.82,2.10,0.00
"12/18/2025 00:10:00","N.Y.C.",61761,49.23,2.52,0.00
"12/18/2025 00:10:00","NORTH",61755,47.79,1.08,0.00
"12/18/2025 00:10:00","NPX",61845,48.03,1.45,0.13
"12/18/2025 00:10:00","O H",61846,44.38,-2.33,0.00
"12/18/2025 00:10:00","PJM",61847,46.67,-0.05,0.00
"12/18/2025 00:10:00","WEST",61752,45.68,-1.03,0.00
"12/18/2025 00:15:00","CAPITL",61757,49.83,2.01,0.00
"12/18/2025 00:15:00","CENTRL",61754,47.30,-0.52,0.00
"12/18/2025 00:15:00","DUNWOD",61760,50.07,2.25,0.00
"12/18/2025 00:15:00","GENESE",61753,46.20,-1.63,0.00
"12/18/2025 00:15:00","H Q",61844,48.01,0.19,0.00
"12/18/2025 00:15:00","HUD VL",61758,49.83,2.01,0.00
"12/18/2025 00:15:00","LONGIL",61762,51.07,3.25,0.00
"12/18/2025 00:15:00","MHK VL",61756,49.25,1.43,0.00
"12/18/2025 00:15:00","MILLWD",61759,49.92,2.10,0.00
"12/18/2025 00:15:00","N.Y.C.",61761,50.26,2.44,0.00
"12/18/2025 00:15:00","NORTH",61755,49.11,1.29,0.00
"12/18/2025 00:15:00","NPX",61845,49.22,1.53,0.13
"12/18/2025 00:15:00","O H",61846,45.00,-2.82,0.00
"12/18/2025 00:15:00","PJM",61847,47.54,-0.29,0.00
"12/18/2025 00:15:00","WEST",61752,46.29,-1.53,0.00
"12/18/2025 00:20:00","CAPITL",61757,55.83,2.35,0.00
"12/18/2025 00:20:00","CENTRL",61754,52.78,-0.70,0.00
"12/18/2025 00:20:00","DUNWOD",61760,55.94,2.46,0.00
