"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/29/2025 00:05:00","CAPITL",61757,32.17,1.00,0.00
"03/29/2025 00:05:00","CENTRL",61754,30.52,-0.66,0.00
"03/29/2025 00:05:00","DUNWOD",61760,32.39,1.21,0.00
"03/29/2025 00:05:00","GENESE",61753,29.74,-1.43,0.00
"03/29/2025 00:05:00","H Q",61844,31.42,0.25,0.00
"03/29/2025 00:05:00","HUD VL",61758,32.14,0.97,0.00
"03/29/2025 00:05:00","LONGIL",61762,32.62,1.43,-0.01
"03/29/2025 00:05:00","MHK VL",61756,31.74,0.56,0.00
"03/29/2025 00:05:00","MILLWD",61759,32.24,1.06,0.00
"03/29/2025 00:05:00","N.Y.C.",61761,35.46,1.37,-2.92
"03/29/2025 00:05:00","NORTH",61755,31.77,0.59,0.00
"03/29/2025 00:05:00","NPX",61845,31.92,0.75,0.00
"03/29/2025 00:05:00","O H",61846,28.59,-2.59,0.00
"03/29/2025 00:05:00","PJM",61847,30.46,-0.72,0.00
"03/29/2025 00:05:00","WEST",61752,28.90,-2.27,0.00
"03/29/2025 00:10:00","CAPITL",61757,31.99,1.02,0.00
"03/29/2025 00:10:00","CENTRL",61754,30.32,-0.65,0.00
"03/29/2025 00:10:00","DUNWOD",61760,32.18,1.21,0.00
"03/29/2025 00:10:00","GENESE",61753,29.58,-1.39,0.00
"03/29/2025 00:10:00","H Q",61844,31.19,0.22,0.00
"03/29/2025 00:10:00","HUD VL",61758,31.94,0.96,0.00
"03/29/2025 00:10:00","LONGIL",61762,32.38,1.40,-0.01
"03/29/2025 00:10:00","MHK VL",61756,31.53,0.56,0.00
"03/29/2025 00:10:00","MILLWD",61759,31.99,1.02,0.00
"03/29/2025 00:10:00","N.Y.C.",61761,35.24,1.36,-2.91
"03/29/2025 00:10:00","NORTH",61755,31.53,0.56,0.00
"03/29/2025 00:10:00","NPX",61845,31.72,0.74,0.00
"03/29/2025 00:10:00","O H",61846,28.43,-2.54,0.00
"03/29/2025 00:10:00","PJM",61847,30.26,-0.71,0.00
"03/29/2025 00:10:00","WEST",61752,28.71,-2.26,0.00
"03/29/2025 00:15:00","CAPITL",61757,32.13,1.03,0.00
"03/29/2025 00:15:00","CENTRL",61754,30.42,-0.68,0.00
"03/29/2025 00:15:00","DUNWOD",61760,32.32,1.21,0.00
"03/29/2025 00:15:00","GENESE",61753,29.71,-1.40,0.00
"03/29/2025 00:15:00","H Q",61844,31.30,0.19,0.00
"03/29/2025 00:15:00","HUD VL",61758,32.10,1.00,0.00
"03/29/2025 00:15:00","LONGIL",61762,32.52,1.40,-0.01
"03/29/2025 00:15:00","MHK VL",61756,31.64,0.53,0.00
"03/29/2025 00:15:00","MILLWD",61759,32.17,1.06,0.00
"03/29/2025 00:15:00","N.Y.C.",61761,35.40,1.40,-2.89
"03/29/2025 00:15:00","NORTH",61755,31.60,0.50,0.00
"03/29/2025 00:15:00","NPX",61845,31.89,0.78,0.00
"03/29/2025 00:15:00","O H",61846,28.56,-2.55,0.00
"03/29/2025 00:15:00","PJM",61847,30.39,-0.71,0.00
"03/29/2025 00:15:00","WEST",61752,28.84,-2.27,0.00
"03/29/2025 00:20:00","CAPITL",61757,30.88,0.99,0.00
"03/29/2025 00:20:00","CENTRL",61754,29.24,-0.66,0.00
"03/29/2025 00:20:00","DUNWOD",61760,31.06,1.16,0.00
"03/29/2025 00:20:00","GENESE",61753,28.52,-1.37,0.00
"03/29/2025 00:20:00","H Q",61844,30.08,0.18,0.00
"03/29/2025 00:20:00","HUD VL",61758,30.85,0.96,0.00
"03/29/2025 00:20:00","LONGIL",61762,31.28,1.38,-0.01
"03/29/2025 00:20:00","MHK VL",61756,30.37,0.48,0.00
"03/29/2025 00:20:00","MILLWD",61759,30.91,1.02,0.00
"03/29/2025 00:20:00","N.Y.C.",61761,34.32,1.35,-3.08
"03/29/2025 00:20:00","NORTH",61755,30.34,0.45,0.00
"03/29/2025 00:20:00","NPX",61845,30.64,0.75,0.00
"03/29/2025 00:20:00","O H",61846,27.41,-2.48,0.00
"03/29/2025 00:20:00","PJM",61847,29.21,-0.69,0.00
"03/29/2025 00:20:00","WEST",61752,27.68,-2.21,0.00
"03/29/2025 00:25:00","CAPITL",61757,29.89,0.98,0.00
"03/29/2025 00:25:00","CENTRL",61754,28.27,-0.64,0.00
"03/29/2025 00:25:00","DUNWOD",61760,30.10,1.19,0.00
"03/29/2025 00:25:00","GENESE",61753,27.55,-1.36,0.00
"03/29/2025 00:25:00","H Q",61844,29.05,0.15,0.00
"03/29/2025 00:25:00","HUD VL",61758,29.86,0.95,0.00
"03/29/2025 00:25:00","LONGIL",61762,30.30,1.39,0.00
"03/29/2025 00:25:00","MHK VL",61756,29.34,0.43,0.00
"03/29/2025 00:25:00","MILLWD",61759,29.92,1.01,0.00
"03/29/2025 00:25:00","N.Y.C.",61761,33.47,1.33,-3.23
"03/29/2025 00:25:00","NORTH",61755,29.31,0.40,0.00
"03/29/2025 00:25:00","NPX",61845,29.63,0.72,0.00
"03/29/2025 00:25:00","O H",61846,26.45,-2.46,0.00
"03/29/2025 00:25:00","PJM",61847,28.27,-0.64,0.00
"03/29/2025 00:25:00","WEST",61752,26.71,-2.20,0.00
"03/29/2025 00:30:00","CAPITL",61757,30.81,1.01,0.00
"03/29/2025 00:30:00","CENTRL",61754,29.14,-0.66,0.00
"03/29/2025 00:30:00","DUNWOD",61760,31.05,1.25,0.00
"03/29/2025 00:30:00","GENESE",61753,28.37,-1.43,0.00
"03/29/2025 00:30:00","H Q",61844,29.95,0.15,0.00
"03/29/2025 00:30:00","HUD VL",61758,30.81,1.01,0.00
"03/29/2025 00:30:00","LONGIL",61762,31.30,1.49,-0.01
"03/29/2025 00:30:00","MHK VL",61756,30.22,0.42,0.00
"03/29/2025 00:30:00","MILLWD",61759,30.87,1.07,0.00
"03/29/2025 00:30:00","N.Y.C.",61761,34.28,1.40,-3.08
"03/29/2025 00:30:00","NORTH",61755,30.19,0.39,0.00
"03/29/2025 00:30:00","NPX",61845,30.57,0.77,0.00
"03/29/2025 00:30:00","O H",61846,27.24,-2.56,0.00
"03/29/2025 00:30:00","PJM",61847,29.14,-0.66,0.00
"03/29/2025 00:30:00","WEST",61752,27.53,-2.27,0.00
"03/29/2025 00:35:00","CAPITL",61757,29.96,1.01,0.00
"03/29/2025 00:35:00","CENTRL",61754,28.29,-0.66,0.00
"03/29/2025 00:35:00","DUNWOD",61760,30.20,1.24,0.00
"03/29/2025 00:35:00","GENESE",61753,27.53,-1.42,0.00
"03/29/2025 00:35:00","H Q",61844,29.07,0.12,0.00
"03/29/2025 00:35:00","HUD VL",61758,29.96,1.01,0.00
"03/29/2025 00:35:00","LONGIL",61762,30.43,1.48,0.00
"03/29/2025 00:35:00","MHK VL",61756,29.36,0.41,0.00
"03/29/2025 00:35:00","MILLWD",61759,30.02,1.07,0.00
"03/29/2025 00:35:00","N.Y.C.",61761,33.39,1.39,-3.05
"03/29/2025 00:35:00","NORTH",61755,29.30,0.35,0.00
"03/29/2025 00:35:00","NPX",61845,29.76,0.81,0.00
"03/29/2025 00:35:00","O H",61846,26.40,-2.55,0.00
"03/29/2025 00:35:00","PJM",61847,28.29,-0.66,0.00
"03/29/2025 00:35:00","WEST",61752,26.66,-2.29,0.00
"03/29/2025 00:40:00","CAPITL",61757,28.23,0.93,0.00
"03/29/2025 00:40:00","CENTRL",61754,26.73,-0.57,0.00
"03/29/2025 00:40:00","DUNWOD",61760,28.48,1.17,0.00
"03/29/2025 00:40:00","GENESE",61753,26.05,-1.26,0.00
"03/29/2025 00:40:00","H Q",61844,27.39,0.08,0.00
"03/29/2025 00:40:00","HUD VL",61758,28.26,0.96,0.00
"03/29/2025 00:40:00","LONGIL",61762,28.67,1.36,0.00
"03/29/2025 00:40:00","MHK VL",61756,27.69,0.38,0.00
"03/29/2025 00:40:00","MILLWD",61759,28.34,1.04,0.00
"03/29/2025 00:40:00","N.Y.C.",61761,31.92,1.31,-3.31
"03/29/2025 00:40:00","NORTH",61755,27.58,0.27,0.00
"03/29/2025 00:40:00","NPX",61845,28.07,0.76,0.00
"03/29/2025 00:40:00","O H",61846,25.03,-2.27,0.01
"03/29/2025 00:40:00","PJM",61847,26.76,-0.55,0.00
"03/29/2025 00:40:00","WEST",61752,25.30,-1.99,0.01
"03/29/2025 00:45:00","CAPITL",61757,29.94,1.01,0.00
"03/29/2025 00:45:00","CENTRL",61754,28.92,-0.66,-0.66
"03/29/2025 00:45:00","DUNWOD",61760,30.20,1.27,0.00
"03/29/2025 00:45:00","GENESE",61753,27.59,-1.33,0.00
"03/29/2025 00:45:00","H Q",61844,29.01,0.09,0.00
"03/29/2025 00:45:00","HUD VL",61758,30.00,1.07,0.00
"03/29/2025 00:45:00","LONGIL",61762,30.43,1.50,0.00
"03/29/2025 00:45:00","MHK VL",61756,29.30,0.38,0.00
"03/29/2025 00:45:00","MILLWD",61759,30.05,1.13,0.00
"03/29/2025 00:45:00","N.Y.C.",61761,33.42,1.45,-3.05
"03/29/2025 00:45:00","NORTH",61755,29.18,0.26,0.00
