"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/20/2025 00:05:00","CAPITL",61757,31.07,0.94,0.00
"03/20/2025 00:05:00","CENTRL",61754,29.11,-1.02,0.00
"03/20/2025 00:05:00","DUNWOD",61760,31.43,1.29,0.00
"03/20/2025 00:05:00","GENESE",61753,28.39,-1.75,0.00
"03/20/2025 00:05:00","H Q",61844,30.41,0.27,0.00
"03/20/2025 00:05:00","HUD VL",61758,31.22,1.08,0.00
"03/20/2025 00:05:00","LONGIL",61762,31.79,1.66,0.00
"03/20/2025 00:05:00","MHK VL",61756,30.08,-0.06,0.00
"03/20/2025 00:05:00","MILLWD",61759,31.31,1.17,0.00
"03/20/2025 00:05:00","N.Y.C.",61761,34.93,1.45,-3.35
"03/20/2025 00:05:00","NORTH",61755,30.47,0.33,0.00
"03/20/2025 00:05:00","NPX",61845,31.19,1.05,0.00
"03/20/2025 00:05:00","O H",61846,27.45,-2.68,0.00
"03/20/2025 00:05:00","PJM",61847,28.51,-0.66,0.96
"03/20/2025 00:05:00","WEST",61752,27.82,-2.32,0.00
"03/20/2025 00:10:00","CAPITL",61757,28.20,0.93,0.00
"03/20/2025 00:10:00","CENTRL",61754,26.14,-0.96,0.18
"03/20/2025 00:10:00","DUNWOD",61760,28.58,1.31,0.00
"03/20/2025 00:10:00","GENESE",61753,25.16,-1.61,0.50
"03/20/2025 00:10:00","H Q",61844,27.44,0.16,0.00
"03/20/2025 00:10:00","HUD VL",61758,28.36,1.09,0.00
"03/20/2025 00:10:00","LONGIL",61762,28.91,1.64,0.00
"03/20/2025 00:10:00","MHK VL",61756,27.40,-0.03,-0.15
"03/20/2025 00:10:00","MILLWD",61759,28.47,1.20,0.00
"03/20/2025 00:10:00","N.Y.C.",61761,32.45,1.44,-3.74
"03/20/2025 00:10:00","NORTH",61755,27.49,0.22,0.00
"03/20/2025 00:10:00","NPX",61845,28.33,1.06,0.00
"03/20/2025 00:10:00","O H",61846,24.08,-2.48,0.71
"03/20/2025 00:10:00","PJM",61847,25.33,-0.52,1.42
"03/20/2025 00:10:00","WEST",61752,24.32,-2.15,0.79
"03/20/2025 00:15:00","CAPITL",61757,34.35,1.07,0.00
"03/20/2025 00:15:00","CENTRL",61754,34.79,-1.00,-2.50
"03/20/2025 00:15:00","DUNWOD",61760,34.79,1.50,0.00
"03/20/2025 00:15:00","GENESE",61753,31.36,-1.93,0.00
"03/20/2025 00:15:00","H Q",61844,33.46,0.17,0.00
"03/20/2025 00:15:00","HUD VL",61758,34.55,1.26,0.00
"03/20/2025 00:15:00","LONGIL",61762,35.15,1.86,0.00
"03/20/2025 00:15:00","MHK VL",61756,33.29,0.00,0.00
"03/20/2025 00:15:00","MILLWD",61759,34.66,1.37,0.00
"03/20/2025 00:15:00","N.Y.C.",61761,37.75,1.66,-2.80
"03/20/2025 00:15:00","NORTH",61755,33.46,0.17,0.00
