Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/06/2025 00:00,CENTRAL EAST - VC,23330,1959.57,2975,-9999
09/06/2025 00:00,DYSINGER EAST,23326,967.77,2850,-9999
09/06/2025 00:00,MOSES SOUTH,23319,-167.77,3000,-1600
09/06/2025 00:00,SCH - HQ - NY,23324,-624,1500,-980
09/06/2025 00:00,SCH - HQ_CEDARS,325274,-19,70,-40
09/06/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-624,1310,-9999
09/06/2025 00:00,SCH - NE - NY,23318,-648.97,700,-1600
09/06/2025 00:00,SCH - NPX_1385,325277,-10,125,-125
09/06/2025 00:00,SCH - NPX_CSC,325154,330,330,-330
09/06/2025 00:00,SCH - OH - NY,23317,1297.27,1950,-1400
09/06/2025 00:00,SCH - PJ - NY,23316,1419.08,2000,-1050
09/06/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
09/06/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
09/06/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
09/06/2025 00:00,SPR/DUN-SOUTH,23320,2150.8,4600,-9999
09/06/2025 00:00,TOTAL EAST,23314,3510.29,7550,-9999
09/06/2025 00:00,UPNY CONED,23315,3273.4,5610,-9999
09/06/2025 00:00,WEST CENTRAL,23312,597.21,9999,-9999
09/06/2025 00:05,CENTRAL EAST - VC,23330,2146.67,2975,-9999
09/06/2025 00:05,DYSINGER EAST,23326,994.34,2850,-9999
09/06/2025 00:05,MOSES SOUTH,23319,201.83,3000,-1600
09/06/2025 00:05,SCH - HQ - NY,23324,-300,1500,-980
09/06/2025 00:05,SCH - HQ_CEDARS,325274,0,70,-40
09/06/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-300,1310,-9999
09/06/2025 00:05,SCH - NE - NY,23318,-799.24,700,-1600
09/06/2025 00:05,SCH - NPX_1385,325277,-48,125,-125
09/06/2025 00:05,SCH - NPX_CSC,325154,330,330,-330
09/06/2025 00:05,SCH - OH - NY,23317,1349.21,1950,-1400
09/06/2025 00:05,SCH - PJ - NY,23316,1560.1,2000,-1050
09/06/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
