Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
02/01/2025 00:00,CENTRAL EAST - VC,23330,2334.18,2900,-9999
02/01/2025 00:00,DYSINGER EAST,23326,1345.11,3200,-9999
02/01/2025 00:00,MOSES SOUTH,23319,-415.95,2650,-1600
02/01/2025 00:00,SCH - HQ - NY,23324,-310,1450,-980
02/01/2025 00:00,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-310,1310,-9999
02/01/2025 00:00,SCH - NE - NY,23318,-1399.35,1400,-1800
02/01/2025 00:00,SCH - NPX_1385,325277,-138,200,-200
02/01/2025 00:00,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:00,SCH - OH - NY,23317,1600.35,2200,-1850
02/01/2025 00:00,SCH - PJ - NY,23316,1108.55,1400,-1200
02/01/2025 00:00,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:00,SPR/DUN-SOUTH,23320,723.4,4600,-9999
02/01/2025 00:00,TOTAL EAST,23314,3669.58,6800,-9999
02/01/2025 00:00,UPNY CONED,23315,1816.72,6295,-9999
02/01/2025 00:00,WEST CENTRAL,23312,908.72,9999,-9999
02/01/2025 00:05,CENTRAL EAST - VC,23330,2162,2900,-9999
02/01/2025 00:05,DYSINGER EAST,23326,1236.29,3200,-9999
02/01/2025 00:05,MOSES SOUTH,23319,-603.29,2650,-1600
02/01/2025 00:05,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:05,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:05,SCH - NE - NY,23318,-1252.76,1400,-1800
02/01/2025 00:05,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:05,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:05,SCH - OH - NY,23317,1600.52,2200,-1850
02/01/2025 00:05,SCH - PJ - NY,23316,1106.66,1400,-1200
02/01/2025 00:05,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:05,SPR/DUN-SOUTH,23320,687.85,4600,-9999
02/01/2025 00:05,TOTAL EAST,23314,3437.63,6800,-9999
02/01/2025 00:05,UPNY CONED,23315,1744.98,6295,-9999
02/01/2025 00:05,WEST CENTRAL,23312,807.45,9999,-9999
02/01/2025 00:10,CENTRAL EAST - VC,23330,2149.02,2900,-9999
02/01/2025 00:10,DYSINGER EAST,23326,1275.53,3200,-9999
02/01/2025 00:10,MOSES SOUTH,23319,-537.61,2650,-1600
02/01/2025 00:10,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:10,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:10,SCH - NE - NY,23318,-1252.5,1400,-1800
02/01/2025 00:10,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:10,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:10,SCH - OH - NY,23317,1600.35,2200,-1850
02/01/2025 00:10,SCH - PJ - NY,23316,1106.39,1400,-1200
02/01/2025 00:10,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:10,SPR/DUN-SOUTH,23320,695.55,4600,-9999
02/01/2025 00:10,TOTAL EAST,23314,3420.84,6800,-9999
02/01/2025 00:10,UPNY CONED,23315,1703.22,6295,-9999
02/01/2025 00:10,WEST CENTRAL,23312,849.42,9999,-9999
02/01/2025 00:15,CENTRAL EAST - VC,23330,2180.48,2900,-9999
02/01/2025 00:15,DYSINGER EAST,23326,1321.91,3200,-9999
02/01/2025 00:15,MOSES SOUTH,23319,-546.67,2650,-1600
02/01/2025 00:15,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:15,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:15,SCH - NE - NY,23318,-1262.56,1400,-1800
02/01/2025 00:15,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:15,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:15,SCH - OH - NY,23317,1600.26,2200,-1850
02/01/2025 00:15,SCH - PJ - NY,23316,1105.53,1400,-1200
02/01/2025 00:15,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:15,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:15,SPR/DUN-SOUTH,23320,670.41,4600,-9999
02/01/2025 00:15,TOTAL EAST,23314,3449.29,6800,-9999
02/01/2025 00:15,UPNY CONED,23315,1732.99,6295,-9999
02/01/2025 00:15,WEST CENTRAL,23312,892.91,9999,-9999
02/01/2025 00:20,CENTRAL EAST - VC,23330,2205,2900,-9999
02/01/2025 00:20,DYSINGER EAST,23326,1304.68,3200,-9999
02/01/2025 00:20,MOSES SOUTH,23319,-527.54,2650,-1600
02/01/2025 00:20,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:20,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:20,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:20,SCH - NE - NY,23318,-1272.58,1400,-1800
02/01/2025 00:20,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:20,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:20,SCH - OH - NY,23317,1600.27,2200,-1850
02/01/2025 00:20,SCH - PJ - NY,23316,1108.56,1400,-1200
02/01/2025 00:20,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:20,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:20,SPR/DUN-SOUTH,23320,639.5,4600,-9999
02/01/2025 00:20,TOTAL EAST,23314,3476.35,6800,-9999
02/01/2025 00:20,UPNY CONED,23315,1723.37,6295,-9999
02/01/2025 00:20,WEST CENTRAL,23312,872.06,9999,-9999
02/01/2025 00:25,CENTRAL EAST - VC,23330,2242.92,2900,-9999
02/01/2025 00:25,DYSINGER EAST,23326,1288.62,3200,-9999
02/01/2025 00:25,MOSES SOUTH,23319,-530.65,2650,-1600
02/01/2025 00:25,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:25,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:25,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:25,SCH - NE - NY,23318,-1272.58,1400,-1800
02/01/2025 00:25,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:25,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:25,SCH - OH - NY,23317,1600.33,2200,-1850
02/01/2025 00:25,SCH - PJ - NY,23316,1109.54,1400,-1200
02/01/2025 00:25,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:25,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:25,SPR/DUN-SOUTH,23320,671.65,4600,-9999
02/01/2025 00:25,TOTAL EAST,23314,3494.69,6800,-9999
02/01/2025 00:25,UPNY CONED,23315,1769.87,6295,-9999
02/01/2025 00:25,WEST CENTRAL,23312,855.13,9999,-9999
02/01/2025 00:30,CENTRAL EAST - VC,23330,2250.16,2900,-9999
02/01/2025 00:30,DYSINGER EAST,23326,1347.45,3200,-9999
02/01/2025 00:30,MOSES SOUTH,23319,-512.65,2650,-1600
02/01/2025 00:30,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:30,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:30,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:30,SCH - NE - NY,23318,-1293.63,1400,-1800
02/01/2025 00:30,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:30,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:30,SCH - OH - NY,23317,1600.22,2200,-1850
02/01/2025 00:30,SCH - PJ - NY,23316,1106.63,1400,-1200
02/01/2025 00:30,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:30,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:30,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:30,SPR/DUN-SOUTH,23320,641.61,4600,-9999
02/01/2025 00:30,TOTAL EAST,23314,3489.73,6800,-9999
02/01/2025 00:30,UPNY CONED,23315,1749.71,6295,-9999
02/01/2025 00:30,WEST CENTRAL,23312,912.14,9999,-9999
02/01/2025 00:35,CENTRAL EAST - VC,23330,2254.23,2900,-9999
02/01/2025 00:35,DYSINGER EAST,23326,1354.7,3200,-9999
02/01/2025 00:35,MOSES SOUTH,23319,-525.24,2650,-1600
02/01/2025 00:35,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:35,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:35,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:35,SCH - NE - NY,23318,-1315.65,1400,-1800
02/01/2025 00:35,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:35,SCH - NPX_CSC,325154,0,330,-330
02/01/2025 00:35,SCH - OH - NY,23317,1600.22,2200,-1850
02/01/2025 00:35,SCH - PJ - NY,23316,1108.63,1400,-1200
02/01/2025 00:35,SCH - PJM_HTP,325905,300,660,-660
02/01/2025 00:35,SCH - PJM_NEPTUNE,325305,660,660,-660
02/01/2025 00:35,SCH - PJM_VFT,325658,315,315,-315
02/01/2025 00:35,SPR/DUN-SOUTH,23320,641.16,4600,-9999
02/01/2025 00:35,TOTAL EAST,23314,3524.79,6800,-9999
02/01/2025 00:35,UPNY CONED,23315,1758.13,6295,-9999
02/01/2025 00:35,WEST CENTRAL,23312,924,9999,-9999
02/01/2025 00:40,CENTRAL EAST - VC,23330,2267.08,2900,-9999
02/01/2025 00:40,DYSINGER EAST,23326,1286.59,3200,-9999
02/01/2025 00:40,MOSES SOUTH,23319,-531.09,2650,-1600
02/01/2025 00:40,SCH - HQ - NY,23324,-491,1450,-980
02/01/2025 00:40,SCH - HQ_CEDARS,325274,0,200,-100
02/01/2025 00:40,SCH - HQ_IMPORT_EXPORT,325376,-491,1310,-9999
02/01/2025 00:40,SCH - NE - NY,23318,-1315.68,1400,-1800
02/01/2025 00:40,SCH - NPX_1385,325277,-126,200,-200
02/01/2025 00:40,SCH - NPX_CSC,325154,0,330,-330
