Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
10/15/2024 00:00,CENTRAL EAST - VC,23330,912.45,2940,-9999
10/15/2024 00:00,DYSINGER EAST,23326,846.12,3200,-9999
10/15/2024 00:00,MOSES SOUTH,23319,-634.38,2650,-1600
10/15/2024 00:00,SCH - HQ - NY,23324,-750,1200,-750
10/15/2024 00:00,SCH - HQ_CEDARS,325274,0,100,0
10/15/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/15/2024 00:00,SCH - NE - NY,23318,-226.77,500,-1000
10/15/2024 00:00,SCH - NPX_1385,325277,-9,200,-200
10/15/2024 00:00,SCH - NPX_CSC,325154,0,0,0
10/15/2024 00:00,SCH - OH - NY,23317,1148.89,2000,-1600
10/15/2024 00:00,SCH - PJ - NY,23316,815.71,2000,-1000
10/15/2024 00:00,SCH - PJM_HTP,325905,300,660,-660
10/15/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
10/15/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
10/15/2024 00:00,SPR/DUN-SOUTH,23320,1624.43,4350,-9999
10/15/2024 00:00,TOTAL EAST,23314,1775.23,7550,-9999
10/15/2024 00:00,UPNY CONED,23315,2329.8,5295,-9999
10/15/2024 00:00,WEST CENTRAL,23312,-79.58,9999,-9999
10/15/2024 00:05,CENTRAL EAST - VC,23330,1011.15,2940,-9999
10/15/2024 00:05,DYSINGER EAST,23326,986.88,3200,-9999
10/15/2024 00:05,MOSES SOUTH,23319,-633.57,2650,-1600
10/15/2024 00:05,SCH - HQ - NY,23324,-750,1200,-750
10/15/2024 00:05,SCH - HQ_CEDARS,325274,0,100,0
10/15/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/15/2024 00:05,SCH - NE - NY,23318,-377.78,500,-1000
10/15/2024 00:05,SCH - NPX_1385,325277,-19,200,-200
10/15/2024 00:05,SCH - NPX_CSC,325154,0,0,0
10/15/2024 00:05,SCH - OH - NY,23317,1251.91,2000,-1600
