Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/08/2025 00:00,CENTRAL EAST - VC,23330,1339.69,2915,-9999
09/08/2025 00:00,DYSINGER EAST,23326,401.73,2850,-9999
09/08/2025 00:00,MOSES SOUTH,23319,-640.53,3000,-1600
09/08/2025 00:00,SCH - HQ - NY,23324,-933,1500,-980
09/08/2025 00:00,SCH - HQ_CEDARS,325274,-19,70,-40
09/08/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-933,1310,-9999
09/08/2025 00:00,SCH - NE - NY,23318,-715.01,700,-1600
09/08/2025 00:00,SCH - NPX_1385,325277,0,125,-125
09/08/2025 00:00,SCH - NPX_CSC,325154,255,330,-330
09/08/2025 00:00,SCH - OH - NY,23317,622.07,1950,-1400
09/08/2025 00:00,SCH - PJ - NY,23316,1186.48,2000,-1050
09/08/2025 00:00,SCH - PJM_HTP,325905,630,660,-660
09/08/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
09/08/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
09/08/2025 00:00,SPR/DUN-SOUTH,23320,1082.5,4600,-9999
09/08/2025 00:00,TOTAL EAST,23314,2300.9,7550,-9999
09/08/2025 00:00,UPNY CONED,23315,2016.25,5610,-9999
09/08/2025 00:00,WEST CENTRAL,23312,137.06,9999,-9999
09/08/2025 00:05,CENTRAL EAST - VC,23330,1379.56,2790,-9999
09/08/2025 00:05,DYSINGER EAST,23326,305.18,2850,-9999
09/08/2025 00:05,MOSES SOUTH,23319,-637.29,3000,-1600
09/08/2025 00:05,SCH - HQ - NY,23324,-931,1500,-980
09/08/2025 00:05,SCH - HQ_CEDARS,325274,0,70,-40
09/08/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-931,1310,-9999
09/08/2025 00:05,SCH - NE - NY,23318,-641.08,700,-1600
09/08/2025 00:05,SCH - NPX_1385,325277,-3,125,-125
09/08/2025 00:05,SCH - NPX_CSC,325154,180,330,-330
09/08/2025 00:05,SCH - OH - NY,23317,541.79,1950,-1400
09/08/2025 00:05,SCH - PJ - NY,23316,1436.82,2000,-1050
09/08/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
09/08/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
09/08/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
09/08/2025 00:05,SPR/DUN-SOUTH,23320,1077.29,4600,-9999
09/08/2025 00:05,TOTAL EAST,23314,2457.23,7550,-9999
09/08/2025 00:05,UPNY CONED,23315,2093.75,5610,-9999
09/08/2025 00:05,WEST CENTRAL,23312,43.09,9999,-9999
09/08/2025 00:10,CENTRAL EAST - VC,23330,1324.66,2790,-9999
09/08/2025 00:10,DYSINGER EAST,23326,331.28,2850,-9999
09/08/2025 00:10,MOSES SOUTH,23319,-619.78,3000,-1600
09/08/2025 00:10,SCH - HQ - NY,23324,-931,1500,-980
09/08/2025 00:10,SCH - HQ_CEDARS,325274,0,70,-40
09/08/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-931,1310,-9999
09/08/2025 00:10,SCH - NE - NY,23318,-642.5,700,-1600
09/08/2025 00:10,SCH - NPX_1385,325277,-3,125,-125
09/08/2025 00:10,SCH - NPX_CSC,325154,180,330,-330
09/08/2025 00:10,SCH - OH - NY,23317,543.93,1950,-1400
09/08/2025 00:10,SCH - PJ - NY,23316,1436.68,2000,-1050
09/08/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
09/08/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
09/08/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
09/08/2025 00:10,SPR/DUN-SOUTH,23320,994.85,4600,-9999
09/08/2025 00:10,TOTAL EAST,23314,2394.14,7550,-9999
09/08/2025 00:10,UPNY CONED,23315,2017.84,5610,-9999
09/08/2025 00:10,WEST CENTRAL,23312,73.21,9999,-9999
09/08/2025 00:15,CENTRAL EAST - VC,23330,1211.48,2790,-9999
09/08/2025 00:15,DYSINGER EAST,23326,376.6,2850,-9999
09/08/2025 00:15,MOSES SOUTH,23319,-652.89,3000,-1600
09/08/2025 00:15,SCH - HQ - NY,23324,-931,1500,-980
09/08/2025 00:15,SCH - HQ_CEDARS,325274,0,70,-40
09/08/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-931,1310,-9999
09/08/2025 00:15,SCH - NE - NY,23318,-655.07,700,-1600
09/08/2025 00:15,SCH - NPX_1385,325277,-3,125,-125
09/08/2025 00:15,SCH - NPX_CSC,325154,180,330,-330
09/08/2025 00:15,SCH - OH - NY,23317,539.92,1950,-1400
09/08/2025 00:15,SCH - PJ - NY,23316,1468.4,2000,-1050
09/08/2025 00:15,SCH - PJM_HTP,325905,660,660,-660
09/08/2025 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
09/08/2025 00:15,SCH - PJM_VFT,325658,315,315,-315
09/08/2025 00:15,SPR/DUN-SOUTH,23320,923.95,4600,-9999
09/08/2025 00:15,TOTAL EAST,23314,2362.08,7550,-9999
09/08/2025 00:15,UPNY CONED,23315,1938.08,5610,-9999
09/08/2025 00:15,WEST CENTRAL,23312,118.3,9999,-9999
09/08/2025 00:20,CENTRAL EAST - VC,23330,1226.11,2790,-9999
09/08/2025 00:20,DYSINGER EAST,23326,423.54,2850,-9999
09/08/2025 00:20,MOSES SOUTH,23319,-634.82,3000,-1600
09/08/2025 00:20,SCH - HQ - NY,23324,-931,1500,-980
09/08/2025 00:20,SCH - HQ_CEDARS,325274,0,70,-40
09/08/2025 00:20,SCH - HQ_IMPORT_EXPORT,325376,-931,1310,-9999
09/08/2025 00:20,SCH - NE - NY,23318,-668.07,700,-1600
09/08/2025 00:20,SCH - NPX_1385,325277,-3,125,-125
09/08/2025 00:20,SCH - NPX_CSC,325154,180,330,-330
09/08/2025 00:20,SCH - OH - NY,23317,539.93,1950,-1400
09/08/2025 00:20,SCH - PJ - NY,23316,1497.36,2000,-1050
09/08/2025 00:20,SCH - PJM_HTP,325905,660,660,-660
