Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/06/2024 00:00,CENTRAL EAST - VC,23330,2237.56,3035,-9999
01/06/2024 00:00,DYSINGER EAST,23326,1428.4,3200,-9999
01/06/2024 00:00,MOSES SOUTH,23319,-143.96,3000,-1600
01/06/2024 00:00,SCH - HQ - NY,23324,-495,1500,-800
01/06/2024 00:00,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-495,1310,-9999
01/06/2024 00:00,SCH - NE - NY,23318,-1122.16,1400,-1800
01/06/2024 00:00,SCH - NPX_1385,325277,23,200,-200
01/06/2024 00:00,SCH - NPX_CSC,325154,29,330,-330
01/06/2024 00:00,SCH - OH - NY,23317,1435.89,2050,-1900
01/06/2024 00:00,SCH - PJ - NY,23316,1619.51,2400,-2400
01/06/2024 00:00,SCH - PJM_HTP,325905,580,660,-660
01/06/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:00,SPR/DUN-SOUTH,23320,1287.2,4600,-9999
01/06/2024 00:00,TOTAL EAST,23314,4012.57,7550,-9999
01/06/2024 00:00,UPNY CONED,23315,2507.58,6025,-9999
01/06/2024 00:00,WEST CENTRAL,23312,989.53,9999,-9999
01/06/2024 00:05,CENTRAL EAST - VC,23330,2272.31,3035,-9999
01/06/2024 00:05,DYSINGER EAST,23326,1385.49,3200,-9999
01/06/2024 00:05,MOSES SOUTH,23319,-244.77,3000,-1600
01/06/2024 00:05,SCH - HQ - NY,23324,-573,1500,-800
01/06/2024 00:05,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-573,1310,-9999
01/06/2024 00:05,SCH - NE - NY,23318,-1206.88,1400,-1800
01/06/2024 00:05,SCH - NPX_1385,325277,20,200,-200
01/06/2024 00:05,SCH - NPX_CSC,325154,58,330,-330
01/06/2024 00:05,SCH - OH - NY,23317,1424.1,2050,-1900
01/06/2024 00:05,SCH - PJ - NY,23316,1867.73,2400,-2400
01/06/2024 00:05,SCH - PJM_HTP,325905,660,660,-660
01/06/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:05,SPR/DUN-SOUTH,23320,1184.52,4600,-9999
01/06/2024 00:05,TOTAL EAST,23314,4089.73,7550,-9999
01/06/2024 00:05,UPNY CONED,23315,2401.43,6025,-9999
01/06/2024 00:05,WEST CENTRAL,23312,953.7,9999,-9999
01/06/2024 00:10,CENTRAL EAST - VC,23330,2219.37,3035,-9999
01/06/2024 00:10,DYSINGER EAST,23326,1295.77,3200,-9999
01/06/2024 00:10,MOSES SOUTH,23319,-221.29,3000,-1600
01/06/2024 00:10,SCH - HQ - NY,23324,-573,1500,-800
01/06/2024 00:10,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,-573,1310,-9999
01/06/2024 00:10,SCH - NE - NY,23318,-1207.05,1400,-1800
01/06/2024 00:10,SCH - NPX_1385,325277,20,200,-200
01/06/2024 00:10,SCH - NPX_CSC,325154,58,330,-330
01/06/2024 00:10,SCH - OH - NY,23317,1423.46,2050,-1900
01/06/2024 00:10,SCH - PJ - NY,23316,1867.58,2400,-2400
01/06/2024 00:10,SCH - PJM_HTP,325905,660,660,-660
01/06/2024 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:10,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:10,SPR/DUN-SOUTH,23320,1167.2,4600,-9999
01/06/2024 00:10,TOTAL EAST,23314,4045.14,7550,-9999
01/06/2024 00:10,UPNY CONED,23315,2392.62,6025,-9999
01/06/2024 00:10,WEST CENTRAL,23312,868.82,9999,-9999
01/06/2024 00:15,CENTRAL EAST - VC,23330,2180.07,3035,-9999
01/06/2024 00:15,DYSINGER EAST,23326,1437.03,3200,-9999
01/06/2024 00:15,MOSES SOUTH,23319,-281.23,3000,-1600
01/06/2024 00:15,SCH - HQ - NY,23324,-573,1500,-800
01/06/2024 00:15,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,-573,1310,-9999
01/06/2024 00:15,SCH - NE - NY,23318,-1207.32,1400,-1800
01/06/2024 00:15,SCH - NPX_1385,325277,20,200,-200
01/06/2024 00:15,SCH - NPX_CSC,325154,58,330,-330
01/06/2024 00:15,SCH - OH - NY,23317,1425.01,2050,-1900
01/06/2024 00:15,SCH - PJ - NY,23316,1862.36,2400,-2400
01/06/2024 00:15,SCH - PJM_HTP,325905,660,660,-660
01/06/2024 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:15,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:15,SPR/DUN-SOUTH,23320,1145.28,4600,-9999
01/06/2024 00:15,TOTAL EAST,23314,4026.07,7550,-9999
01/06/2024 00:15,UPNY CONED,23315,2408.71,6025,-9999
01/06/2024 00:15,WEST CENTRAL,23312,1007.63,9999,-9999
01/06/2024 00:20,CENTRAL EAST - VC,23330,2120.77,3035,-9999
01/06/2024 00:20,DYSINGER EAST,23326,1399.82,3200,-9999
01/06/2024 00:20,MOSES SOUTH,23319,-301.99,3000,-1600
01/06/2024 00:20,SCH - HQ - NY,23324,-573,1500,-800
01/06/2024 00:20,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:20,SCH - HQ_IMPORT_EXPORT,325376,-573,1310,-9999
01/06/2024 00:20,SCH - NE - NY,23318,-1207.16,1400,-1800
01/06/2024 00:20,SCH - NPX_1385,325277,20,200,-200
01/06/2024 00:20,SCH - NPX_CSC,325154,58,330,-330
01/06/2024 00:20,SCH - OH - NY,23317,1424.74,2050,-1900
01/06/2024 00:20,SCH - PJ - NY,23316,1857.27,2400,-2400
01/06/2024 00:20,SCH - PJM_HTP,325905,660,660,-660
01/06/2024 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:20,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:20,SPR/DUN-SOUTH,23320,1128.12,4600,-9999
01/06/2024 00:20,TOTAL EAST,23314,3991.57,7550,-9999
01/06/2024 00:20,UPNY CONED,23315,2405.77,6025,-9999
01/06/2024 00:20,WEST CENTRAL,23312,970.83,9999,-9999
01/06/2024 00:25,CENTRAL EAST - VC,23330,2093.89,3035,-9999
01/06/2024 00:25,DYSINGER EAST,23326,1400.15,3200,-9999
01/06/2024 00:25,MOSES SOUTH,23319,-289.56,3000,-1600
01/06/2024 00:25,SCH - HQ - NY,23324,-573,1500,-800
01/06/2024 00:25,SCH - HQ_CEDARS,325274,0,279,-85
01/06/2024 00:25,SCH - HQ_IMPORT_EXPORT,325376,-573,1310,-9999
01/06/2024 00:25,SCH - NE - NY,23318,-1207.13,1400,-1800
01/06/2024 00:25,SCH - NPX_1385,325277,20,200,-200
01/06/2024 00:25,SCH - NPX_CSC,325154,58,330,-330
01/06/2024 00:25,SCH - OH - NY,23317,1424.73,2050,-1900
01/06/2024 00:25,SCH - PJ - NY,23316,1859.43,2400,-2400
01/06/2024 00:25,SCH - PJM_HTP,325905,660,660,-660
01/06/2024 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
01/06/2024 00:25,SCH - PJM_VFT,325658,315,315,-315
01/06/2024 00:25,SPR/DUN-SOUTH,23320,1111.82,4600,-9999
01/06/2024 00:25,TOTAL EAST,23314,3954.97,7550,-9999
