Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
08/14/2025 00:00,CENTRAL EAST - VC,23330,475.31,2920,-9999
08/14/2025 00:00,DYSINGER EAST,23326,12.39,3200,-9999
08/14/2025 00:00,MOSES SOUTH,23319,-517.5,3150,-1600
08/14/2025 00:00,SCH - HQ - NY,23324,-843,1450,-980
08/14/2025 00:00,SCH - HQ_CEDARS,325274,-40,70,-40
08/14/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-993,1310,-9999
08/14/2025 00:00,SCH - NE - NY,23318,-284.9,1400,-1600
08/14/2025 00:00,SCH - NPX_1385,325277,-4,125,-125
08/14/2025 00:00,SCH - NPX_CSC,325154,315,330,-330
08/14/2025 00:00,SCH - OH - NY,23317,470.08,2000,-1600
08/14/2025 00:00,SCH - PJ - NY,23316,1258.29,2000,-1050
08/14/2025 00:00,SCH - PJM_HTP,325905,660,660,-660
08/14/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
08/14/2025 00:00,SPR/DUN-SOUTH,23320,818.55,4600,-9999
08/14/2025 00:00,TOTAL EAST,23314,966.84,7550,-9999
08/14/2025 00:00,UPNY CONED,23315,1894.08,7175,-9999
08/14/2025 00:00,WEST CENTRAL,23312,-688.22,9999,-9999
08/14/2025 00:05,CENTRAL EAST - VC,23330,527.73,2920,-9999
08/14/2025 00:05,DYSINGER EAST,23326,284.12,3200,-9999
08/14/2025 00:05,MOSES SOUTH,23319,-643.25,3150,-1600
08/14/2025 00:05,SCH - HQ - NY,23324,-980,1450,-980
08/14/2025 00:05,SCH - HQ_CEDARS,325274,-40,70,-40
08/14/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
08/14/2025 00:05,SCH - NE - NY,23318,-164.39,1400,-1600
08/14/2025 00:05,SCH - NPX_1385,325277,66,125,-125
08/14/2025 00:05,SCH - NPX_CSC,325154,330,330,-330
08/14/2025 00:05,SCH - OH - NY,23317,750.05,2000,-1600
08/14/2025 00:05,SCH - PJ - NY,23316,1212.92,2000,-1050
08/14/2025 00:05,SCH - PJM_HTP,325905,660,660,-660
08/14/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
08/14/2025 00:05,SPR/DUN-SOUTH,23320,1032.62,4600,-9999
08/14/2025 00:05,TOTAL EAST,23314,1044.99,7550,-9999
08/14/2025 00:05,UPNY CONED,23315,2093.76,7175,-9999
08/14/2025 00:05,WEST CENTRAL,23312,-406.46,9999,-9999
08/14/2025 00:10,CENTRAL EAST - VC,23330,533.72,2920,-9999
08/14/2025 00:10,CENTRAL EAST - VC,23330,487.16,2920,-9999
08/14/2025 00:10,DYSINGER EAST,23326,-5,3200,-9999
08/14/2025 00:10,DYSINGER EAST,23326,220.74,3200,-9999
08/14/2025 00:10,MOSES SOUTH,23319,-438.69,3150,-1600
08/14/2025 00:10,MOSES SOUTH,23319,-511.57,3150,-1600
08/14/2025 00:10,SCH - HQ - NY,23324,-980,1450,-980
08/14/2025 00:10,SCH - HQ - NY,23324,-980,1450,-980
08/14/2025 00:10,SCH - HQ_CEDARS,325274,-40,70,-40
08/14/2025 00:10,SCH - HQ_CEDARS,325274,-40,70,-40
08/14/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
08/14/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
08/14/2025 00:10,SCH - NE - NY,23318,-160.77,1400,-1600
08/14/2025 00:10,SCH - NE - NY,23318,-161.08,1400,-1600
08/14/2025 00:10,SCH - NPX_1385,325277,66,125,-125
08/14/2025 00:10,SCH - NPX_1385,325277,66,125,-125
08/14/2025 00:10,SCH - NPX_CSC,325154,330,330,-330
08/14/2025 00:10,SCH - NPX_CSC,325154,330,330,-330
08/14/2025 00:10,SCH - OH - NY,23317,749.83,2000,-1600
08/14/2025 00:10,SCH - OH - NY,23317,750.21,2000,-1600
08/14/2025 00:10,SCH - PJ - NY,23316,1207.87,2000,-1050
08/14/2025 00:10,SCH - PJ - NY,23316,1210.22,2000,-1050
08/14/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
08/14/2025 00:10,SCH - PJM_HTP,325905,660,660,-660
08/14/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
08/14/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
08/14/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
08/14/2025 00:10,SPR/DUN-SOUTH,23320,1111.81,4600,-9999
08/14/2025 00:10,SPR/DUN-SOUTH,23320,1055.4,4600,-9999
08/14/2025 00:10,TOTAL EAST,23314,1038.39,7550,-9999
08/14/2025 00:10,TOTAL EAST,23314,1061.71,7550,-9999
08/14/2025 00:10,UPNY CONED,23315,2246.02,7175,-9999
08/14/2025 00:10,UPNY CONED,23315,2155.92,7175,-9999
08/14/2025 00:10,WEST CENTRAL,23312,-701.23,9999,-9999
08/14/2025 00:10,WEST CENTRAL,23312,-469.14,9999,-9999
08/14/2025 00:12,CENTRAL EAST - VC,23330,588.33,2920,-9999
08/14/2025 00:12,DYSINGER EAST,23326,-5.95,3200,-9999
08/14/2025 00:12,MOSES SOUTH,23319,-427.29,3150,-1600
08/14/2025 00:12,SCH - HQ - NY,23324,-980,1450,-980
08/14/2025 00:12,SCH - HQ_CEDARS,325274,-40,70,-40
08/14/2025 00:12,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
08/14/2025 00:12,SCH - NE - NY,23318,-195.98,1400,-1600
08/14/2025 00:12,SCH - NPX_1385,325277,66,125,-125
08/14/2025 00:12,SCH - NPX_CSC,325154,330,330,-330
08/14/2025 00:12,SCH - OH - NY,23317,750.22,2000,-1600
08/14/2025 00:12,SCH - PJ - NY,23316,1254.42,2000,-1050
