Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
09/09/2025 00:00,CENTRAL EAST - VC,23330,1207.44,2865,-9999
09/09/2025 00:00,DYSINGER EAST,23326,25.38,2850,-9999
09/09/2025 00:00,MOSES SOUTH,23319,-25.06,3000,-1600
09/09/2025 00:00,SCH - HQ - NY,23324,84,1500,0
09/09/2025 00:00,SCH - HQ_CEDARS,325274,-40,80,-40
09/09/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,84,1310,-9999
09/09/2025 00:00,SCH - NE - NY,23318,-588.41,700,-1600
09/09/2025 00:00,SCH - NPX_1385,325277,-17,125,-125
09/09/2025 00:00,SCH - NPX_CSC,325154,255,330,-330
09/09/2025 00:00,SCH - OH - NY,23317,389.98,1900,-1200
09/09/2025 00:00,SCH - PJ - NY,23316,610.84,2000,-1050
09/09/2025 00:00,SCH - PJM_HTP,325905,499,660,-660
09/09/2025 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
09/09/2025 00:00,SCH - PJM_VFT,325658,315,315,-315
09/09/2025 00:00,SPR/DUN-SOUTH,23320,1153.74,4600,-9999
09/09/2025 00:00,TOTAL EAST,23314,1847.89,7550,-9999
09/09/2025 00:00,UPNY CONED,23315,1955.5,5610,-9999
09/09/2025 00:00,WEST CENTRAL,23312,-268.43,9999,-9999
09/09/2025 00:05,CENTRAL EAST - VC,23330,1177.87,2740,-9999
09/09/2025 00:05,DYSINGER EAST,23326,193.63,2850,-9999
09/09/2025 00:05,MOSES SOUTH,23319,-1.39,3000,-1600
09/09/2025 00:05,SCH - HQ - NY,23324,100,1500,0
09/09/2025 00:05,SCH - HQ_CEDARS,325274,-40,80,-40
09/09/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,100,1310,-9999
09/09/2025 00:05,SCH - NE - NY,23318,-498.51,700,-1600
09/09/2025 00:05,SCH - NPX_1385,325277,-5,125,-125
09/09/2025 00:05,SCH - NPX_CSC,325154,180,330,-330
09/09/2025 00:05,SCH - OH - NY,23317,619.98,1900,-1200
09/09/2025 00:05,SCH - PJ - NY,23316,359.17,2000,-1050
09/09/2025 00:05,SCH - PJM_HTP,325905,498,660,-660
09/09/2025 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
09/09/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
09/09/2025 00:05,SPR/DUN-SOUTH,23320,1086.02,4600,-9999
09/09/2025 00:05,TOTAL EAST,23314,1782.24,7550,-9999
09/09/2025 00:05,UPNY CONED,23315,1952.51,5610,-9999
09/09/2025 00:05,WEST CENTRAL,23312,-97.03,9999,-9999
09/09/2025 00:10,CENTRAL EAST - VC,23330,1071.93,2740,-9999
09/09/2025 00:10,DYSINGER EAST,23326,118.9,2850,-9999
09/09/2025 00:10,MOSES SOUTH,23319,-12.83,3000,-1600
09/09/2025 00:10,SCH - HQ - NY,23324,100,1500,0
09/09/2025 00:10,SCH - HQ_CEDARS,325274,-40,80,-40
09/09/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,100,1310,-9999
09/09/2025 00:10,SCH - NE - NY,23318,-497.06,700,-1600
09/09/2025 00:10,SCH - NPX_1385,325277,-5,125,-125
09/09/2025 00:10,SCH - NPX_CSC,325154,180,330,-330
09/09/2025 00:10,SCH - OH - NY,23317,620.01,1900,-1200
09/09/2025 00:10,SCH - PJ - NY,23316,356.6,2000,-1050
09/09/2025 00:10,SCH - PJM_HTP,325905,498,660,-660
09/09/2025 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
09/09/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
09/09/2025 00:10,SPR/DUN-SOUTH,23320,1029.07,4600,-9999
09/09/2025 00:10,TOTAL EAST,23314,1726.05,7550,-9999
09/09/2025 00:10,UPNY CONED,23315,1887.82,5610,-9999
09/09/2025 00:10,WEST CENTRAL,23312,-173.15,9999,-9999
09/09/2025 00:15,CENTRAL EAST - VC,23330,1060.36,2740,-9999
09/09/2025 00:15,DYSINGER EAST,23326,47.37,2850,-9999
09/09/2025 00:15,MOSES SOUTH,23319,-40.67,3000,-1600
09/09/2025 00:15,SCH - HQ - NY,23324,100,1500,0
09/09/2025 00:15,SCH - HQ_CEDARS,325274,-40,80,-40
09/09/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,100,1310,-9999
09/09/2025 00:15,SCH - NE - NY,23318,-401.96,700,-1600
09/09/2025 00:15,SCH - NPX_1385,325277,-5,125,-125
09/09/2025 00:15,SCH - NPX_CSC,325154,180,330,-330
