Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
06/21/2024 00:00,CENTRAL EAST - VC,23330,1702.61,2860,-9999
06/21/2024 00:00,DYSINGER EAST,23326,-52.86,3200,-9999
06/21/2024 00:00,MOSES SOUTH,23319,1741.45,3150,-1600
06/21/2024 00:00,SCH - HQ - NY,23324,1359,1400,-550
06/21/2024 00:00,SCH - HQ_CEDARS,325274,190,240,0
06/21/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,1093,1310,-9999
06/21/2024 00:00,SCH - NE - NY,23318,-647.37,1400,-1600
06/21/2024 00:00,SCH - NPX_1385,325277,121,200,-200
06/21/2024 00:00,SCH - NPX_CSC,325154,300,330,-330
06/21/2024 00:00,SCH - OH - NY,23317,540.82,2000,-1600
06/21/2024 00:00,SCH - PJ - NY,23316,1249.82,2000,-1000
06/21/2024 00:00,SCH - PJM_HTP,325905,500,660,-660
06/21/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
06/21/2024 00:00,SCH - PJM_VFT,325658,295,315,-315
06/21/2024 00:00,SPR/DUN-SOUTH,23320,1743.27,4350,-9999
06/21/2024 00:00,TOTAL EAST,23314,2967.67,7550,-9999
06/21/2024 00:00,UPNY CONED,23315,3362.23,7125,-9999
06/21/2024 00:00,WEST CENTRAL,23312,-846.19,9999,-9999
06/21/2024 00:05,CENTRAL EAST - VC,23330,1547.33,2860,-9999
06/21/2024 00:05,DYSINGER EAST,23326,-123.05,3200,-9999
06/21/2024 00:05,MOSES SOUTH,23319,1734.59,3150,-1600
06/21/2024 00:05,SCH - HQ - NY,23324,1335,1400,-550
06/21/2024 00:05,SCH - HQ_CEDARS,325274,190,240,0
06/21/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,1069,1310,-9999
06/21/2024 00:05,SCH - NE - NY,23318,-498.16,1400,-1600
06/21/2024 00:05,SCH - NPX_1385,325277,180,200,-200
06/21/2024 00:05,SCH - NPX_CSC,325154,330,330,-330
06/21/2024 00:05,SCH - OH - NY,23317,565.82,2000,-1600
06/21/2024 00:05,SCH - PJ - NY,23316,1081.05,2000,-1000
06/21/2024 00:05,SCH - PJM_HTP,325905,500,660,-660
06/21/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
06/21/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
06/21/2024 00:05,SPR/DUN-SOUTH,23320,1667.36,4350,-9999
06/21/2024 00:05,TOTAL EAST,23314,2685.09,7550,-9999
06/21/2024 00:05,UPNY CONED,23315,3212.81,7125,-9999
06/21/2024 00:05,WEST CENTRAL,23312,-910.34,9999,-9999
06/21/2024 00:10,CENTRAL EAST - VC,23330,1556.89,2860,-9999
