Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
10/24/2024 00:00,CENTRAL EAST - VC,23330,1616.19,2550,-9999
10/24/2024 00:00,DYSINGER EAST,23326,730.74,3200,-9999
10/24/2024 00:00,MOSES SOUTH,23319,-489.92,2650,-1600
10/24/2024 00:00,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:00,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:00,SCH - NE - NY,23318,-554.28,500,-1000
10/24/2024 00:00,SCH - NPX_1385,325277,-14,200,-200
10/24/2024 00:00,SCH - NPX_CSC,325154,25,330,-330
10/24/2024 00:00,SCH - OH - NY,23317,993.62,2000,-1600
10/24/2024 00:00,SCH - PJ - NY,23316,808.46,2000,-1000
10/24/2024 00:00,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:00,SPR/DUN-SOUTH,23320,1532.5,4350,-9999
10/24/2024 00:00,TOTAL EAST,23314,3210.39,7550,-9999
10/24/2024 00:00,UPNY CONED,23315,2367.05,5130,-9999
10/24/2024 00:00,WEST CENTRAL,23312,441.54,9999,-9999
10/24/2024 00:05,CENTRAL EAST - VC,23330,1644.49,2455,-9999
10/24/2024 00:05,DYSINGER EAST,23326,769.87,3200,-9999
10/24/2024 00:05,MOSES SOUTH,23319,-479.26,2650,-1600
10/24/2024 00:05,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:05,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:05,SCH - NE - NY,23318,-677.1,500,-1000
10/24/2024 00:05,SCH - NPX_1385,325277,1,200,-200
10/24/2024 00:05,SCH - NPX_CSC,325154,0,330,-330
10/24/2024 00:05,SCH - OH - NY,23317,933.63,2000,-1600
10/24/2024 00:05,SCH - PJ - NY,23316,1057.34,2000,-1000
10/24/2024 00:05,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:05,SPR/DUN-SOUTH,23320,1501.41,4350,-9999
10/24/2024 00:05,TOTAL EAST,23314,3325.2,7550,-9999
10/24/2024 00:05,UPNY CONED,23315,2358.62,5130,-9999
10/24/2024 00:05,WEST CENTRAL,23312,478.54,9999,-9999
10/24/2024 00:10,CENTRAL EAST - VC,23330,1610.04,2455,-9999
10/24/2024 00:10,DYSINGER EAST,23326,710.92,3200,-9999
10/24/2024 00:10,MOSES SOUTH,23319,-460.49,2650,-1600
10/24/2024 00:10,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:10,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:10,SCH - NE - NY,23318,-674.54,500,-1000
10/24/2024 00:10,SCH - NPX_1385,325277,1,200,-200
10/24/2024 00:10,SCH - NPX_CSC,325154,0,330,-330
10/24/2024 00:10,SCH - OH - NY,23317,933.54,2000,-1600
10/24/2024 00:10,SCH - PJ - NY,23316,1055.95,2000,-1000
10/24/2024 00:10,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:10,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:10,SPR/DUN-SOUTH,23320,1422.95,4350,-9999
10/24/2024 00:10,TOTAL EAST,23314,3267.7,7550,-9999
10/24/2024 00:10,UPNY CONED,23315,2300.47,5130,-9999
10/24/2024 00:10,WEST CENTRAL,23312,426.62,9999,-9999
10/24/2024 00:15,CENTRAL EAST - VC,23330,1573.53,2455,-9999
10/24/2024 00:15,DYSINGER EAST,23326,774,3200,-9999
10/24/2024 00:15,MOSES SOUTH,23319,-467.59,2650,-1600
10/24/2024 00:15,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:15,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:15,SCH - NE - NY,23318,-697.54,500,-1000
10/24/2024 00:15,SCH - NPX_1385,325277,1,200,-200
10/24/2024 00:15,SCH - NPX_CSC,325154,0,330,-330
10/24/2024 00:15,SCH - OH - NY,23317,933.56,2000,-1600
10/24/2024 00:15,SCH - PJ - NY,23316,1103.98,2000,-1000
10/24/2024 00:15,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:15,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:15,SPR/DUN-SOUTH,23320,1360.36,4350,-9999
10/24/2024 00:15,TOTAL EAST,23314,3245.21,7550,-9999
10/24/2024 00:15,UPNY CONED,23315,2264.84,5130,-9999
10/24/2024 00:15,WEST CENTRAL,23312,493.56,9999,-9999
10/24/2024 00:20,CENTRAL EAST - VC,23330,1529.32,2455,-9999
10/24/2024 00:20,DYSINGER EAST,23326,811.63,3200,-9999
10/24/2024 00:20,MOSES SOUTH,23319,-476.58,2650,-1600
10/24/2024 00:20,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:20,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:20,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:20,SCH - NE - NY,23318,-721.05,500,-1000
10/24/2024 00:20,SCH - NPX_1385,325277,1,200,-200
10/24/2024 00:20,SCH - NPX_CSC,325154,0,330,-330
10/24/2024 00:20,SCH - OH - NY,23317,933.57,2000,-1600
10/24/2024 00:20,SCH - PJ - NY,23316,1158.37,2000,-1000
10/24/2024 00:20,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:20,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:20,SPR/DUN-SOUTH,23320,1331.63,4350,-9999
10/24/2024 00:20,TOTAL EAST,23314,3318.27,7550,-9999
10/24/2024 00:20,UPNY CONED,23315,2261.23,5130,-9999
10/24/2024 00:20,WEST CENTRAL,23312,535.15,9999,-9999
10/24/2024 00:25,CENTRAL EAST - VC,23330,1562.76,2455,-9999
10/24/2024 00:25,DYSINGER EAST,23326,818.47,3200,-9999
10/24/2024 00:25,MOSES SOUTH,23319,-476.8,2650,-1600
10/24/2024 00:25,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:25,SCH - HQ_CEDARS,325274,0,200,0
10/24/2024 00:25,SCH - HQ_IMPORT_EXPORT,325376,-750,1310,-9999
10/24/2024 00:25,SCH - NE - NY,23318,-721.04,500,-1000
10/24/2024 00:25,SCH - NPX_1385,325277,1,200,-200
10/24/2024 00:25,SCH - NPX_CSC,325154,0,330,-330
10/24/2024 00:25,SCH - OH - NY,23317,933.57,2000,-1600
10/24/2024 00:25,SCH - PJ - NY,23316,1155.95,2000,-1000
10/24/2024 00:25,SCH - PJM_HTP,325905,300,660,-660
10/24/2024 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
10/24/2024 00:25,SCH - PJM_VFT,325658,315,315,-315
10/24/2024 00:25,SPR/DUN-SOUTH,23320,1333.36,4350,-9999
10/24/2024 00:25,TOTAL EAST,23314,3320.24,7550,-9999
10/24/2024 00:25,UPNY CONED,23315,2274.98,5130,-9999
10/24/2024 00:25,WEST CENTRAL,23312,544.6,9999,-9999
10/24/2024 00:30,CENTRAL EAST - VC,23330,1494.15,2455,-9999
10/24/2024 00:30,DYSINGER EAST,23326,778.07,3200,-9999
10/24/2024 00:30,MOSES SOUTH,23319,-457.94,2650,-1600
10/24/2024 00:30,SCH - HQ - NY,23324,-750,1450,-750
10/24/2024 00:30,SCH - HQ_CEDARS,325274,0,200,0
