Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/25/2024 00:00,CENTRAL EAST - VC,23330,646.33,2750,-9999
04/25/2024 00:00,DYSINGER EAST,23326,320.36,3050,-9999
04/25/2024 00:00,MOSES SOUTH,23319,-253.32,3000,-1600
04/25/2024 00:00,SCH - HQ - NY,23324,-777,1500,-780
04/25/2024 00:00,SCH - HQ_CEDARS,325274,0,240,0
04/25/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-777,1310,-9999
04/25/2024 00:00,SCH - NE - NY,23318,357.85,800,-1100
04/25/2024 00:00,SCH - NPX_1385,325277,19,100,-100
04/25/2024 00:00,SCH - NPX_CSC,325154,285,330,-330
04/25/2024 00:00,SCH - OH - NY,23317,100.27,1600,-1350
04/25/2024 00:00,SCH - PJ - NY,23316,235.51,2400,-2400
04/25/2024 00:00,SCH - PJM_HTP,325905,275,660,-660
04/25/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
04/25/2024 00:00,SCH - PJM_VFT,325658,295,315,-315
04/25/2024 00:00,SPR/DUN-SOUTH,23320,1301.61,4600,-9999
04/25/2024 00:00,TOTAL EAST,23314,935.3,7550,-9999
04/25/2024 00:00,UPNY CONED,23315,2241.12,5960,-9999
04/25/2024 00:00,WEST CENTRAL,23312,-29.53,9999,-9999
04/25/2024 00:05,CENTRAL EAST - VC,23330,682.03,2750,-9999
04/25/2024 00:05,DYSINGER EAST,23326,256.2,3050,-9999
04/25/2024 00:05,MOSES SOUTH,23319,-266.06,3000,-1600
04/25/2024 00:05,SCH - HQ - NY,23324,-777,1500,-780
04/25/2024 00:05,SCH - HQ_CEDARS,325274,0,240,0
04/25/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-777,1310,-9999
04/25/2024 00:05,SCH - NE - NY,23318,493.57,800,-1100
04/25/2024 00:05,SCH - NPX_1385,325277,3,100,-100
04/25/2024 00:05,SCH - NPX_CSC,325154,291,330,-330
04/25/2024 00:05,SCH - OH - NY,23317,30.1,1600,-1350
04/25/2024 00:05,SCH - PJ - NY,23316,431.81,2400,-2400
04/25/2024 00:05,SCH - PJM_HTP,325905,200,660,-660
04/25/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
04/25/2024 00:05,SCH - PJM_VFT,325658,275,315,-315
04/25/2024 00:05,SPR/DUN-SOUTH,23320,1430.85,4600,-9999
04/25/2024 00:05,TOTAL EAST,23314,1086.1,7550,-9999
04/25/2024 00:05,UPNY CONED,23315,2376.24,5960,-9999
04/25/2024 00:05,WEST CENTRAL,23312,-91.63,9999,-9999
04/25/2024 00:10,CENTRAL EAST - VC,23330,661.85,2750,-9999
04/25/2024 00:10,DYSINGER EAST,23326,228.84,3050,-9999
04/25/2024 00:10,MOSES SOUTH,23319,-293.8,3000,-1600
04/25/2024 00:10,SCH - HQ - NY,23324,-777,1500,-780
04/25/2024 00:10,SCH - HQ_CEDARS,325274,0,240,0
04/25/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,-777,1310,-9999
04/25/2024 00:10,SCH - NE - NY,23318,495.44,800,-1100
04/25/2024 00:10,SCH - NPX_1385,325277,3,100,-100
04/25/2024 00:10,SCH - NPX_CSC,325154,291,330,-330
04/25/2024 00:10,SCH - OH - NY,23317,30.18,1600,-1350
04/25/2024 00:10,SCH - PJ - NY,23316,431.51,2400,-2400
04/25/2024 00:10,SCH - PJM_HTP,325905,200,660,-660
04/25/2024 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
04/25/2024 00:10,SCH - PJM_VFT,325658,275,315,-315
04/25/2024 00:10,SPR/DUN-SOUTH,23320,1369.7,4600,-9999
04/25/2024 00:10,TOTAL EAST,23314,1082.91,7550,-9999
04/25/2024 00:10,UPNY CONED,23315,2329.11,5960,-9999
04/25/2024 00:10,WEST CENTRAL,23312,-117,9999,-9999
04/25/2024 00:15,CENTRAL EAST - VC,23330,585.41,2750,-9999
04/25/2024 00:15,DYSINGER EAST,23326,200.01,3050,-9999
04/25/2024 00:15,MOSES SOUTH,23319,-280.83,3000,-1600
04/25/2024 00:15,SCH - HQ - NY,23324,-777,1500,-780
04/25/2024 00:15,SCH - HQ_CEDARS,325274,0,240,0
04/25/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,-777,1310,-9999
04/25/2024 00:15,SCH - NE - NY,23318,510.1,800,-1100
04/25/2024 00:15,SCH - NPX_1385,325277,3,100,-100
04/25/2024 00:15,SCH - NPX_CSC,325154,291,330,-330
04/25/2024 00:15,SCH - OH - NY,23317,30.09,1600,-1350
04/25/2024 00:15,SCH - PJ - NY,23316,433.15,2400,-2400
04/25/2024 00:15,SCH - PJM_HTP,325905,200,660,-660
04/25/2024 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
04/25/2024 00:15,SCH - PJM_VFT,325658,275,315,-315
04/25/2024 00:15,SPR/DUN-SOUTH,23320,1309.24,4600,-9999
04/25/2024 00:15,TOTAL EAST,23314,1086.65,7550,-9999
04/25/2024 00:15,UPNY CONED,23315,2281.98,5960,-9999
04/25/2024 00:15,WEST CENTRAL,23312,-143.85,9999,-9999
04/25/2024 00:20,CENTRAL EAST - VC,23330,626.48,2750,-9999
04/25/2024 00:20,DYSINGER EAST,23326,223.39,3050,-9999
04/25/2024 00:20,MOSES SOUTH,23319,-233.33,3000,-1600
04/25/2024 00:20,SCH - HQ - NY,23324,-777,1500,-780
04/25/2024 00:20,SCH - HQ_CEDARS,325274,0,240,0
04/25/2024 00:20,SCH - HQ_IMPORT_EXPORT,325376,-777,1310,-9999
04/25/2024 00:20,SCH - NE - NY,23318,525.05,800,-1100
04/25/2024 00:20,SCH - NPX_1385,325277,3,100,-100
04/25/2024 00:20,SCH - NPX_CSC,325154,291,330,-330
04/25/2024 00:20,SCH - OH - NY,23317,29.95,1600,-1350
04/25/2024 00:20,SCH - PJ - NY,23316,431.94,2400,-2400
