Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
10/08/2024 00:00,CENTRAL EAST - VC,23330,1267.86,2655,-9999
10/08/2024 00:00,DYSINGER EAST,23326,487.99,3200,-9999
10/08/2024 00:00,MOSES SOUTH,23319,-170.98,3000,-1600
10/08/2024 00:00,SCH - HQ - NY,23324,-300,1400,-300
10/08/2024 00:00,SCH - HQ_CEDARS,325274,0,50,0
10/08/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-328,1310,-9999
10/08/2024 00:00,SCH - NE - NY,23318,-798.94,500,-1000
10/08/2024 00:00,SCH - NPX_1385,325277,-81,200,-200
10/08/2024 00:00,SCH - NPX_CSC,325154,0,0,0
10/08/2024 00:00,SCH - OH - NY,23317,700.59,1000,-850
10/08/2024 00:00,SCH - PJ - NY,23316,807.62,2000,-1000
10/08/2024 00:00,SCH - PJM_HTP,325905,300,660,-660
10/08/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
10/08/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
10/08/2024 00:00,SPR/DUN-SOUTH,23320,2055.87,4350,-9999
10/08/2024 00:00,TOTAL EAST,23314,2343.16,7550,-9999
10/08/2024 00:00,UPNY CONED,23315,2686.75,5360,-9999
10/08/2024 00:00,WEST CENTRAL,23312,-362.64,9999,-9999
10/08/2024 00:05,CENTRAL EAST - VC,23330,1222.32,2560,-9999
10/08/2024 00:05,DYSINGER EAST,23326,507.64,3200,-9999
10/08/2024 00:05,MOSES SOUTH,23319,-163.36,3000,-1600
10/08/2024 00:05,SCH - HQ - NY,23324,-300,1400,-300
10/08/2024 00:05,SCH - HQ_CEDARS,325274,0,50,0
10/08/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-328,1310,-9999
10/08/2024 00:05,SCH - NE - NY,23318,-799.02,500,-1000
10/08/2024 00:05,SCH - NPX_1385,325277,-14,200,-200
10/08/2024 00:05,SCH - NPX_CSC,325154,0,0,0
10/08/2024 00:05,SCH - OH - NY,23317,700.35,1000,-850
10/08/2024 00:05,SCH - PJ - NY,23316,724.19,2000,-1000
10/08/2024 00:05,SCH - PJM_HTP,325905,300,660,-660
10/08/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
10/08/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
10/08/2024 00:05,SPR/DUN-SOUTH,23320,2030.79,4350,-9999
10/08/2024 00:05,TOTAL EAST,23314,2208.62,7550,-9999
10/08/2024 00:05,UPNY CONED,23315,2604.57,5360,-9999
10/08/2024 00:05,WEST CENTRAL,23312,-340.85,9999,-9999
10/08/2024 00:10,CENTRAL EAST - VC,23330,1152.44,2560,-9999
10/08/2024 00:10,DYSINGER EAST,23326,465.12,3200,-9999
10/08/2024 00:10,MOSES SOUTH,23319,-153.47,3000,-1600
10/08/2024 00:10,SCH - HQ - NY,23324,-300,1400,-300
10/08/2024 00:10,SCH - HQ_CEDARS,325274,0,50,0
10/08/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,-328,1310,-9999
10/08/2024 00:10,SCH - NE - NY,23318,-799.19,500,-1000
10/08/2024 00:10,SCH - NPX_1385,325277,-14,200,-200
10/08/2024 00:10,SCH - NPX_CSC,325154,0,0,0
10/08/2024 00:10,SCH - OH - NY,23317,700.57,1000,-850
10/08/2024 00:10,SCH - PJ - NY,23316,724.22,2000,-1000
10/08/2024 00:10,SCH - PJM_HTP,325905,300,660,-660
10/08/2024 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
10/08/2024 00:10,SCH - PJM_VFT,325658,315,315,-315
10/08/2024 00:10,SPR/DUN-SOUTH,23320,1991.51,4350,-9999
10/08/2024 00:10,TOTAL EAST,23314,2152.85,7550,-9999
10/08/2024 00:10,UPNY CONED,23315,2598.19,5360,-9999
10/08/2024 00:10,WEST CENTRAL,23312,-382.21,9999,-9999
10/08/2024 00:15,CENTRAL EAST - VC,23330,1043.71,2560,-9999
10/08/2024 00:15,DYSINGER EAST,23326,396.84,3200,-9999
10/08/2024 00:15,MOSES SOUTH,23319,-177.84,3000,-1600
10/08/2024 00:15,SCH - HQ - NY,23324,-300,1400,-300
10/08/2024 00:15,SCH - HQ_CEDARS,325274,0,50,0
10/08/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,-328,1310,-9999
10/08/2024 00:15,SCH - NE - NY,23318,-720.28,500,-1000
