Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/12/2024 00:00,CENTRAL EAST - VC,23330,1343.69,2960,-9999
01/12/2024 00:00,DYSINGER EAST,23326,808.11,3200,-9999
01/12/2024 00:00,MOSES SOUTH,23319,-1104.61,3000,-1600
01/12/2024 00:00,SCH - HQ - NY,23324,-977,1500,-980
01/12/2024 00:00,SCH - HQ_CEDARS,325274,-42,279,-85
01/12/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-977,1310,-9999
01/12/2024 00:00,SCH - NE - NY,23318,-1424.89,600,-1800
01/12/2024 00:00,SCH - NPX_1385,325277,32,200,-200
01/12/2024 00:00,SCH - NPX_CSC,325154,0,330,-330
01/12/2024 00:00,SCH - OH - NY,23317,384.6,2050,-1900
01/12/2024 00:00,SCH - PJ - NY,23316,2017.42,2400,-2400
01/12/2024 00:00,SCH - PJM_HTP,325905,580,660,-660
01/12/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
01/12/2024 00:00,SPR/DUN-SOUTH,23320,885.53,4600,-9999
01/12/2024 00:00,TOTAL EAST,23314,3055.72,7550,-9999
01/12/2024 00:00,UPNY CONED,23315,2103.92,6255,-9999
01/12/2024 00:00,WEST CENTRAL,23312,394.62,9999,-9999
01/12/2024 00:05,CENTRAL EAST - VC,23330,1383.82,2960,-9999
01/12/2024 00:05,DYSINGER EAST,23326,835.29,3200,-9999
01/12/2024 00:05,MOSES SOUTH,23319,-1121.02,3000,-1600
01/12/2024 00:05,SCH - HQ - NY,23324,-977,1500,-980
01/12/2024 00:05,SCH - HQ_CEDARS,325274,-85,279,-85
01/12/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-977,1310,-9999
01/12/2024 00:05,SCH - NE - NY,23318,-1434.87,600,-1800
01/12/2024 00:05,SCH - NPX_1385,325277,6,200,-200
01/12/2024 00:05,SCH - NPX_CSC,325154,0,330,-330
01/12/2024 00:05,SCH - OH - NY,23317,349.88,2050,-1900
01/12/2024 00:05,SCH - PJ - NY,23316,2051.12,2400,-2400
01/12/2024 00:05,SCH - PJM_HTP,325905,500,660,-660
01/12/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
01/12/2024 00:05,SPR/DUN-SOUTH,23320,911.87,4600,-9999
01/12/2024 00:05,TOTAL EAST,23314,3040.25,7550,-9999
01/12/2024 00:05,UPNY CONED,23315,2133.68,6255,-9999
01/12/2024 00:05,WEST CENTRAL,23312,421.24,9999,-9999
01/12/2024 00:10,CENTRAL EAST - VC,23330,1441.66,2960,-9999
01/12/2024 00:10,DYSINGER EAST,23326,873.27,3200,-9999
01/12/2024 00:10,MOSES SOUTH,23319,-1138.04,3000,-1600
01/12/2024 00:10,SCH - HQ - NY,23324,-977,1500,-980
01/12/2024 00:10,SCH - HQ_CEDARS,325274,-85,279,-85
01/12/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,-977,1310,-9999
01/12/2024 00:10,SCH - NE - NY,23318,-1434.59,600,-1800
01/12/2024 00:10,SCH - NPX_1385,325277,6,200,-200
01/12/2024 00:10,SCH - NPX_CSC,325154,0,330,-330
01/12/2024 00:10,SCH - OH - NY,23317,350.36,2050,-1900
01/12/2024 00:10,SCH - PJ - NY,23316,2048.26,2400,-2400
01/12/2024 00:10,SCH - PJM_HTP,325905,500,660,-660
01/12/2024 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2024 00:10,SCH - PJM_VFT,325658,315,315,-315
01/12/2024 00:10,SPR/DUN-SOUTH,23320,980.03,4600,-9999
01/12/2024 00:10,TOTAL EAST,23314,3049.38,7550,-9999
01/12/2024 00:10,UPNY CONED,23315,2185.69,6255,-9999
01/12/2024 00:10,WEST CENTRAL,23312,459.13,9999,-9999
01/12/2024 00:15,CENTRAL EAST - VC,23330,1343.71,2960,-9999
01/12/2024 00:15,DYSINGER EAST,23326,819.34,3200,-9999
01/12/2024 00:15,MOSES SOUTH,23319,-1165.65,3000,-1600
01/12/2024 00:15,SCH - HQ - NY,23324,-977,1500,-980
01/12/2024 00:15,SCH - HQ_CEDARS,325274,-85,279,-85
01/12/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,-977,1310,-9999
01/12/2024 00:15,SCH - NE - NY,23318,-1493.26,600,-1800
01/12/2024 00:15,SCH - NPX_1385,325277,6,200,-200
01/12/2024 00:15,SCH - NPX_CSC,325154,0,330,-330
01/12/2024 00:15,SCH - OH - NY,23317,350.62,2050,-1900
01/12/2024 00:15,SCH - PJ - NY,23316,2050.28,2400,-2400
01/12/2024 00:15,SCH - PJM_HTP,325905,500,660,-660
01/12/2024 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2024 00:15,SCH - PJM_VFT,325658,315,315,-315
01/12/2024 00:15,SPR/DUN-SOUTH,23320,877.85,4600,-9999
01/12/2024 00:15,TOTAL EAST,23314,2975.38,7550,-9999
01/12/2024 00:15,UPNY CONED,23315,2071.71,6255,-9999
01/12/2024 00:15,WEST CENTRAL,23312,407.61,9999,-9999
01/12/2024 00:20,CENTRAL EAST - VC,23330,1433.87,2960,-9999
01/12/2024 00:20,DYSINGER EAST,23326,875.33,3200,-9999
01/12/2024 00:20,MOSES SOUTH,23319,-1157.93,3000,-1600
01/12/2024 00:20,SCH - HQ - NY,23324,-977,1500,-980
