Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
05/18/2024 00:00,CENTRAL EAST - VC,23330,1525.45,2830,-9999
05/18/2024 00:00,DYSINGER EAST,23326,244.49,2850,-9999
05/18/2024 00:00,MOSES SOUTH,23319,567.64,3000,-1600
05/18/2024 00:00,SCH - HQ - NY,23324,161,1050,-780
05/18/2024 00:00,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,5,1310,-9999
05/18/2024 00:00,SCH - NE - NY,23318,-679.3,400,-1600
05/18/2024 00:00,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:00,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:00,SCH - OH - NY,23317,282.03,1500,-1000
05/18/2024 00:00,SCH - PJ - NY,23316,668.64,2000,-1000
05/18/2024 00:00,SCH - PJM_HTP,325905,320,660,-660
05/18/2024 00:00,SCH - PJM_NEPTUNE,325305,163,660,-660
05/18/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:00,SPR/DUN-SOUTH,23320,958.97,4600,-9999
05/18/2024 00:00,TOTAL EAST,23314,2023.42,7550,-9999
05/18/2024 00:00,UPNY CONED,23315,2248.33,6255,-9999
05/18/2024 00:00,WEST CENTRAL,23312,-40.57,9999,-9999
05/18/2024 00:05,CENTRAL EAST - VC,23330,1673.64,2830,-9999
05/18/2024 00:05,DYSINGER EAST,23326,168.28,2850,-9999
05/18/2024 00:05,MOSES SOUTH,23319,689.38,3000,-1600
05/18/2024 00:05,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:05,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:05,SCH - NE - NY,23318,-827.83,400,-1600
05/18/2024 00:05,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:05,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:05,SCH - OH - NY,23317,145.74,1500,-1000
05/18/2024 00:05,SCH - PJ - NY,23316,919.86,2000,-1000
05/18/2024 00:05,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:05,SCH - PJM_NEPTUNE,325305,262,660,-660
05/18/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:05,SPR/DUN-SOUTH,23320,1004.61,4600,-9999
05/18/2024 00:05,TOTAL EAST,23314,2217.41,7550,-9999
05/18/2024 00:05,UPNY CONED,23315,2216.8,6255,-9999
05/18/2024 00:05,WEST CENTRAL,23312,-112.7,9999,-9999
05/18/2024 00:10,CENTRAL EAST - VC,23330,1729.65,2830,-9999
05/18/2024 00:10,DYSINGER EAST,23326,185.46,2850,-9999
05/18/2024 00:10,MOSES SOUTH,23319,661.83,3000,-1600
05/18/2024 00:10,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:10,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:10,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:10,SCH - NE - NY,23318,-828.91,400,-1600
05/18/2024 00:10,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:10,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:10,SCH - OH - NY,23317,143.03,1500,-1000
05/18/2024 00:10,SCH - PJ - NY,23316,921.38,2000,-1000
05/18/2024 00:10,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:10,SCH - PJM_NEPTUNE,325305,262,660,-660
05/18/2024 00:10,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:10,SPR/DUN-SOUTH,23320,997.24,4600,-9999
05/18/2024 00:10,TOTAL EAST,23314,2207.56,7550,-9999
05/18/2024 00:10,UPNY CONED,23315,2224.89,6255,-9999
05/18/2024 00:10,WEST CENTRAL,23312,-93.33,9999,-9999
05/18/2024 00:15,CENTRAL EAST - VC,23330,1709.03,2830,-9999
05/18/2024 00:15,DYSINGER EAST,23326,295.98,2850,-9999
05/18/2024 00:15,MOSES SOUTH,23319,671.01,3000,-1600
05/18/2024 00:15,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:15,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:15,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:15,SCH - NE - NY,23318,-911.84,400,-1600
05/18/2024 00:15,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:15,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:15,SCH - OH - NY,23317,147.96,1500,-1000
05/18/2024 00:15,SCH - PJ - NY,23316,933.61,2000,-1000
05/18/2024 00:15,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:15,SCH - PJM_NEPTUNE,325305,262,660,-660
05/18/2024 00:15,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:15,SPR/DUN-SOUTH,23320,948.69,4600,-9999
05/18/2024 00:15,TOTAL EAST,23314,2238.85,7550,-9999
05/18/2024 00:15,UPNY CONED,23315,2170.59,6255,-9999
05/18/2024 00:15,WEST CENTRAL,23312,20.03,9999,-9999
05/18/2024 00:20,CENTRAL EAST - VC,23330,1650.58,2830,-9999
05/18/2024 00:20,DYSINGER EAST,23326,376.41,2850,-9999
05/18/2024 00:20,MOSES SOUTH,23319,677.03,3000,-1600
05/18/2024 00:20,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:20,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:20,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:20,SCH - NE - NY,23318,-995.65,400,-1600
05/18/2024 00:20,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:20,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:20,SCH - OH - NY,23317,147.94,1500,-1000
05/18/2024 00:20,SCH - PJ - NY,23316,949.14,2000,-1000
05/18/2024 00:20,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:20,SCH - PJM_NEPTUNE,325305,262,660,-660
05/18/2024 00:20,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:20,SPR/DUN-SOUTH,23320,882.88,4600,-9999
05/18/2024 00:20,TOTAL EAST,23314,2262.17,7550,-9999
05/18/2024 00:20,UPNY CONED,23315,2091.72,6255,-9999
05/18/2024 00:20,WEST CENTRAL,23312,100.76,9999,-9999
05/18/2024 00:25,CENTRAL EAST - VC,23330,1624.46,2830,-9999
05/18/2024 00:25,DYSINGER EAST,23326,300.47,2850,-9999
05/18/2024 00:25,MOSES SOUTH,23319,644.78,3000,-1600
05/18/2024 00:25,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:25,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:25,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:25,SCH - NE - NY,23318,-995.52,400,-1600
05/18/2024 00:25,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:25,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:25,SCH - OH - NY,23317,151.54,1500,-1000
05/18/2024 00:25,SCH - PJ - NY,23316,946.3,2000,-1000
05/18/2024 00:25,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:25,SCH - PJM_NEPTUNE,325305,262,660,-660
05/18/2024 00:25,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:25,SPR/DUN-SOUTH,23320,908.55,4600,-9999
05/18/2024 00:25,TOTAL EAST,23314,2283.25,7550,-9999
05/18/2024 00:25,UPNY CONED,23315,2114.43,6255,-9999
05/18/2024 00:25,WEST CENTRAL,23312,29.36,9999,-9999
05/18/2024 00:30,CENTRAL EAST - VC,23330,1689.22,2830,-9999
05/18/2024 00:30,DYSINGER EAST,23326,334.81,2850,-9999
05/18/2024 00:30,MOSES SOUTH,23319,609.69,3000,-1600
05/18/2024 00:30,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:30,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:30,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:30,SCH - NE - NY,23318,-968.03,400,-1600
05/18/2024 00:30,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:30,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:30,SCH - OH - NY,23317,149.17,1500,-1000
05/18/2024 00:30,SCH - PJ - NY,23316,972.95,2000,-1000
05/18/2024 00:30,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:30,SCH - PJM_NEPTUNE,325305,237,660,-660
05/18/2024 00:30,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:30,SPR/DUN-SOUTH,23320,923.09,4600,-9999
05/18/2024 00:30,TOTAL EAST,23314,2304.41,7550,-9999
05/18/2024 00:30,UPNY CONED,23315,2187.24,6255,-9999
05/18/2024 00:30,WEST CENTRAL,23312,65.79,9999,-9999
05/18/2024 00:35,CENTRAL EAST - VC,23330,1743.13,2830,-9999
05/18/2024 00:35,DYSINGER EAST,23326,343.67,2850,-9999
05/18/2024 00:35,MOSES SOUTH,23319,608.62,3000,-1600
05/18/2024 00:35,SCH - HQ - NY,23324,268,1050,-780
05/18/2024 00:35,SCH - HQ_CEDARS,325274,0,240,0
05/18/2024 00:35,SCH - HQ_IMPORT_EXPORT,325376,1,1310,-9999
05/18/2024 00:35,SCH - NE - NY,23318,-940.86,400,-1600
05/18/2024 00:35,SCH - NPX_1385,325277,0,0,0
05/18/2024 00:35,SCH - NPX_CSC,325154,330,330,-330
05/18/2024 00:35,SCH - OH - NY,23317,147.26,1500,-1000
05/18/2024 00:35,SCH - PJ - NY,23316,998.64,2000,-1000
05/18/2024 00:35,SCH - PJM_HTP,325905,300,660,-660
05/18/2024 00:35,SCH - PJM_NEPTUNE,325305,212,660,-660
05/18/2024 00:35,SCH - PJM_VFT,325658,315,315,-315
05/18/2024 00:35,SPR/DUN-SOUTH,23320,954.83,4600,-9999
