Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
06/07/2024 00:00,CENTRAL EAST - VC,23330,1696.94,2890,-9999
06/07/2024 00:00,DYSINGER EAST,23326,64.93,3200,-9999
06/07/2024 00:00,MOSES SOUTH,23319,722.88,3000,-1600
06/07/2024 00:00,SCH - HQ - NY,23324,164,875,-780
06/07/2024 00:00,SCH - HQ_CEDARS,325274,220,240,0
06/07/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,164,1310,-9999
06/07/2024 00:00,SCH - NE - NY,23318,-514.14,600,-1600
06/07/2024 00:00,SCH - NPX_1385,325277,88,100,-100
06/07/2024 00:00,SCH - NPX_CSC,325154,330,330,-330
06/07/2024 00:00,SCH - OH - NY,23317,460.48,2000,-1200
06/07/2024 00:00,SCH - PJ - NY,23316,1172.85,2000,-1000
06/07/2024 00:00,SCH - PJM_HTP,325905,500,660,-660
06/07/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
06/07/2024 00:00,SCH - PJM_VFT,325658,315,315,-315
06/07/2024 00:00,SPR/DUN-SOUTH,23320,2034.29,4350,-9999
06/07/2024 00:00,TOTAL EAST,23314,3290.49,7550,-9999
06/07/2024 00:00,UPNY CONED,23315,3696.45,6275,-9999
06/07/2024 00:00,WEST CENTRAL,23312,-383.16,9999,-9999
06/07/2024 00:05,CENTRAL EAST - VC,23330,1835.23,2650,-9999
06/07/2024 00:05,DYSINGER EAST,23326,126.26,3200,-9999
06/07/2024 00:05,MOSES SOUTH,23319,748.22,3000,-1600
06/07/2024 00:05,SCH - HQ - NY,23324,185,875,-780
06/07/2024 00:05,SCH - HQ_CEDARS,325274,220,240,0
06/07/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,185,1310,-9999
06/07/2024 00:05,SCH - NE - NY,23318,-398.52,600,-1600
06/07/2024 00:05,SCH - NPX_1385,325277,76,100,-100
06/07/2024 00:05,SCH - NPX_CSC,325154,330,330,-330
06/07/2024 00:05,SCH - OH - NY,23317,570.11,2000,-1200
06/07/2024 00:05,SCH - PJ - NY,23316,1421.75,2000,-1000
06/07/2024 00:05,SCH - PJM_HTP,325905,500,660,-660
06/07/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
06/07/2024 00:05,SCH - PJM_VFT,325658,315,315,-315
06/07/2024 00:05,SPR/DUN-SOUTH,23320,2149.6,4350,-9999
06/07/2024 00:05,TOTAL EAST,23314,3432.83,7550,-9999
06/07/2024 00:05,UPNY CONED,23315,3833.53,6275,-9999
06/07/2024 00:05,WEST CENTRAL,23312,-316.56,9999,-9999
06/07/2024 00:10,CENTRAL EAST - VC,23330,1686.89,2650,-9999
06/07/2024 00:10,DYSINGER EAST,23326,45.53,3200,-9999
