Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
06/17/2024 00:00,CENTRAL EAST - VC,23330,1843.49,2620,-9999
06/17/2024 00:00,DYSINGER EAST,23326,597.11,3200,-9999
06/17/2024 00:00,MOSES SOUTH,23319,498.05,3000,-1600
06/17/2024 00:00,SCH - HQ - NY,23324,-206,875,-290
06/17/2024 00:00,SCH - HQ_CEDARS,325274,0,240,0
06/17/2024 00:00,SCH - HQ_IMPORT_EXPORT,325376,-206,1310,-9999
06/17/2024 00:00,SCH - NE - NY,23318,-763.17,1400,-1600
06/17/2024 00:00,SCH - NPX_1385,325277,95,200,-200
06/17/2024 00:00,SCH - NPX_CSC,325154,290,330,-330
06/17/2024 00:00,SCH - OH - NY,23317,903.56,2000,-1600
06/17/2024 00:00,SCH - PJ - NY,23316,1349.49,2000,-1000
06/17/2024 00:00,SCH - PJM_HTP,325905,328,660,-660
06/17/2024 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
06/17/2024 00:00,SCH - PJM_VFT,325658,245,315,-315
06/17/2024 00:00,SPR/DUN-SOUTH,23320,1664.98,4350,-9999
06/17/2024 00:00,TOTAL EAST,23314,3373.24,7550,-9999
06/17/2024 00:00,UPNY CONED,23315,2817.44,5840,-9999
06/17/2024 00:00,WEST CENTRAL,23312,175.3,9999,-9999
06/17/2024 00:05,CENTRAL EAST - VC,23330,2013.28,2620,-9999
06/17/2024 00:05,DYSINGER EAST,23326,713.82,3200,-9999
06/17/2024 00:05,MOSES SOUTH,23319,573.69,3000,-1600
06/17/2024 00:05,SCH - HQ - NY,23324,-157,875,-290
06/17/2024 00:05,SCH - HQ_CEDARS,325274,0,240,0
06/17/2024 00:05,SCH - HQ_IMPORT_EXPORT,325376,-157,1310,-9999
06/17/2024 00:05,SCH - NE - NY,23318,-879.16,1400,-1600
06/17/2024 00:05,SCH - NPX_1385,325277,180,200,-200
06/17/2024 00:05,SCH - NPX_CSC,325154,330,330,-330
06/17/2024 00:05,SCH - OH - NY,23317,1064.54,2000,-1600
06/17/2024 00:05,SCH - PJ - NY,23316,1301.01,2000,-1000
06/17/2024 00:05,SCH - PJM_HTP,325905,300,660,-660
06/17/2024 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
06/17/2024 00:05,SCH - PJM_VFT,325658,175,315,-315
06/17/2024 00:05,SPR/DUN-SOUTH,23320,1809.33,4350,-9999
06/17/2024 00:05,TOTAL EAST,23314,3517.05,7550,-9999
06/17/2024 00:05,UPNY CONED,23315,2862.84,5840,-9999
06/17/2024 00:05,WEST CENTRAL,23312,291.41,9999,-9999
